VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 1.20445e-06 1.23026e-06 5.00000e-01 1.50000e+01 9.99967e-02 9.99967e-02 -5.00000e-01
5.00000e-01 2.45160e-03 2.45043e-03 5.00000e-01 1.45000e+01 9.99968e-02 9.99968e-02 -5.00000e-01
1.00000e+00 4.96014e-03 4.98162e-03 5.00000e-01 1.40000e+01 9.99965e-02 9.99966e-02 -5.00000e-01
1.50000e+00 8.09161e-03 8.08753e-03 5.00000e-01 1.35000e+01 9.99964e-02 9.99966e-02 -5.00000e-01
2.00000e+00 1.14051e-02 1.14333e-02 5.00000e-01 1.30000e+01 9.99966e-02 9.99967e-02 -5.00000e-01
2.50000e+00 1.50769e-02 1.47305e-02 5.00000e-01 1.25000e+01 9.99966e-02 9.99966e-02 -5.00000e-01
3.00000e+00 1.90349e-02 1.95801e-02 5.00000e-01 1.20000e+01 9.99965e-02 9.99966e-02 -5.00000e-01
3.50000e+00 2.64506e-02 2.58642e-02 5.00000e-01 1.15000e+01 9.99960e-02 9.99962e-02 -5.00000e-01
4.00000e+00 2.87406e-02 2.84598e-02 5.00000e-01 1.10000e+01 7.39786e-02 7.36812e-02 -5.00000e-01
4.50000e+00 3.13398e-02 3.12029e-02 5.00000e-01 1.05000e+01 6.45945e-02 6.40095e-02 -5.00000e-01
5.00000e+00 2.71394e-02 2.45398e-02 5.00000e-01 1.00000e+01 5.60552e-02 5.64531e-02 -5.00000e-01
5.50000e+00 2.36477e-02 2.28336e-02 5.00000e-01 9.50000e+00 5.14372e-02 5.16346e-02 -5.00000e-01
6.00000e+00 2.45265e-02 2.46654e-02 5.00000e-01 9.00000e+00 4.46404e-02 4.47968e-02 -5.00000e-01
6.50000e+00 2.87816e-02 2.84256e-02 5.00000e-01 8.50000e+00 3.94526e-02 3.92727e-02 -5.00000e-01
7.00000e+00 2.32863e-02 2.35425e-02 5.00000e-01 8.00000e+00 3.48065e-02 3.48015e-02 -5.00000e-01
7.50000e+00 2.70087e-02 2.71208e-02 5.00000e-01 7.50000e+00 3.01313e-02 3.01013e-02 -5.00000e-01
8.00000e+00 2.87424e-02 2.91204e-02 5.00000e-01 7.00000e+00 2.68507e-02 2.68290e-02 -5.00000e-01
8.50000e+00 3.29010e-02 3.33665e-02 5.00000e-01 6.50000e+00 2.32677e-02 2.32870e-02 -5.00000e-01
9.00000e+00 3.66110e-02 3.69628e-02 5.00000e-01 6.00000e+00 2.03726e-02 2.04104e-02 -5.00000e-01
9.50000e+00 4.11988e-02 4.14220e-02 5.00000e-01 5.50000e+00 1.80762e-02 1.80697e-02 -5.00000e-01
1.00000e+01 5.28873e-02 5.28863e-02 5.00000e-01 5.00000e+00 1.54942e-02 1.55373e-02 -5.00000e-01
1.05000e+01 5.53791e-02 5.51017e-02 5.00000e-01 4.50000e+00 1.39544e-02 1.40253e-02 -5.00000e-01
1.10000e+01 6.09387e-02 6.12707e-02 5.00000e-01 4.00000e+00 1.18906e-02 1.59874e-02 -5.00000e-01
1.15000e+01 6.95593e-02 6.99257e-02 5.00000e-01 3.50000e+00 1.05482e-02 1.05572e-02 -5.00000e-01
1.20000e+01 7.92359e-02 8.20538e-02 5.00000e-01 3.00000e+00 8.60944e-03 8.61051e-03 -5.00000e-01
1.25000e+01 9.31675e-02 9.38682e-02 5.00000e-01 2.50000e+00 6.88036e-03 6.90141e-03 -5.00000e-01
1.30000e+01 9.99882e-02 9.99954e-02 5.00000e-01 2.00000e+00 5.39616e-03 5.43164e-03 -5.00000e-01
1.35000e+01 9.99955e-02 9.99961e-02 5.00000e-01 1.50000e+00 3.91697e-03 3.92356e-03 -5.00000e-01
1.40000e+01 9.99962e-02 9.99964e-02 5.00000e-01 1.00000e+00 2.49537e-03 2.49499e-03 -5.00000e-01
1.45000e+01 9.99960e-02 9.99958e-02 5.00000e-01 5.00000e-01 1.03637e-03 1.03530e-03 -5.00000e-01
1.50000e+01 9.99975e-02 9.99963e-02 5.00000e-01 0.00000e+00 5.25442e-08 6.26429e-08 -5.00000e-01
