>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
2.50000e-01	5.85437e-14 	 0 	 0E+00 	 1.300971E-08 	 0E+00
5.00000e-01	8.08716e-14 	 0 	 0E+00 	 1.797147E-08 	 0E+00
7.50000e-01	4.08566e-13 	 0 	 0E+00 	 9.079244E-08 	 0E+00
1.00000e+00	1.56879e-13 	 0 	 0E+00 	 3.4862E-08 	 0E+00
1.25000e+00	1.54912e-13 	 0 	 0E+00 	 3.442489E-08 	 0E+00
1.00000e+00	-2.93863e-13 	 0 	 -0E+00 	 -6.530289E-08 	 0E+00
7.50000e-01	4.34506e-13 	 0 	 0E+00 	 9.655689E-08 	 0E+00
5.00000e-01	-1.86861e-13 	 0 	 -0E+00 	 -4.152467E-08 	 0E+00
2.50000e-01	-1.18279e-13 	 0 	 -0E+00 	 -2.628422E-08 	 0E+00
0.00000e+00	1.39225e-13 	 0 	 0E+00 	 3.093889E-08 	 0E+00
-2.50000e-01	-1.68657e-13 	 0 	 -0E+00 	 -3.747933E-08 	 0E+00
-5.00000e-01	4.41396e-13 	 0 	 0E+00 	 9.8088E-08 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_112.txt
