dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
4.36503e+00 5.41871e-03 0 0E+00 1.204158E+03 0E+00 97.12620809314863
4.43550e+00 5.41828e-03 0 0E+00 1.204062E+03 0E+00 97.11850067395106
4.50594e+00 5.41707e-03 0 0E+00 1.203793E+03 0E+00 97.09681235481374
4.57641e+00 5.41540e-03 0 0E+00 1.203422E+03 0E+00 97.06687888955805
4.64683e+00 5.41383e-03 0 0E+00 1.203073E+03 0E+00 97.03873784737158
4.71730e+00 5.41348e-03 0 0E+00 1.202996E+03 0E+00 97.03246436662938
4.78775e+00 5.41362e-03 0 0E+00 1.203027E+03 0E+00 97.03497375892626
4.85820e+00 5.41263e-03 0 0E+00 1.202807E+03 0E+00 97.01722877054115
4.92865e+00 5.41150e-03 0 0E+00 1.202556E+03 0E+00 96.99697438985919
4.99910e+00 5.41065e-03 0 0E+00 1.202367E+03 0E+00 96.98173879377097
5.06953e+00 5.40937e-03 0 0E+00 1.202082E+03 0E+00 96.95879577848518
5.14000e+00 5.40853e-03 0 0E+00 1.201896E+03 0E+00 96.94373942470389
5.21044e+00 5.40859e-03 0 0E+00 1.201909E+03 0E+00 96.9448148785454
5.28090e+00 5.40728e-03 0 0E+00 1.201618E+03 0E+00 96.92133413633888
5.35137e+00 5.40472e-03 0 0E+00 1.201049E+03 0E+00 96.87544810576729
5.42183e+00 5.40383e-03 0 0E+00 1.200851E+03 0E+00 96.8594955404514
5.49228e+00 5.40218e-03 0 0E+00 1.200484E+03 0E+00 96.82992055980958
5.56272e+00 5.40181e-03 0 0E+00 1.200402E+03 0E+00 96.82328859445353
5.63316e+00 5.40189e-03 0 0E+00 1.20042E+03 0E+00 96.82472253290888
5.70362e+00 5.40059e-03 0 0E+00 1.200131E+03 0E+00 96.80142103300926
5.77407e+00 5.39927e-03 0 0E+00 1.199838E+03 0E+00 96.7777610484958
5.84451e+00 5.39923e-03 0 0E+00 1.199829E+03 0E+00 96.7770440792681
5.91497e+00 5.39837e-03 0 0E+00 1.199638E+03 0E+00 96.76162924087298
5.98544e+00 5.39638e-03 0 0E+00 1.199196E+03 0E+00 96.72596002179587
6.05590e+00 5.39615e-03 0 0E+00 1.199144E+03 0E+00 96.72183744873668
6.12635e+00 5.39514e-03 0 0E+00 1.19892E+03 0E+00 96.70373397573775
6.19681e+00 5.39374e-03 0 0E+00 1.198609E+03 0E+00 96.67864005276893
6.26726e+00 5.39314e-03 0 0E+00 1.198476E+03 0E+00 96.66788551435373
6.33772e+00 5.39124e-03 0 0E+00 1.198053E+03 0E+00 96.63382947603888
6.40817e+00 5.39006e-03 0 0E+00 1.197791E+03 0E+00 96.6126788838223
6.47862e+00 5.38923e-03 0 0E+00 1.197607E+03 0E+00 96.59780177234794
6.54908e+00 5.38766e-03 0 0E+00 1.197258E+03 0E+00 96.56966073016144
6.61948e+00 5.38716e-03 0 0E+00 1.197147E+03 0E+00 96.56069861481544
6.68994e+00 5.38629e-03 0 0E+00 1.196953E+03 0E+00 96.54510453411339
6.76040e+00 5.38473e-03 0 0E+00 1.196607E+03 0E+00 96.51714273423384
6.83086e+00 5.38480e-03 0 0E+00 1.196622E+03 0E+00 96.5183974303823
6.90129e+00 5.38322e-03 0 0E+00 1.196271E+03 0E+00 96.49007714588889
6.97174e+00 5.38233e-03 0 0E+00 1.196073E+03 0E+00 96.474124580573
7.04219e+00 5.38123e-03 0 0E+00 1.195829E+03 0E+00 96.45440792681178
7.11264e+00 5.38079e-03 0 0E+00 1.195731E+03 0E+00 96.44652126530728
7.18310e+00 5.38068e-03 0 0E+00 1.195707E+03 0E+00 96.44454959993116
7.25355e+00 5.38053e-03 0 0E+00 1.195673E+03 0E+00 96.44186096532736
7.32400e+00 5.37961e-03 0 0E+00 1.195469E+03 0E+00 96.42537067309071
7.39446e+00 5.37911e-03 0 0E+00 1.195358E+03 0E+00 96.4164085577447
7.46494e+00 5.37731e-03 0 0E+00 1.194958E+03 0E+00 96.38414494249905
7.53541e+00 5.37609e-03 0 0E+00 1.194687E+03 0E+00 96.3622773810548
7.60583e+00 5.37634e-03 0 0E+00 1.194742E+03 0E+00 96.36675843872781
7.67630e+00 5.37530e-03 0 0E+00 1.194511E+03 0E+00 96.34811723880811
7.74675e+00 5.37349e-03 0 0E+00 1.194109E+03 0E+00 96.31567438125555
7.81720e+00 5.37354e-03 0 0E+00 1.19412E+03 0E+00 96.31657059279016
7.88766e+00 5.37213e-03 0 0E+00 1.193807E+03 0E+00 96.29129742751441
7.95813e+00 5.37256e-03 0 0E+00 1.193902E+03 0E+00 96.29900484671198
8.02859e+00 5.37049e-03 0 0E+00 1.193442E+03 0E+00 96.2619016891795
8.09902e+00 5.36928e-03 0 0E+00 1.193173E+03 0E+00 96.24021337004214
8.16948e+00 5.36851e-03 0 0E+00 1.193002E+03 0E+00 96.22641171240929
8.23992e+00 5.36826e-03 0 0E+00 1.192947E+03 0E+00 96.2219306547363
8.31033e+00 5.36792e-03 0 0E+00 1.192871E+03 0E+00 96.21583641630102
8.38075e+00 5.36751e-03 0 0E+00 1.19278E+03 0E+00 96.20848748171727
8.45119e+00 5.36646e-03 0 0E+00 1.192547E+03 0E+00 96.18966703949064
8.52164e+00 5.36522e-03 0 0E+00 1.192271E+03 0E+00 96.16744099343256
8.59209e+00 5.36290e-03 0 0E+00 1.191756E+03 0E+00 96.12585677822707
8.66257e+00 5.36243e-03 0 0E+00 1.191651E+03 0E+00 96.1174323898018
8.73303e+00 5.36152e-03 0 0E+00 1.191449E+03 0E+00 96.10112133987208
8.80345e+00 5.36018e-03 0 0E+00 1.191151E+03 0E+00 96.07710287074478
8.87387e+00 5.35948e-03 0 0E+00 1.190996E+03 0E+00 96.06455590926036
8.94433e+00 5.35885e-03 0 0E+00 1.190856E+03 0E+00 96.05326364392441
9.01474e+00 5.35793e-03 0 0E+00 1.190651E+03 0E+00 96.03677335168776
9.08519e+00 5.35653e-03 0 0E+00 1.19034E+03 0E+00 96.01167942871892
9.15565e+00 5.35660e-03 0 0E+00 1.190356E+03 0E+00 96.01293412486736
9.22610e+00 5.35500e-03 0 0E+00 1.19E+03 0E+00 95.98425535576014
9.29658e+00 5.35392e-03 0 0E+00 1.18976E+03 0E+00 95.96489718661275
9.36700e+00 5.35371e-03 0 0E+00 1.189713E+03 0E+00 95.96113309816742
9.43747e+00 5.35158e-03 0 0E+00 1.18924E+03 0E+00 95.92295448679343
9.50791e+00 5.35192e-03 0 0E+00 1.189316E+03 0E+00 95.92904872522871
9.57836e+00 5.35098e-03 0 0E+00 1.189107E+03 0E+00 95.9121999483782
9.64882e+00 5.34994e-03 0 0E+00 1.188876E+03 0E+00 95.8935587484585
9.71928e+00 5.34849e-03 0 0E+00 1.188553E+03 0E+00 95.86756861395509
9.78975e+00 5.34839e-03 0 0E+00 1.188531E+03 0E+00 95.86577619088587
9.86019e+00 5.34791e-03 0 0E+00 1.188424E+03 0E+00 95.85717256015371
9.93064e+00 5.34654e-03 0 0E+00 1.18812E+03 0E+00 95.83261636410566
1.00011e+01 5.34516e-03 0 0E+00 1.187813E+03 0E+00 95.80788092575065
1.00716e+01 5.34391e-03 0 0E+00 1.187536E+03 0E+00 95.78547563738564
1.01420e+01 5.34408e-03 0 0E+00 1.187573E+03 0E+00 95.78852275660329
1.02124e+01 5.34355e-03 0 0E+00 1.187456E+03 0E+00 95.77902291433651
1.02829e+01 5.34227e-03 0 0E+00 1.187171E+03 0E+00 95.75607989905073
1.03533e+01 5.34088e-03 0 0E+00 1.186862E+03 0E+00 95.73116521838882
1.04238e+01 5.34127e-03 0 0E+00 1.186949E+03 0E+00 95.73815566835871
1.04942e+01 5.33987e-03 0 0E+00 1.186638E+03 0E+00 95.71306174538988
1.05647e+01 5.34014e-03 0 0E+00 1.186698E+03 0E+00 95.71790128767672
