>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.32740e-09 	 0 	 -0E+00 	 -2.949778E-04 	 0E+00
2.50000e-01	6.05942e-06 	 0 	 0E+00 	 1.346538E+00 	 0E+00
5.00000e-01	1.40252e-05 	 0 	 0E+00 	 3.116711E+00 	 0E+00
7.50000e-01	2.35146e-05 	 0 	 0E+00 	 5.225467E+00 	 0E+00
1.00000e+00	3.33157e-05 	 0 	 0E+00 	 7.403489E+00 	 0E+00
1.25000e+00	4.43011e-05 	 0 	 0E+00 	 9.844689E+00 	 0E+00
1.50000e+00	5.58121e-05 	 0 	 0E+00 	 1.240269E+01 	 0E+00
1.75000e+00	6.66971e-05 	 0 	 0E+00 	 1.482158E+01 	 0E+00
2.00000e+00	7.91811e-05 	 0 	 0E+00 	 1.75958E+01 	 0E+00
2.25000e+00	9.18841e-05 	 0 	 0E+00 	 2.041869E+01 	 0E+00
2.50000e+00	1.04799e-04 	 0 	 0E+00 	 2.328867E+01 	 0E+00
2.75000e+00	1.19291e-04 	 0 	 0E+00 	 2.650911E+01 	 0E+00
3.00000e+00	1.62352e-04 	 0 	 0E+00 	 3.607822E+01 	 0E+00
3.25000e+00	1.79270e-04 	 0 	 0E+00 	 3.983778E+01 	 0E+00
3.50000e+00	2.08992e-04 	 0 	 0E+00 	 4.644267E+01 	 0E+00
3.75000e+00	2.38599e-04 	 0 	 0E+00 	 5.3022E+01 	 0E+00
4.00000e+00	2.67590e-04 	 0 	 0E+00 	 5.946444E+01 	 0E+00
4.25000e+00	3.28095e-04 	 0 	 0E+00 	 7.291E+01 	 0E+00
4.50000e+00	2.81614e-04 	 0 	 0E+00 	 6.258089E+01 	 0E+00
4.75000e+00	2.94363e-04 	 0 	 0E+00 	 6.5414E+01 	 0E+00
5.00000e+00	2.92809e-04 	 0 	 0E+00 	 6.506867E+01 	 0E+00
5.25000e+00	3.01204e-04 	 0 	 0E+00 	 6.693422E+01 	 0E+00
5.50000e+00	3.23807e-04 	 0 	 0E+00 	 7.195711E+01 	 0E+00
5.75000e+00	3.35187e-04 	 0 	 0E+00 	 7.4486E+01 	 0E+00
6.00000e+00	3.21702e-04 	 0 	 0E+00 	 7.148933E+01 	 0E+00
6.25000e+00	3.36905e-04 	 0 	 0E+00 	 7.486778E+01 	 0E+00
6.50000e+00	3.65167e-04 	 0 	 0E+00 	 8.114822E+01 	 0E+00
6.75000e+00	3.71353e-04 	 0 	 0E+00 	 8.252289E+01 	 0E+00
7.00000e+00	3.90476e-04 	 0 	 0E+00 	 8.677244E+01 	 0E+00
7.25000e+00	4.10839e-04 	 0 	 0E+00 	 9.129756E+01 	 0E+00
7.50000e+00	4.31822e-04 	 0 	 0E+00 	 9.596044E+01 	 0E+00
7.75000e+00	4.47660e-04 	 0 	 0E+00 	 9.948E+01 	 0E+00
8.00000e+00	4.70096e-04 	 0 	 0E+00 	 1.044658E+02 	 0E+00
8.25000e+00	4.89174e-04 	 0 	 0E+00 	 1.087053E+02 	 0E+00
8.50000e+00	4.91514e-04 	 0 	 0E+00 	 1.092253E+02 	 0E+00
8.75000e+00	5.10930e-04 	 0 	 0E+00 	 1.1354E+02 	 0E+00
9.00000e+00	5.27160e-04 	 0 	 0E+00 	 1.171467E+02 	 0E+00
9.25000e+00	5.46917e-04 	 0 	 0E+00 	 1.215371E+02 	 0E+00
9.50000e+00	5.70119e-04 	 0 	 0E+00 	 1.266931E+02 	 0E+00
9.75000e+00	5.91566e-04 	 0 	 0E+00 	 1.314591E+02 	 0E+00
1.00000e+01	6.12949e-04 	 0 	 0E+00 	 1.362109E+02 	 0E+00
1.02500e+01	6.35087e-04 	 0 	 0E+00 	 1.411304E+02 	 0E+00
1.05000e+01	6.57216e-04 	 0 	 0E+00 	 1.46048E+02 	 0E+00
1.07500e+01	6.83278e-04 	 0 	 0E+00 	 1.518396E+02 	 0E+00
1.10000e+01	7.05895e-04 	 0 	 0E+00 	 1.568656E+02 	 0E+00
1.12500e+01	7.29051e-04 	 0 	 0E+00 	 1.620113E+02 	 0E+00
1.15000e+01	7.55172e-04 	 0 	 0E+00 	 1.67816E+02 	 0E+00
1.17500e+01	7.81513e-04 	 0 	 0E+00 	 1.736696E+02 	 0E+00
1.20000e+01	8.09212e-04 	 0 	 0E+00 	 1.798249E+02 	 0E+00
1.22500e+01	8.38456e-04 	 0 	 0E+00 	 1.863236E+02 	 0E+00
1.25000e+01	8.63061e-04 	 0 	 0E+00 	 1.917913E+02 	 0E+00
1.27500e+01	9.00784e-04 	 0 	 0E+00 	 2.001742E+02 	 0E+00
1.30000e+01	9.20248e-04 	 0 	 0E+00 	 2.044996E+02 	 0E+00
1.32500e+01	9.57026e-04 	 0 	 0E+00 	 2.126724E+02 	 0E+00
1.35000e+01	9.81315e-04 	 0 	 0E+00 	 2.1807E+02 	 0E+00
1.37500e+01	1.01546e-03 	 0 	 0E+00 	 2.256578E+02 	 0E+00
1.40000e+01	1.05038e-03 	 0 	 0E+00 	 2.334178E+02 	 0E+00
1.42500e+01	1.08077e-03 	 0 	 0E+00 	 2.401711E+02 	 0E+00
1.45000e+01	1.10707e-03 	 0 	 0E+00 	 2.460156E+02 	 0E+00
1.47500e+01	1.14000e-03 	 0 	 0E+00 	 2.533333E+02 	 0E+00
1.50000e+01	1.17224e-03 	 0 	 0E+00 	 2.604978E+02 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_063.txt
