>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.71106e-11 	 0.1 	 -1.71106E-10 	 -3.802356E-06 	 2.222222E+04
5.00000e-01	1.29750e-07 	 0.1 	 1.2975E-06 	 2.883333E-02 	 2.222222E+04
1.00000e+00	3.06852e-07 	 0.1 	 3.06852E-06 	 6.818933E-02 	 2.222222E+04
1.50000e+00	4.93239e-07 	 0.1 	 4.93239E-06 	 1.096087E-01 	 2.222222E+04
2.00000e+00	7.55341e-07 	 0.1 	 7.55341E-06 	 1.678536E-01 	 2.222222E+04
2.50000e+00	1.04499e-06 	 0.1 	 1.04499E-05 	 2.3222E-01 	 2.222222E+04
3.00000e+00	1.41806e-06 	 0.1 	 1.41806E-05 	 3.151244E-01 	 2.222222E+04
3.50000e+00	2.02746e-06 	 0.1 	 2.02746E-05 	 4.505467E-01 	 2.222222E+04
4.00000e+00	2.97572e-06 	 0.1 	 2.97572E-05 	 6.612711E-01 	 2.222222E+04
4.50000e+00	4.55715e-06 	 0.1 	 4.55715E-05 	 1.0127E+00 	 2.222222E+04
5.00000e+00	7.15896e-06 	 1.1 	 6.508145E-06 	 1.59088E+00 	 2.444444E+05
5.50000e+00	1.04959e-05 	 3.1 	 3.385774E-06 	 2.332422E+00 	 6.888889E+05
6.00000e+00	1.71502e-05 	 5.1 	 3.362784E-06 	 3.811156E+00 	 1.133333E+06
6.50000e+00	2.65039e-05 	 10.1 	 2.624149E-06 	 5.889756E+00 	 2.244444E+06
7.00000e+00	4.08013e-05 	 17.2 	 2.372169E-06 	 9.066956E+00 	 3.822222E+06
7.50000e+00	6.12908e-05 	 28.3 	 2.165753E-06 	 1.362018E+01 	 6.288889E+06
8.00000e+00	9.09509e-05 	 44.3 	 2.053068E-06 	 2.021131E+01 	 9.844444E+06
8.50000e+00	1.34244e-04 	 66.5 	 2.018707E-06 	 2.9832E+01 	 1.477778E+07
9.00000e+00	1.94322e-04 	 97.7 	 1.988966E-06 	 4.318267E+01 	 2.171111E+07
9.50000e+00	2.74910e-04 	 139.9 	 1.965046E-06 	 6.109111E+01 	 3.108889E+07
1.00000e+01	3.80442e-04 	 193.12 	 1.969977E-06 	 8.454267E+01 	 4.291556E+07
1.05000e+01	5.16101e-04 	 261.16 	 1.976187E-06 	 1.146891E+02 	 5.803556E+07
1.10000e+01	6.92702e-04 	 344.2 	 2.012499E-06 	 1.539338E+02 	 7.648889E+07
1.15000e+01	9.16168e-04 	 444.25 	 2.06228E-06 	 2.035929E+02 	 9.872222E+07
1.20000e+01	1.20270e-03 	 560.32 	 2.146452E-06 	 2.672667E+02 	 1.245156E+08
