>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
3.30842e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
3.37888e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
3.44934e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
3.51979e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
3.59023e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
3.66068e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
3.73113e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
3.80159e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
3.87205e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
3.94249e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
4.01295e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
4.08340e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
4.15386e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
4.22430e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
4.29473e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
4.36518e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
4.43564e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
4.50610e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
4.57653e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
4.64698e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
4.71743e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
4.78789e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
4.85836e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
4.92882e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
4.99927e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
5.06972e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.14017e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
5.21062e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.28107e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
5.35152e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.42198e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.49244e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
5.56289e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.63335e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
5.70381e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
5.77424e+00	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
5.84468e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
5.91515e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
5.98560e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
6.05604e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
6.12648e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
6.19693e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
6.26737e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
6.33783e+00	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
6.40828e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
6.47872e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
6.58947e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
6.65994e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
6.73038e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
6.80084e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
6.87129e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
6.94175e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
7.01220e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
7.08264e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
7.15310e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
7.22355e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
7.29401e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
7.36444e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
7.43489e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
7.50534e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
7.57579e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
7.64624e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
7.71669e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
7.78715e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
7.85760e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
7.92806e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
7.99850e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
8.06895e+00	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
8.13941e+00	1.00005e-03 	 0 	 0E+00 	 2.222333E+02	0E+00
8.20986e+00	1.00007e-03 	 0 	 0E+00 	 2.222378E+02	0E+00
8.28030e+00	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
8.35075e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
8.42121e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
8.49166e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
8.56211e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
8.63257e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
8.70302e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
8.77347e+00	1.00007e-03 	 0 	 0E+00 	 2.222378E+02	0E+00
8.84394e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
8.91436e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
8.98481e+00	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
9.05527e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
9.12572e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
9.19618e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
9.26660e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
9.33706e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
9.40751e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
9.47796e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
9.54841e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
9.61886e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
9.68930e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
9.75976e+00	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
9.83021e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
9.90066e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
9.97111e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.00416e+01	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
1.01120e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.01825e+01	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
1.02529e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.03234e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.03938e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
1.04643e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
1.05347e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.06052e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.06756e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.07461e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.08165e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.08870e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.09574e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.10279e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.10983e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.11688e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.12392e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.13097e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.13801e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.14506e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.15210e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.15915e+01	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
1.16619e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.17324e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.18028e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.18733e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.19437e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.20142e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.20846e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.21551e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.22255e+01	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
1.22960e+01	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
1.23664e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.24369e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.25073e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.25778e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.26482e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.27186e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.27891e+01	1.00005e-03 	 0 	 0E+00 	 2.222333E+02	0E+00
1.28595e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.29300e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.30004e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.30709e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.31413e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.32118e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.32822e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.33526e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.34231e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.34935e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.35640e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.36344e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.37048e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.37752e+01	1.00038e-03 	 0 	 0E+00 	 2.223067E+02	0E+00
1.38457e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.39161e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.39866e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.40570e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.41275e+01	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
1.41979e+01	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
1.42684e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.43388e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.44093e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.44798e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.45502e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.46206e+01	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
1.46911e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.47615e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.48320e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.49024e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.49729e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.50433e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.51138e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.51843e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.52548e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.53252e+01	1.00050e-03 	 0 	 0E+00 	 2.223333E+02	0E+00
1.53957e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.54661e+01	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
1.55366e+01	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
1.56071e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.56775e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.57479e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.58184e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.58889e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.59593e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.60297e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.61002e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.61707e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.62411e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.63115e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.63820e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.64525e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.65229e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.65934e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.66638e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.67342e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.68047e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.68751e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.69456e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.70160e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.70865e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.71569e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.72274e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.72978e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.73683e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
1.74387e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.75092e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.75796e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.76501e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.77205e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.77909e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.78614e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.79318e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.80023e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.80727e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.81432e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.82136e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.82842e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.83546e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.84251e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.84956e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.85660e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.86364e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.87069e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.87773e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.88478e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.89183e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.89887e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.90592e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.91296e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.92001e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.92705e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.93410e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.94115e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.94820e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.95524e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.96228e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.96933e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.97638e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.98342e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.99046e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.99751e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.00456e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
2.01160e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
2.01865e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.02569e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
2.03274e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
2.03978e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
2.04682e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.05387e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
2.06091e+01	1.00007e-03 	 0 	 0E+00 	 2.222378E+02	0E+00
2.06796e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
2.07500e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.08205e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
2.08909e+01	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
2.09614e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
2.10318e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
2.11023e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.11727e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.12432e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
2.13136e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
2.13842e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
2.14547e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
2.15251e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.15956e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
2.17063e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.17768e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
2.18472e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
2.19177e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
2.19881e+01	1.00173e-03 	 0 	 0E+00 	 2.226067E+02	0E+00
2.20585e+01	3.27441e-08 	 0 	 0E+00 	 7.276467E-03	0E+00
2.38848e+01	3.27818e-08 	 0 	 0E+00 	 7.284844E-03	0E+00
2.39703e+01	2.79425e-08 	 0 	 0E+00 	 6.209444E-03	0E+00
2.40558e+01	4.10030e-08 	 0 	 0E+00 	 9.111778E-03	0E+00
2.41412e+01	3.85447e-08 	 0 	 0E+00 	 8.565489E-03	0E+00
2.42267e+01	2.96787e-08 	 0 	 0E+00 	 6.595267E-03	0E+00
2.43121e+01	1.51741e-08 	 0 	 0E+00 	 3.372022E-03	0E+00
2.43976e+01	7.40375e-08 	 0 	 0E+00 	 1.645278E-02	0E+00
2.44831e+01	2.52133e-08 	 0 	 0E+00 	 5.602956E-03	0E+00
2.45686e+01	3.64758e-10 	 0 	 0E+00 	 8.105733E-05	0E+00
2.62293e+01	4.45586e-10 	 0 	 0E+00 	 9.901911E-05	0E+00
2.71998e+01	5.89238e-10 	 0 	 0E+00 	 1.309418E-04	0E+00
2.81703e+01	3.88094e-10 	 0 	 0E+00 	 8.624311E-05	0E+00
2.91407e+01	4.72074e-10 	 0 	 0E+00 	 1.049053E-04	0E+00
3.01112e+01	2.88791e-10 	 0 	 0E+00 	 6.417578E-05	0E+00
3.10817e+01	2.97683e-10 	 0 	 0E+00 	 6.615178E-05	0E+00
3.20522e+01	3.98180e-10 	 0 	 0E+00 	 8.848444E-05	0E+00
3.30227e+01	8.03374e-09 	 0 	 0E+00 	 1.785276E-03	0E+00
