VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 2.52015e-09 1.90663e-09 5.00000e-01 1.50000e+01 9.99963e-02 9.99964e-02 -5.00000e-01
5.00000e-01 1.13407e-03 1.13391e-03 5.00000e-01 1.45000e+01 9.99962e-02 9.99961e-02 -5.00000e-01
1.00000e+00 2.56074e-03 2.60162e-03 5.00000e-01 1.40000e+01 9.99961e-02 9.99963e-02 -5.00000e-01
1.50000e+00 4.18755e-03 4.19089e-03 5.00000e-01 1.35000e+01 9.99961e-02 9.99962e-02 -5.00000e-01
2.00000e+00 5.72458e-03 5.70916e-03 5.00000e-01 1.30000e+01 9.99962e-02 9.99963e-02 -5.00000e-01
2.50000e+00 6.92083e-03 6.80341e-03 5.00000e-01 1.25000e+01 9.88338e-02 9.88207e-02 -5.00000e-01
3.00000e+00 8.25134e-03 8.19101e-03 5.00000e-01 1.20000e+01 9.02646e-02 9.01909e-02 -5.00000e-01
3.50000e+00 9.81567e-03 9.80849e-03 5.00000e-01 1.15000e+01 8.02955e-02 8.02451e-02 -5.00000e-01
4.00000e+00 1.30140e-02 1.29165e-02 5.00000e-01 1.10000e+01 7.21143e-02 7.19817e-02 -5.00000e-01
4.50000e+00 1.35260e-02 1.32125e-02 5.00000e-01 1.05000e+01 6.45766e-02 6.45129e-02 -5.00000e-01
5.00000e+00 1.62268e-02 1.66876e-02 5.00000e-01 1.00000e+01 5.74844e-02 5.73265e-02 -5.00000e-01
5.50000e+00 1.70480e-02 1.74426e-02 5.00000e-01 9.50000e+00 5.06083e-02 5.05077e-02 -5.00000e-01
6.00000e+00 2.00570e-02 2.01422e-02 5.00000e-01 9.00000e+00 4.48404e-02 4.48452e-02 -5.00000e-01
6.50000e+00 2.11735e-02 2.10447e-02 5.00000e-01 8.50000e+00 4.01086e-02 4.01204e-02 -5.00000e-01
7.00000e+00 2.35729e-02 2.36421e-02 5.00000e-01 8.00000e+00 3.53882e-02 3.53144e-02 -5.00000e-01
7.50000e+00 2.59297e-02 2.59540e-02 5.00000e-01 7.50000e+00 3.13705e-02 3.12888e-02 -5.00000e-01
8.00000e+00 2.80092e-02 2.80338e-02 5.00000e-01 7.00000e+00 2.79846e-02 2.79780e-02 -5.00000e-01
8.50000e+00 3.28598e-02 3.29946e-02 5.00000e-01 6.50000e+00 2.50599e-02 2.50613e-02 -5.00000e-01
9.00000e+00 3.70060e-02 3.70805e-02 5.00000e-01 6.00000e+00 2.23927e-02 2.23776e-02 -5.00000e-01
9.50000e+00 4.17338e-02 4.18859e-02 5.00000e-01 5.50000e+00 1.98106e-02 1.98243e-02 -5.00000e-01
1.00000e+01 5.27658e-02 5.34739e-02 5.00000e-01 5.00000e+00 1.75043e-02 1.75736e-02 -5.00000e-01
1.05000e+01 5.63119e-02 5.63194e-02 5.00000e-01 4.50000e+00 1.55124e-02 1.55072e-02 -5.00000e-01
1.10000e+01 6.93569e-02 6.78767e-02 5.00000e-01 4.00000e+00 1.32082e-02 1.34357e-02 -5.00000e-01
1.15000e+01 7.26415e-02 7.28523e-02 5.00000e-01 3.50000e+00 1.14507e-02 1.14521e-02 -5.00000e-01
1.20000e+01 8.05671e-02 8.56192e-02 5.00000e-01 3.00000e+00 9.14492e-03 9.15304e-03 -5.00000e-01
1.25000e+01 9.15326e-02 9.17379e-02 5.00000e-01 2.50000e+00 7.45505e-03 7.44581e-03 -5.00000e-01
1.30000e+01 9.99924e-02 9.99963e-02 5.00000e-01 2.00000e+00 5.96316e-03 5.95570e-03 -5.00000e-01
1.35000e+01 9.99963e-02 9.99966e-02 5.00000e-01 1.50000e+00 4.30518e-03 4.30458e-03 -5.00000e-01
1.40000e+01 9.99961e-02 9.99963e-02 5.00000e-01 1.00000e+00 2.73497e-03 2.73261e-03 -5.00000e-01
1.45000e+01 9.99964e-02 9.99963e-02 5.00000e-01 5.00000e-01 1.29290e-03 1.29260e-03 -5.00000e-01
1.50000e+01 9.99964e-02 9.99966e-02 5.00000e-01 0.00000e+00 2.17642e-07 1.76860e-07 -5.00000e-01
