>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.05000e+01	9.99947e-02 	 1.1 	 9.090427E-02 	 2.222104E+04 	 2.444444E+05
1.00000e+01	9.99947e-02 	 0.1 	 9.99947E-01 	 2.222104E+04 	 2.222222E+04
9.50000e+00	9.99945e-02 	 1.1 	 9.090409E-02 	 2.2221E+04 	 2.444444E+05
9.00000e+00	9.80067e-02 	 1.1 	 8.9097E-02 	 2.177927E+04 	 2.444444E+05
8.50000e+00	9.11760e-02 	 0.1 	 9.1176E-01 	 2.026133E+04 	 2.222222E+04
8.00000e+00	8.65477e-02 	 0.1 	 8.65477E-01 	 1.923282E+04 	 2.222222E+04
7.50000e+00	7.95565e-02 	 0.1 	 7.95565E-01 	 1.767922E+04 	 2.222222E+04
7.00000e+00	7.34105e-02 	 0.1 	 7.34105E-01 	 1.631344E+04 	 2.222222E+04
6.50000e+00	6.70842e-02 	 0.1 	 6.70842E-01 	 1.49076E+04 	 2.222222E+04
6.00000e+00	6.03232e-02 	 0.1 	 6.03232E-01 	 1.340516E+04 	 2.222222E+04
5.50000e+00	5.44032e-02 	 0.1 	 5.44032E-01 	 1.20896E+04 	 2.222222E+04
5.00000e+00	4.76825e-02 	 0.1 	 4.76825E-01 	 1.059611E+04 	 2.222222E+04
4.50000e+00	4.11920e-02 	 0.1 	 4.1192E-01 	 9.153778E+03 	 2.222222E+04
4.00000e+00	3.53791e-02 	 0.1 	 3.53791E-01 	 7.862022E+03 	 2.222222E+04
3.50000e+00	2.97689e-02 	 0.1 	 2.97689E-01 	 6.615311E+03 	 2.222222E+04
3.00000e+00	2.42066e-02 	 0.1 	 2.42066E-01 	 5.379244E+03 	 2.222222E+04
2.50000e+00	1.93793e-02 	 0.1 	 1.93793E-01 	 4.306511E+03 	 2.222222E+04
2.00000e+00	1.41134e-02 	 0.1 	 1.41134E-01 	 3.136311E+03 	 2.222222E+04
1.50000e+00	9.74378e-03 	 0.1 	 9.74378E-02 	 2.165284E+03 	 2.222222E+04
1.00000e+00	5.48671e-03 	 0.1 	 5.48671E-02 	 1.219269E+03 	 2.222222E+04
5.00000e-01	2.31509e-03 	 0.1 	 2.31509E-02 	 5.144644E+02 	 2.222222E+04
0.00000e+00	1.97370e-06 	 0.1 	 1.9737E-05 	 4.386E-01 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G2_PT5100_P3_oled_000.txt
