>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.42862e-11 	 0.1 	 -2.42862E-10 	 -5.396933E-06 	 2.222222E+04
5.00000e-01	8.27190e-08 	 0.1 	 8.2719E-07 	 1.8382E-02 	 2.222222E+04
1.00000e+00	1.69951e-07 	 0.1 	 1.69951E-06 	 3.776689E-02 	 2.222222E+04
1.50000e+00	2.61557e-07 	 0.1 	 2.61557E-06 	 5.812378E-02 	 2.222222E+04
2.00000e+00	3.56291e-07 	 0.1 	 3.56291E-06 	 7.917578E-02 	 2.222222E+04
2.50000e+00	4.54947e-07 	 0.1 	 4.54947E-06 	 1.010993E-01 	 2.222222E+04
3.00000e+00	5.54770e-07 	 0.1 	 5.5477E-06 	 1.232822E-01 	 2.222222E+04
3.50000e+00	6.57583e-07 	 0.1 	 6.57583E-06 	 1.461296E-01 	 2.222222E+04
4.00000e+00	7.82808e-07 	 0.1 	 7.82808E-06 	 1.739573E-01 	 2.222222E+04
4.50000e+00	9.49195e-07 	 0.1 	 9.49195E-06 	 2.109322E-01 	 2.222222E+04
5.00000e+00	1.16954e-06 	 0.1 	 1.16954E-05 	 2.598978E-01 	 2.222222E+04
5.50000e+00	1.44429e-06 	 0.1 	 1.44429E-05 	 3.209533E-01 	 2.222222E+04
6.00000e+00	1.78865e-06 	 0.1 	 1.78865E-05 	 3.974778E-01 	 2.222222E+04
6.50000e+00	2.23286e-06 	 0.1 	 2.23286E-05 	 4.961911E-01 	 2.222222E+04
7.00000e+00	2.82724e-06 	 0.1 	 2.82724E-05 	 6.282756E-01 	 2.222222E+04
7.50000e+00	3.64928e-06 	 1.1 	 3.317527E-06 	 8.109511E-01 	 2.444444E+05
8.00000e+00	4.74271e-06 	 1.1 	 4.311555E-06 	 1.053936E+00 	 2.444444E+05
8.50000e+00	6.28192e-06 	 1.1 	 5.710836E-06 	 1.395982E+00 	 2.444444E+05
9.00000e+00	8.51592e-06 	 2.1 	 4.0552E-06 	 1.892427E+00 	 4.666667E+05
9.50000e+00	1.18203e-05 	 2.1 	 5.628714E-06 	 2.626733E+00 	 4.666667E+05
1.00000e+01	1.68086e-05 	 3.1 	 5.422129E-06 	 3.735244E+00 	 6.888889E+05
1.05000e+01	2.43642e-05 	 4.1 	 5.942488E-06 	 5.414267E+00 	 9.111111E+05
1.10000e+01	3.55690e-05 	 5.1 	 6.974314E-06 	 7.904222E+00 	 1.133333E+06
1.15000e+01	5.23095e-05 	 7.1 	 7.367535E-06 	 1.162433E+01 	 1.577778E+06
1.20000e+01	7.66973e-05 	 10.1 	 7.593792E-06 	 1.704384E+01 	 2.244444E+06
1.25000e+01	1.11820e-04 	 14.2 	 7.874648E-06 	 2.484889E+01 	 3.155556E+06
1.30000e+01	1.61638e-04 	 19.2 	 8.418646E-06 	 3.591956E+01 	 4.266667E+06
1.35000e+01	2.31214e-04 	 26.3 	 8.791407E-06 	 5.138089E+01 	 5.844444E+06
1.40000e+01	3.27154e-04 	 36.4 	 8.987747E-06 	 7.270089E+01 	 8.088889E+06
1.45000e+01	4.57572e-04 	 50.5 	 9.060832E-06 	 1.016827E+02 	 1.122222E+07
1.50000e+01	6.32709e-04 	 67.6 	 9.359601E-06 	 1.40602E+02 	 1.502222E+07
1.55000e+01	8.65772e-04 	 91.8 	 9.431068E-06 	 1.923938E+02 	 2.04E+07
1.60000e+01	1.17345e-03 	 122.11 	 9.609778E-06 	 2.607667E+02 	 2.713556E+07
1.65000e+01	1.57356e-03 	 161.14 	 9.765173E-06 	 3.4968E+02 	 3.580889E+07
1.70000e+01	2.09059e-03 	 212.19 	 9.852444E-06 	 4.645756E+02 	 4.715333E+07
1.75000e+01	2.75399e-03 	 276.24 	 9.969555E-06 	 6.119978E+02 	 6.138667E+07
1.80000e+01	3.59959e-03 	 355.3 	 1.013113E-05 	 7.999089E+02 	 7.895556E+07
1.85000e+01	4.66948e-03 	 452.38 	 1.032203E-05 	 1.037662E+03 	 1.005289E+08
1.90000e+01	6.01258e-03 	 569.48 	 1.055802E-05 	 1.336129E+03 	 1.265511E+08
1.95000e+01	7.68340e-03 	 707.59 	 1.085855E-05 	 1.707422E+03 	 1.572422E+08
2.00000e+01	9.73156e-03 	 865.72 	 1.1241E-05 	 2.162569E+03 	 1.923822E+08
2.00000e+01	9.99582e-03 	 857.72 	 1.165394E-05 	 2.221293E+03 	 1.906044E+08
1.95000e+01	8.15981e-03 	 685.59 	 1.190188E-05 	 1.813291E+03 	 1.523533E+08
1.90000e+01	6.39081e-03 	 535.46 	 1.193518E-05 	 1.42018E+03 	 1.189911E+08
1.85000e+01	4.90070e-03 	 412.36 	 1.188452E-05 	 1.089044E+03 	 9.163556E+07
1.80000e+01	3.69755e-03 	 313.28 	 1.18027E-05 	 8.216778E+02 	 6.961778E+07
1.75000e+01	2.75328e-03 	 236.21 	 1.165607E-05 	 6.1184E+02 	 5.249111E+07
1.70000e+01	2.02680e-03 	 176.16 	 1.150545E-05 	 4.504E+02 	 3.914667E+07
1.65000e+01	1.47629e-03 	 130.12 	 1.13456E-05 	 3.280644E+02 	 2.891556E+07
1.60000e+01	1.06506e-03 	 95.9 	 1.110594E-05 	 2.3668E+02 	 2.131111E+07
1.55000e+01	7.59776e-04 	 69.7 	 1.090066E-05 	 1.688391E+02 	 1.548889E+07
1.50000e+01	5.38965e-04 	 50.5 	 1.067257E-05 	 1.1977E+02 	 1.122222E+07
1.45000e+01	3.78549e-04 	 36.4 	 1.03997E-05 	 8.4122E+01 	 8.088889E+06
1.40000e+01	2.63611e-04 	 26.3 	 1.002323E-05 	 5.858022E+01 	 5.844444E+06
1.35000e+01	1.82117e-04 	 19.2 	 9.48526E-06 	 4.047044E+01 	 4.266667E+06
1.30000e+01	1.24978e-04 	 14.2 	 8.801268E-06 	 2.777289E+01 	 3.155556E+06
1.25000e+01	8.52374e-05 	 10.2 	 8.356608E-06 	 1.894164E+01 	 2.266667E+06
1.20000e+01	5.80591e-05 	 7.1 	 8.177338E-06 	 1.290202E+01 	 1.577778E+06
1.15000e+01	3.95760e-05 	 6.1 	 6.487869E-06 	 8.794667E+00 	 1.355556E+06
1.10000e+01	2.71318e-05 	 4.1 	 6.617512E-06 	 6.029289E+00 	 9.111111E+05
1.05000e+01	1.88239e-05 	 3.1 	 6.072226E-06 	 4.183089E+00 	 6.888889E+05
1.00000e+01	1.32940e-05 	 2.1 	 6.330476E-06 	 2.954222E+00 	 4.666667E+05
9.50000e+00	9.59794e-06 	 2.1 	 4.570448E-06 	 2.132876E+00 	 4.666667E+05
9.00000e+00	7.10276e-06 	 1.1 	 6.457055E-06 	 1.578391E+00 	 2.444444E+05
8.50000e+00	5.39158e-06 	 1.1 	 4.901436E-06 	 1.198129E+00 	 2.444444E+05
8.00000e+00	4.16753e-06 	 1.1 	 3.788664E-06 	 9.261178E-01 	 2.444444E+05
7.50000e+00	3.26798e-06 	 1.1 	 2.970891E-06 	 7.262178E-01 	 2.444444E+05
7.00000e+00	2.60836e-06 	 0.1 	 2.60836E-05 	 5.796356E-01 	 2.222222E+04
6.50000e+00	2.11142e-06 	 0.1 	 2.11142E-05 	 4.692044E-01 	 2.222222E+04
6.00000e+00	1.71852e-06 	 0.1 	 1.71852E-05 	 3.818933E-01 	 2.222222E+04
5.50000e+00	1.40325e-06 	 0.1 	 1.40325E-05 	 3.118333E-01 	 2.222222E+04
5.00000e+00	1.14515e-06 	 0.1 	 1.14515E-05 	 2.544778E-01 	 2.222222E+04
4.50000e+00	9.40042e-07 	 0.1 	 9.40042E-06 	 2.088982E-01 	 2.222222E+04
4.00000e+00	7.89348e-07 	 0.1 	 7.89348E-06 	 1.754107E-01 	 2.222222E+04
3.50000e+00	6.73358e-07 	 0.1 	 6.73358E-06 	 1.496351E-01 	 2.222222E+04
3.00000e+00	5.68919e-07 	 0.1 	 5.68919E-06 	 1.264264E-01 	 2.222222E+04
2.50000e+00	4.65308e-07 	 0.1 	 4.65308E-06 	 1.034018E-01 	 2.222222E+04
2.00000e+00	3.65737e-07 	 0.1 	 3.65737E-06 	 8.127489E-02 	 2.222222E+04
1.50000e+00	2.68828e-07 	 0.1 	 2.68828E-06 	 5.973956E-02 	 2.222222E+04
1.00000e+00	1.74294e-07 	 0.1 	 1.74294E-06 	 3.8732E-02 	 2.222222E+04
5.00000e-01	8.47122e-08 	 0.1 	 8.47122E-07 	 1.882493E-02 	 2.222222E+04
0.00000e+00	-6.21985e-11 	 0.1 	 -6.21985E-10 	 -1.382189E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G7_PT5100_P1_oled_001.txt
