dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
3.78379e+01 2.63788e-03 26.4 1.000804E+02 5.861956E+02 5.866667E+06 40.867
3.88584e+01 2.63006e-03 26.4 1.003779E+02 5.844578E+02 5.866667E+06 40.867
3.98789e+01 2.62459e-03 26.4 1.005871E+02 5.832422E+02 5.866667E+06 40.867
4.08993e+01 2.60774e-03 25.4 9.740235E+01 5.794978E+02 5.644444E+06 39.319
4.19198e+01 2.58579e-03 25.4 9.822917E+01 5.7462E+02 5.644444E+06 39.319
4.29402e+01 2.58200e-03 25.4 9.837335E+01 5.737778E+02 5.644444E+06 39.319
4.39607e+01 2.58094e-03 25.4 9.841376E+01 5.735422E+02 5.644444E+06 39.319
4.49812e+01 2.57931e-03 25.4 9.847595E+01 5.7318E+02 5.644444E+06 39.319
4.60017e+01 2.56859e-03 24.4 9.499375E+01 5.707978E+02 5.422222E+06 37.771
4.70624e+01 2.56706e-03 24.4 9.505037E+01 5.704578E+02 5.422222E+06 37.771
4.80829e+01 2.56218e-03 24.4 9.52314E+01 5.693733E+02 5.422222E+06 37.771
4.91034e+01 2.54879e-03 24.4 9.57317E+01 5.663978E+02 5.422222E+06 37.771
5.01239e+01 2.54485e-03 24.4 9.587991E+01 5.655222E+02 5.422222E+06 37.771
5.11443e+01 2.54108e-03 24.4 9.602216E+01 5.646844E+02 5.422222E+06 37.771
5.21648e+01 2.54049e-03 23.4 9.210822E+01 5.645533E+02 5.2E+06 36.223
5.31852e+01 2.53492e-03 23.4 9.231061E+01 5.633156E+02 5.2E+06 36.223
5.42057e+01 2.53025e-03 23.4 9.248098E+01 5.622778E+02 5.2E+06 36.223
5.52262e+01 2.52680e-03 23.4 9.260725E+01 5.615111E+02 5.2E+06 36.223
5.62467e+01 2.51700e-03 23.4 9.296782E+01 5.593333E+02 5.2E+06 36.223
5.72671e+01 2.50625e-03 23.4 9.336658E+01 5.569444E+02 5.2E+06 36.223
5.82876e+01 2.49651e-03 0.01 4.005592E-02 5.5478E+02 2.222222E+03 0.015
5.93081e+01 2.48151e-03 22.4 9.026762E+01 5.514467E+02 4.977778E+06 34.675
6.03286e+01 2.46225e-03 22.4 9.09737E+01 5.471667E+02 4.977778E+06 34.675
6.13491e+01 2.44142e-03 22.4 9.174988E+01 5.425378E+02 4.977778E+06 34.675
6.24098e+01 2.42746e-03 22.4 9.227752E+01 5.394356E+02 4.977778E+06 34.675
6.34303e+01 2.42953e-03 22.4 9.21989E+01 5.398956E+02 4.977778E+06 34.675
6.44508e+01 2.42677e-03 22.4 9.230376E+01 5.392822E+02 4.977778E+06 34.675
6.54712e+01 2.42337e-03 21.4 8.830678E+01 5.385267E+02 4.755556E+06 33.127
6.64917e+01 2.42385e-03 21.4 8.828929E+01 5.386333E+02 4.755556E+06 33.127
6.75121e+01 2.41127e-03 21.4 8.874991E+01 5.358378E+02 4.755556E+06 33.127
6.85326e+01 2.38279e-03 21.4 8.981068E+01 5.295089E+02 4.755556E+06 33.127
6.95531e+01 2.37733e-03 21.4 9.001695E+01 5.282956E+02 4.755556E+06 33.127
7.05736e+01 2.36346e-03 21.4 9.054522E+01 5.252133E+02 4.755556E+06 33.127
7.15940e+01 2.37449e-03 21.4 9.012462E+01 5.276644E+02 4.755556E+06 33.127
7.26145e+01 2.37280e-03 20.4 8.597438E+01 5.272889E+02 4.533333E+06 31.579
7.36350e+01 2.46966e-03 22.4 9.070074E+01 5.488133E+02 4.977778E+06 34.675
7.46554e+01 2.70465e-03 23.4 8.651766E+01 6.010333E+02 5.2E+06 36.223
7.56759e+01 2.72369e-03 23.4 8.591286E+01 6.052644E+02 5.2E+06 36.223
7.66964e+01 2.73689e-03 23.4 8.54985E+01 6.081978E+02 5.2E+06 36.223
7.77572e+01 2.73196e-03 23.4 8.565279E+01 6.071022E+02 5.2E+06 36.223
7.87777e+01 2.75796e-03 23.4 8.484532E+01 6.1288E+02 5.2E+06 36.223
7.97981e+01 2.78242e-03 23.4 8.409945E+01 6.183156E+02 5.2E+06 36.223
8.08186e+01 2.79264e-03 23.4 8.379168E+01 6.205867E+02 5.2E+06 36.223
8.18391e+01 2.80046e-03 23.4 8.35577E+01 6.223244E+02 5.2E+06 36.223
8.28595e+01 2.80487e-03 23.4 8.342633E+01 6.233044E+02 5.2E+06 36.223
8.38800e+01 2.81132e-03 23.4 8.323492E+01 6.247378E+02 5.2E+06 36.223
8.49005e+01 2.81144e-03 22.4 7.967447E+01 6.247644E+02 4.977778E+06 34.675
8.59210e+01 2.81111e-03 22.4 7.968383E+01 6.246911E+02 4.977778E+06 34.675
8.69415e+01 2.80850e-03 22.4 7.975788E+01 6.241111E+02 4.977778E+06 34.675
8.79619e+01 2.81432e-03 22.4 7.959294E+01 6.254044E+02 4.977778E+06 34.675
8.89824e+01 2.81506e-03 22.4 7.957202E+01 6.255689E+02 4.977778E+06 34.675
9.00029e+01 2.81904e-03 22.4 7.945967E+01 6.264533E+02 4.977778E+06 34.675
9.10234e+01 2.82141e-03 22.4 7.939293E+01 6.2698E+02 4.977778E+06 34.675
9.20438e+01 2.82200e-03 22.4 7.937633E+01 6.271111E+02 4.977778E+06 34.675
9.31046e+01 2.82496e-03 22.4 7.929316E+01 6.277689E+02 4.977778E+06 34.675
9.41251e+01 2.82595e-03 22.4 7.926538E+01 6.279889E+02 4.977778E+06 34.675
9.51455e+01 2.82356e-03 22.4 7.933247E+01 6.274578E+02 4.977778E+06 34.675
9.61660e+01 2.82477e-03 21.4 7.575838E+01 6.277267E+02 4.755556E+06 33.127
9.71865e+01 2.82138e-03 21.4 7.584941E+01 6.269733E+02 4.755556E+06 33.127
9.82070e+01 2.81617e-03 21.4 7.598973E+01 6.258156E+02 4.755556E+06 33.127
9.92274e+01 2.80792e-03 21.4 7.6213E+01 6.239822E+02 4.755556E+06 33.127
1.00248e+02 2.79806e-03 21.4 7.648156E+01 6.217911E+02 4.755556E+06 33.127
1.01268e+02 2.82456e-03 21.4 7.576401E+01 6.2768E+02 4.755556E+06 33.127
1.02289e+02 2.83267e-03 21.4 7.55471E+01 6.294822E+02 4.755556E+06 33.127
1.03309e+02 2.83297e-03 21.4 7.55391E+01 6.295489E+02 4.755556E+06 33.127
1.04330e+02 2.83527e-03 21.4 7.547782E+01 6.3006E+02 4.755556E+06 33.127
1.05350e+02 2.83247e-03 21.4 7.555243E+01 6.294378E+02 4.755556E+06 33.127
1.06371e+02 2.83479e-03 20.4 7.1963E+01 6.299533E+02 4.533333E+06 31.579
1.07391e+02 2.83333e-03 20.4 7.200008E+01 6.296289E+02 4.533333E+06 31.579
1.08452e+02 2.82734e-03 20.4 7.215262E+01 6.282978E+02 4.533333E+06 31.579
1.09472e+02 2.82462e-03 20.4 7.22221E+01 6.276933E+02 4.533333E+06 31.579
1.10493e+02 2.81852e-03 20.4 7.237841E+01 6.263378E+02 4.533333E+06 31.579
1.11513e+02 2.82235e-03 20.4 7.228019E+01 6.271889E+02 4.533333E+06 31.579
1.12534e+02 2.81703e-03 20.4 7.241669E+01 6.260067E+02 4.533333E+06 31.579
1.13554e+02 2.81416e-03 20.4 7.249055E+01 6.253689E+02 4.533333E+06 31.579
1.14575e+02 2.80008e-03 20.4 7.285506E+01 6.2224E+02 4.533333E+06 31.579
1.15595e+02 2.79686e-03 20.4 7.293894E+01 6.215244E+02 4.533333E+06 31.579
1.16616e+02 2.78373e-03 19.4 6.969067E+01 6.186067E+02 4.311111E+06 30.031
1.17636e+02 2.76912e-03 19.4 7.005836E+01 6.1536E+02 4.311111E+06 30.031
1.18657e+02 2.68003e-03 19.3 7.201412E+01 5.955622E+02 4.288889E+06 29.876
1.19677e+02 2.79165e-03 19.3 6.913474E+01 6.203667E+02 4.288889E+06 29.876
1.20698e+02 2.77491e-03 19.3 6.955181E+01 6.166467E+02 4.288889E+06 29.876
1.21718e+02 2.72812e-03 19.3 7.074469E+01 6.062489E+02 4.288889E+06 29.876
1.22739e+02 2.73888e-03 19.3 7.046676E+01 6.0864E+02 4.288889E+06 29.876
1.23799e+02 2.73087e-03 19.3 7.067345E+01 6.0686E+02 4.288889E+06 29.876
1.24820e+02 2.74225e-03 19.3 7.038016E+01 6.093889E+02 4.288889E+06 29.876
1.25840e+02 2.74137e-03 18.3 6.675494E+01 6.091933E+02 4.066667E+06 28.328
1.26861e+02 2.75979e-03 19.3 6.993286E+01 6.132867E+02 4.288889E+06 29.876
1.27881e+02 2.74052e-03 18.3 6.677565E+01 6.090044E+02 4.066667E+06 28.328
1.28902e+02 2.74597e-03 18.3 6.664312E+01 6.102156E+02 4.066667E+06 28.328
1.29922e+02 2.73908e-03 18.3 6.681075E+01 6.086844E+02 4.066667E+06 28.328
1.30943e+02 2.54832e-03 17.3 6.788786E+01 5.662933E+02 3.844444E+06 26.78
1.31963e+02 2.53674e-03 17.3 6.819777E+01 5.6372E+02 3.844444E+06 26.78
1.32984e+02 2.53414e-03 17.3 6.826774E+01 5.631422E+02 3.844444E+06 26.78
1.34004e+02 2.53392e-03 17.3 6.827366E+01 5.630933E+02 3.844444E+06 26.78
1.35024e+02 2.53169e-03 17.3 6.83338E+01 5.625978E+02 3.844444E+06 26.78
1.36045e+02 2.54239e-03 17.3 6.804621E+01 5.649756E+02 3.844444E+06 26.78
1.37065e+02 2.53909e-03 17.3 6.813465E+01 5.642422E+02 3.844444E+06 26.78
1.38086e+02 2.53687e-03 17.3 6.819427E+01 5.637489E+02 3.844444E+06 26.78
1.39147e+02 2.53381e-03 17.3 6.827663E+01 5.630689E+02 3.844444E+06 26.78
1.40167e+02 2.54161e-03 16.3 6.413258E+01 5.648022E+02 3.622222E+06 25.232
1.41188e+02 2.52976e-03 16.3 6.443299E+01 5.621689E+02 3.622222E+06 25.232
1.42208e+02 2.51530e-03 16.3 6.48034E+01 5.589556E+02 3.622222E+06 25.232
1.43228e+02 2.50445e-03 16.3 6.508415E+01 5.565444E+02 3.622222E+06 25.232
1.44249e+02 2.51557e-03 16.3 6.479645E+01 5.590156E+02 3.622222E+06 25.232
1.45269e+02 2.47999e-03 16.3 6.572607E+01 5.511089E+02 3.622222E+06 25.232
1.46290e+02 2.37424e-03 15.3 6.444167E+01 5.276089E+02 3.4E+06 23.684
1.47310e+02 2.31179e-03 16.3 7.050813E+01 5.137311E+02 3.622222E+06 25.232
1.48331e+02 2.29268e-03 15.3 6.673413E+01 5.094844E+02 3.4E+06 23.684
1.49351e+02 2.32318e-03 15.3 6.5858E+01 5.162622E+02 3.4E+06 23.684
1.50372e+02 2.33435e-03 15.3 6.554287E+01 5.187444E+02 3.4E+06 23.684
1.51392e+02 2.32926e-03 15.3 6.56861E+01 5.176133E+02 3.4E+06 23.684
1.52413e+02 2.32701e-03 15.3 6.574961E+01 5.171133E+02 3.4E+06 23.684
1.53433e+02 2.31619e-03 15.3 6.605676E+01 5.147089E+02 3.4E+06 23.684
1.54494e+02 2.30727e-03 15.3 6.631214E+01 5.127267E+02 3.4E+06 23.684
1.55514e+02 2.29853e-03 15.3 6.656428E+01 5.107844E+02 3.4E+06 23.684
1.56535e+02 2.29154e-03 15.3 6.676733E+01 5.092311E+02 3.4E+06 23.684
1.57555e+02 2.27035e-03 14.3 6.298588E+01 5.045222E+02 3.177778E+06 22.136
1.58576e+02 2.26484e-03 14.3 6.313912E+01 5.032978E+02 3.177778E+06 22.136
1.59596e+02 2.23778e-03 14.3 6.390262E+01 4.972844E+02 3.177778E+06 22.136
1.60617e+02 2.16996e-03 14.3 6.589983E+01 4.822133E+02 3.177778E+06 22.136
1.61637e+02 2.15457e-03 14.3 6.637055E+01 4.787933E+02 3.177778E+06 22.136
1.62658e+02 2.18306e-03 14.3 6.550438E+01 4.851244E+02 3.177778E+06 22.136
1.63678e+02 2.21968e-03 14.3 6.44237E+01 4.932622E+02 3.177778E+06 22.136
1.64699e+02 2.23208e-03 14.3 6.40658E+01 4.960178E+02 3.177778E+06 22.136
1.65719e+02 2.24214e-03 14.3 6.377835E+01 4.982533E+02 3.177778E+06 22.136
1.66740e+02 2.24453e-03 14.3 6.371044E+01 4.987844E+02 3.177778E+06 22.136
1.67760e+02 2.25025e-03 14.3 6.354849E+01 5.000556E+02 3.177778E+06 22.136
1.68781e+02 2.25375e-03 14.3 6.344981E+01 5.008333E+02 3.177778E+06 22.136
1.69841e+02 2.25155e-03 14.3 6.35118E+01 5.003444E+02 3.177778E+06 22.136
1.70862e+02 2.24891e-03 14.3 6.358636E+01 4.997578E+02 3.177778E+06 22.136
1.71882e+02 2.24086e-03 14.3 6.381479E+01 4.979689E+02 3.177778E+06 22.136
1.72903e+02 2.24587e-03 14.3 6.367243E+01 4.990822E+02 3.177778E+06 22.136
1.73923e+02 2.24051e-03 14.3 6.382475E+01 4.978911E+02 3.177778E+06 22.136
1.74944e+02 2.23001e-03 14.3 6.412527E+01 4.955578E+02 3.177778E+06 22.136
1.75964e+02 2.21434e-03 14.3 6.457906E+01 4.920756E+02 3.177778E+06 22.136
1.76985e+02 2.21171e-03 14.3 6.465585E+01 4.914911E+02 3.177778E+06 22.136
1.78005e+02 2.20951e-03 14.3 6.472023E+01 4.910022E+02 3.177778E+06 22.136
1.79026e+02 2.19684e-03 14.3 6.50935E+01 4.881867E+02 3.177778E+06 22.136
1.80046e+02 2.18489e-03 14.3 6.544952E+01 4.855311E+02 3.177778E+06 22.136
1.81067e+02 2.18603e-03 14.3 6.541539E+01 4.857844E+02 3.177778E+06 22.136
1.82087e+02 2.18476e-03 14.3 6.545341E+01 4.855022E+02 3.177778E+06 22.136
1.83108e+02 2.18462e-03 14.3 6.545761E+01 4.854711E+02 3.177778E+06 22.136
1.84128e+02 2.19004e-03 13.3 6.072948E+01 4.866756E+02 2.955556E+06 20.588
1.85189e+02 2.18453e-03 13.3 6.088266E+01 4.854511E+02 2.955556E+06 20.588
1.86209e+02 2.17864e-03 13.3 6.104726E+01 4.841422E+02 2.955556E+06 20.588
1.87230e+02 2.17008e-03 13.3 6.128806E+01 4.8224E+02 2.955556E+06 20.588
1.88250e+02 2.17160e-03 13.3 6.124516E+01 4.825778E+02 2.955556E+06 20.588
1.89271e+02 2.17053e-03 13.3 6.127536E+01 4.8234E+02 2.955556E+06 20.588
1.90291e+02 2.16939e-03 13.3 6.130756E+01 4.820867E+02 2.955556E+06 20.588
1.91312e+02 2.17017e-03 13.3 6.128552E+01 4.8226E+02 2.955556E+06 20.588
1.92332e+02 2.17016e-03 13.3 6.12858E+01 4.822578E+02 2.955556E+06 20.588
1.93353e+02 2.17337e-03 13.3 6.119529E+01 4.829711E+02 2.955556E+06 20.588
1.94373e+02 2.16985e-03 13.3 6.129456E+01 4.821889E+02 2.955556E+06 20.588
1.95393e+02 2.16665e-03 13.3 6.138509E+01 4.814778E+02 2.955556E+06 20.588
1.96414e+02 2.16634e-03 13.3 6.139387E+01 4.814089E+02 2.955556E+06 20.588
1.97434e+02 2.15590e-03 13.3 6.169117E+01 4.790889E+02 2.955556E+06 20.588
1.98455e+02 2.15358e-03 13.3 6.175763E+01 4.785733E+02 2.955556E+06 20.588
1.99475e+02 2.15040e-03 13.3 6.184896E+01 4.778667E+02 2.955556E+06 20.588
2.00536e+02 2.15265e-03 13.3 6.178431E+01 4.783667E+02 2.955556E+06 20.588
2.01557e+02 2.15319e-03 13.3 6.176882E+01 4.784867E+02 2.955556E+06 20.588
2.02577e+02 2.14216e-03 13.3 6.208687E+01 4.760356E+02 2.955556E+06 20.588
2.03598e+02 2.13572e-03 13.3 6.227408E+01 4.746044E+02 2.955556E+06 20.588
2.04618e+02 2.13602e-03 13.3 6.226533E+01 4.746711E+02 2.955556E+06 20.588
2.05638e+02 2.13434e-03 13.3 6.231435E+01 4.742978E+02 2.955556E+06 20.588
2.06659e+02 2.13066e-03 13.3 6.242197E+01 4.7348E+02 2.955556E+06 20.588
2.07679e+02 2.12674e-03 13.3 6.253703E+01 4.726089E+02 2.955556E+06 20.588
2.08700e+02 2.12166e-03 13.3 6.268676E+01 4.7148E+02 2.955556E+06 20.588
2.09720e+02 2.11723e-03 13.3 6.281793E+01 4.704956E+02 2.955556E+06 20.588
2.10741e+02 2.11425e-03 13.3 6.290647E+01 4.698333E+02 2.955556E+06 20.588
2.11761e+02 2.11478e-03 13.3 6.28907E+01 4.699511E+02 2.955556E+06 20.588
2.12782e+02 2.11027e-03 13.3 6.302511E+01 4.689489E+02 2.955556E+06 20.588
2.13802e+02 2.10716e-03 13.3 6.311813E+01 4.682578E+02 2.955556E+06 20.588
2.14823e+02 2.10193e-03 13.3 6.327518E+01 4.670956E+02 2.955556E+06 20.588
2.15883e+02 2.10081e-03 12.3 5.854885E+01 4.668467E+02 2.733333E+06 19.04
2.16904e+02 2.10181e-03 12.3 5.852099E+01 4.670689E+02 2.733333E+06 19.04
2.17924e+02 2.10546e-03 12.3 5.841954E+01 4.6788E+02 2.733333E+06 19.04
2.18945e+02 2.10790e-03 12.3 5.835191E+01 4.684222E+02 2.733333E+06 19.04
2.19965e+02 2.10819e-03 12.3 5.834389E+01 4.684867E+02 2.733333E+06 19.04
2.20986e+02 2.10050e-03 12.3 5.855749E+01 4.667778E+02 2.733333E+06 19.04
2.22006e+02 2.11318e-03 12.3 5.820612E+01 4.695956E+02 2.733333E+06 19.04
2.23027e+02 2.11305e-03 12.3 5.82097E+01 4.695667E+02 2.733333E+06 19.04
2.24047e+02 2.11712e-03 12.3 5.809779E+01 4.704711E+02 2.733333E+06 19.04
2.25068e+02 2.11883e-03 12.3 5.805091E+01 4.708511E+02 2.733333E+06 19.04
2.26088e+02 2.12397e-03 12.3 5.791042E+01 4.719933E+02 2.733333E+06 19.04
2.27109e+02 2.11768e-03 12.3 5.808243E+01 4.705956E+02 2.733333E+06 19.04
2.28129e+02 2.13214e-03 12.3 5.768852E+01 4.738089E+02 2.733333E+06 19.04
2.29150e+02 2.12893e-03 12.3 5.77755E+01 4.730956E+02 2.733333E+06 19.04
2.30170e+02 2.11546e-03 12.3 5.814338E+01 4.701022E+02 2.733333E+06 19.04
2.31231e+02 2.13310e-03 12.3 5.766256E+01 4.740222E+02 2.733333E+06 19.04
2.32251e+02 2.12545e-03 12.3 5.78701E+01 4.723222E+02 2.733333E+06 19.04
2.33272e+02 2.14805e-03 12.3 5.726124E+01 4.773444E+02 2.733333E+06 19.04
2.34292e+02 2.21361e-03 13.3 6.008285E+01 4.919133E+02 2.955556E+06 20.588
2.35313e+02 2.39694e-03 14.3 5.96594E+01 5.326533E+02 3.177778E+06 22.136
2.36333e+02 2.47403e-03 14.3 5.780043E+01 5.497844E+02 3.177778E+06 22.136
2.37354e+02 2.45758e-03 14.3 5.818732E+01 5.461289E+02 3.177778E+06 22.136
2.38374e+02 2.44571e-03 14.3 5.846973E+01 5.434911E+02 3.177778E+06 22.136
2.39395e+02 2.43552e-03 13.3 5.460846E+01 5.412267E+02 2.955556E+06 20.588
2.40415e+02 2.79442e-04 4.2 1.502995E+02 6.209822E+01 9.333333E+05 6.502
2.41456e+02 2.76270e-04 4.2 1.520252E+02 6.139333E+01 9.333333E+05 6.502
2.42476e+02 2.69700e-04 4.2 1.557286E+02 5.993333E+01 9.333333E+05 6.502
2.43497e+02 2.69825e-04 4.2 1.556564E+02 5.996111E+01 9.333333E+05 6.502
2.44518e+02 2.66782e-04 4.2 1.574319E+02 5.928489E+01 9.333333E+05 6.502
2.45538e+02 2.66149e-04 4.2 1.578063E+02 5.914422E+01 9.333333E+05 6.502
2.46599e+02 2.64620e-04 4.2 1.587182E+02 5.880444E+01 9.333333E+05 6.502
2.47620e+02 2.64210e-04 4.2 1.589645E+02 5.871333E+01 9.333333E+05 6.502
2.48640e+02 2.65465e-04 4.2 1.582129E+02 5.899222E+01 9.333333E+05 6.502
2.49661e+02 2.64703e-04 4.2 1.586684E+02 5.882289E+01 9.333333E+05 6.502
2.50681e+02 2.72865e-04 4.2 1.539223E+02 6.063667E+01 9.333333E+05 6.502
2.51702e+02 2.71432e-04 4.2 1.547349E+02 6.031822E+01 9.333333E+05 6.502
2.52723e+02 2.69822e-04 4.2 1.556582E+02 5.996044E+01 9.333333E+05 6.502
2.53743e+02 2.71400e-04 4.2 1.547531E+02 6.031111E+01 9.333333E+05 6.502
2.54764e+02 2.71890e-04 4.2 1.544742E+02 6.042E+01 9.333333E+05 6.502
2.55784e+02 2.68320e-04 4.2 1.565295E+02 5.962667E+01 9.333333E+05 6.502
2.56805e+02 2.67604e-04 4.2 1.569483E+02 5.946756E+01 9.333333E+05 6.502
2.57826e+02 2.68564e-04 4.2 1.563873E+02 5.968089E+01 9.333333E+05 6.502
2.58846e+02 2.69578e-04 4.2 1.557991E+02 5.990622E+01 9.333333E+05 6.502
2.59867e+02 2.72181e-04 4.2 1.543091E+02 6.048467E+01 9.333333E+05 6.502
2.60887e+02 2.71012e-04 4.2 1.549747E+02 6.022489E+01 9.333333E+05 6.502
2.61948e+02 2.72837e-04 4.2 1.539381E+02 6.063044E+01 9.333333E+05 6.502
2.62969e+02 2.71300e-04 4.2 1.548102E+02 6.028889E+01 9.333333E+05 6.502
2.63989e+02 2.69995e-04 4.2 1.555584E+02 5.999889E+01 9.333333E+05 6.502
2.65010e+02 2.79201e-03 5.2 1.862458E+01 6.204467E+02 1.155556E+06 8.05
2.66051e+02 2.73870e-03 16.3 5.951729E+01 6.086E+02 3.622222E+06 25.232
2.67071e+02 2.73759e-03 15.3 5.588857E+01 6.083533E+02 3.4E+06 23.684
2.68092e+02 2.74104e-03 15.3 5.581823E+01 6.0912E+02 3.4E+06 23.684
2.69112e+02 2.74314e-03 15.3 5.57755E+01 6.095867E+02 3.4E+06 23.684
2.70133e+02 2.75429e-03 15.3 5.554971E+01 6.120644E+02 3.4E+06 23.684
2.71153e+02 2.75962e-03 15.3 5.544242E+01 6.132489E+02 3.4E+06 23.684
2.72174e+02 2.75689e-03 15.3 5.549732E+01 6.126422E+02 3.4E+06 23.684
2.73194e+02 2.76219e-03 15.3 5.539083E+01 6.1382E+02 3.4E+06 23.684
2.74214e+02 2.76111e-03 14.3 5.179077E+01 6.1358E+02 3.177778E+06 22.136
2.75235e+02 2.76586e-03 14.3 5.170182E+01 6.146356E+02 3.177778E+06 22.136
2.76255e+02 2.76775e-03 14.3 5.166652E+01 6.150556E+02 3.177778E+06 22.136
2.77316e+02 2.76826e-03 14.3 5.1657E+01 6.151689E+02 3.177778E+06 22.136
2.78337e+02 2.76762e-03 14.3 5.166894E+01 6.150267E+02 3.177778E+06 22.136
2.79357e+02 2.78036e-03 14.3 5.143219E+01 6.178578E+02 3.177778E+06 22.136
2.80378e+02 2.77912e-03 14.3 5.145514E+01 6.175822E+02 3.177778E+06 22.136
2.81398e+02 2.77842e-03 14.3 5.14681E+01 6.174267E+02 3.177778E+06 22.136
2.82419e+02 2.77592e-03 14.3 5.151445E+01 6.168711E+02 3.177778E+06 22.136
2.83439e+02 2.77587e-03 14.3 5.151538E+01 6.1686E+02 3.177778E+06 22.136
2.84459e+02 2.77832e-03 14.3 5.146995E+01 6.174044E+02 3.177778E+06 22.136
2.85480e+02 2.77603e-03 14.3 5.151241E+01 6.168956E+02 3.177778E+06 22.136
2.86500e+02 2.74271e-03 14.3 5.213821E+01 6.094911E+02 3.177778E+06 22.136
2.87521e+02 2.73848e-03 14.3 5.221875E+01 6.085511E+02 3.177778E+06 22.136
2.88541e+02 2.73693e-03 14.3 5.224832E+01 6.082067E+02 3.177778E+06 22.136
2.89562e+02 2.73576e-03 13.3 4.861538E+01 6.079467E+02 2.955556E+06 20.588
2.90582e+02 2.73757e-03 13.3 4.858323E+01 6.083489E+02 2.955556E+06 20.588
2.91603e+02 2.72981e-03 13.3 4.872134E+01 6.066244E+02 2.955556E+06 20.588
2.92664e+02 2.72881e-03 13.3 4.873919E+01 6.064022E+02 2.955556E+06 20.588
2.93684e+02 2.72506e-03 13.3 4.880626E+01 6.055689E+02 2.955556E+06 20.588
2.94705e+02 2.72390e-03 13.3 4.882705E+01 6.053111E+02 2.955556E+06 20.588
2.95725e+02 2.72422e-03 13.3 4.882131E+01 6.053822E+02 2.955556E+06 20.588
