VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -3.91094e-09 -4.18565e-09 5.00000e-01 1.00000e+01 2.57696e-02 2.58048e-02 -5.00000e-01
5.00000e-01 5.49583e-06 5.52661e-06 5.00000e-01 9.50000e+00 2.03637e-02 2.02592e-02 -5.00000e-01
1.00000e+00 1.53816e-05 1.50198e-05 5.00000e-01 9.00000e+00 1.52057e-02 1.51206e-02 -5.00000e-01
1.50000e+00 7.80183e-05 9.10652e-05 5.00000e-01 8.50000e+00 1.09617e-02 1.09017e-02 -5.00000e-01
2.00000e+00 2.02540e-04 1.94318e-04 5.00000e-01 8.00000e+00 7.58994e-03 7.56486e-03 -5.00000e-01
2.50000e+00 5.35441e-03 5.20576e-03 5.00000e-01 7.50000e+00 5.15217e-03 5.13422e-03 -5.00000e-01
3.00000e+00 8.06549e-03 8.40579e-03 5.00000e-01 7.00000e+00 3.39672e-03 3.38193e-03 -5.00000e-01
3.50000e+00 1.82604e-02 1.74071e-02 5.00000e-01 6.50000e+00 2.18104e-03 2.18506e-03 -5.00000e-01
4.00000e+00 1.08292e-02 5.09687e-03 5.00000e-01 6.00000e+00 1.46273e-03 1.46173e-03 -5.00000e-01
4.50000e+00 3.33849e-03 2.45456e-03 5.00000e-01 5.50000e+00 1.05922e-03 1.11986e-03 -5.00000e-01
5.00000e+00 1.77432e-03 1.48502e-03 5.00000e-01 5.00000e+00 1.18252e-03 1.17667e-03 -5.00000e-01
5.50000e+00 1.75331e-03 1.86989e-03 5.00000e-01 4.50000e+00 5.40808e-04 5.20899e-04 -5.00000e-01
6.00000e+00 1.91673e-03 2.13467e-03 5.00000e-01 4.00000e+00 3.73586e-04 4.35431e-04 -5.00000e-01
6.50000e+00 2.09155e-03 2.05620e-03 5.00000e-01 3.50000e+00 3.36305e-04 3.91058e-04 -5.00000e-01
7.00000e+00 2.56648e-03 2.59150e-03 5.00000e-01 3.00000e+00 3.20066e-04 3.24012e-04 -5.00000e-01
7.50000e+00 3.82067e-03 3.87209e-03 5.00000e-01 2.50000e+00 3.28032e-04 3.27945e-04 -5.00000e-01
8.00000e+00 5.78611e-03 5.81544e-03 5.00000e-01 2.00000e+00 2.32478e-04 2.33362e-04 -5.00000e-01
8.50000e+00 8.61498e-03 8.63618e-03 5.00000e-01 1.50000e+00 1.33571e-04 1.33788e-04 -5.00000e-01
9.00000e+00 1.27577e-02 1.27939e-02 5.00000e-01 1.00000e+00 6.78960e-05 6.77812e-05 -5.00000e-01
9.50000e+00 1.79721e-02 1.80994e-02 5.00000e-01 5.00000e-01 2.63634e-05 2.67441e-05 -5.00000e-01
1.00000e+01 2.45574e-02 2.47156e-02 5.00000e-01 0.00000e+00 -1.87176e-08 -1.75575e-08 -5.00000e-01
