VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 -1.18681e-06 -1.32435e-06 2.50000e-01 1.50000e+01 9.99963e-02 9.99964e-02 -2.50000e-01
2.50000e-01 3.76176e-03 3.76084e-03 2.50000e-01 1.47500e+01 9.99964e-02 9.99965e-02 -2.50000e-01
5.00000e-01 7.56741e-03 7.56888e-03 2.50000e-01 1.45000e+01 9.99964e-02 9.99966e-02 -2.50000e-01
7.50000e-01 1.14305e-02 1.14303e-02 2.50000e-01 1.42500e+01 9.99964e-02 9.99966e-02 -2.50000e-01
1.00000e+00 1.53435e-02 1.53544e-02 2.50000e-01 1.40000e+01 9.99965e-02 9.99966e-02 -2.50000e-01
1.25000e+00 1.93099e-02 1.93123e-02 2.50000e-01 1.37500e+01 9.99966e-02 9.99967e-02 -2.50000e-01
1.50000e+00 2.33239e-02 2.33001e-02 2.50000e-01 1.35000e+01 9.99967e-02 9.99967e-02 -2.50000e-01
1.75000e+00 2.72993e-02 2.73012e-02 2.50000e-01 1.32500e+01 9.99967e-02 9.99968e-02 -2.50000e-01
2.00000e+00 3.14181e-02 3.14041e-02 2.50000e-01 1.30000e+01 9.99966e-02 9.99967e-02 -2.50000e-01
2.25000e+00 3.55263e-02 3.55134e-02 2.50000e-01 1.27500e+01 9.99968e-02 9.99967e-02 -2.50000e-01
2.50000e+00 3.96431e-02 3.96487e-02 2.50000e-01 1.25000e+01 9.99966e-02 9.99967e-02 -2.50000e-01
2.75000e+00 4.35025e-02 4.34912e-02 2.50000e-01 1.22500e+01 9.99967e-02 9.99968e-02 -2.50000e-01
3.00000e+00 4.78887e-02 4.78037e-02 2.50000e-01 1.20000e+01 9.99968e-02 9.99969e-02 -2.50000e-01
3.25000e+00 5.20549e-02 5.20781e-02 2.50000e-01 1.17500e+01 9.99967e-02 9.99968e-02 -2.50000e-01
3.50000e+00 5.63845e-02 5.64124e-02 2.50000e-01 1.15000e+01 9.99967e-02 9.99968e-02 -2.50000e-01
3.75000e+00 6.07687e-02 6.07963e-02 2.50000e-01 1.12500e+01 9.99967e-02 9.99968e-02 -2.50000e-01
4.00000e+00 6.52138e-02 6.52563e-02 2.50000e-01 1.10000e+01 9.99967e-02 9.99966e-02 -2.50000e-01
4.25000e+00 6.97687e-02 6.97981e-02 2.50000e-01 1.07500e+01 9.99965e-02 9.99966e-02 -2.50000e-01
4.50000e+00 7.43132e-02 7.43510e-02 2.50000e-01 1.05000e+01 9.99964e-02 9.99965e-02 -2.50000e-01
