>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-5.61206e-12 	 0.1 	 -5.61206E-11 	 -1.247124E-06 	 2.222222E+04
5.00000e-01	2.11513e-07 	 0.1 	 2.11513E-06 	 4.700289E-02 	 2.222222E+04
1.00000e+00	4.28649e-07 	 0.1 	 4.28649E-06 	 9.525533E-02 	 2.222222E+04
1.50000e+00	6.42478e-07 	 0.1 	 6.42478E-06 	 1.427729E-01 	 2.222222E+04
2.00000e+00	8.56824e-07 	 0.1 	 8.56824E-06 	 1.904053E-01 	 2.222222E+04
2.50000e+00	1.07122e-06 	 0.1 	 1.07122E-05 	 2.380489E-01 	 2.222222E+04
3.00000e+00	1.30244e-06 	 0.1 	 1.30244E-05 	 2.894311E-01 	 2.222222E+04
3.50000e+00	1.67933e-06 	 0.1 	 1.67933E-05 	 3.731844E-01 	 2.222222E+04
4.00000e+00	2.40181e-06 	 0.1 	 2.40181E-05 	 5.337356E-01 	 2.222222E+04
4.50000e+00	3.44766e-06 	 1.1 	 3.134236E-06 	 7.661467E-01 	 2.444444E+05
5.00000e+00	5.02718e-06 	 1.1 	 4.570164E-06 	 1.117151E+00 	 2.444444E+05
5.50000e+00	7.42802e-06 	 2.1 	 3.537152E-06 	 1.650671E+00 	 4.666667E+05
6.00000e+00	1.09933e-05 	 4.1 	 2.681293E-06 	 2.442956E+00 	 9.111111E+05
6.50000e+00	1.62147e-05 	 6.1 	 2.658148E-06 	 3.603267E+00 	 1.355556E+06
7.00000e+00	2.36593e-05 	 9.1 	 2.599923E-06 	 5.257622E+00 	 2.022222E+06
7.50000e+00	3.44395e-05 	 14.2 	 2.425317E-06 	 7.653222E+00 	 3.155556E+06
8.00000e+00	4.90964e-05 	 20.2 	 2.430515E-06 	 1.091031E+01 	 4.488889E+06
8.50000e+00	6.93739e-05 	 29.3 	 2.36771E-06 	 1.541642E+01 	 6.511111E+06
9.00000e+00	1.07749e-04 	 40.4 	 2.667054E-06 	 2.394422E+01 	 8.977778E+06
9.50000e+00	1.42529e-04 	 55.5 	 2.56809E-06 	 3.167311E+01 	 1.233333E+07
1.00000e+01	1.84154e-04 	 74.6 	 2.468552E-06 	 4.092311E+01 	 1.657778E+07
1.05000e+01	2.43238e-04 	 98.7 	 2.464417E-06 	 5.405289E+01 	 2.193333E+07
1.10000e+01	3.13919e-04 	 127.9 	 2.45441E-06 	 6.975978E+01 	 2.842222E+07
1.15000e+01	4.04772e-04 	 163.12 	 2.481437E-06 	 8.994933E+01 	 3.624889E+07
1.20000e+01	5.17561e-04 	 206.14 	 2.510726E-06 	 1.150136E+02 	 4.580889E+07
1.25000e+01	6.57763e-04 	 256.17 	 2.567682E-06 	 1.461696E+02 	 5.692667E+07
1.30000e+01	8.25779e-04 	 315.21 	 2.619774E-06 	 1.835064E+02 	 7.004667E+07
1.35000e+01	1.03541e-03 	 384.25 	 2.694626E-06 	 2.300911E+02 	 8.538889E+07
1.40000e+01	1.29375e-03 	 461.3 	 2.804574E-06 	 2.875E+02 	 1.025111E+08
1.45000e+01	1.60864e-03 	 549.36 	 2.928207E-06 	 3.574756E+02 	 1.2208E+08
1.50000e+01	1.98044e-03 	 646.42 	 3.063705E-06 	 4.400978E+02 	 1.436489E+08
1.55000e+01	2.44074e-03 	 754.48 	 3.234996E-06 	 5.423867E+02 	 1.676622E+08
1.60000e+01	2.96063e-03 	 871.56 	 3.396932E-06 	 6.579178E+02 	 1.9368E+08
1.65000e+01	3.61300e-03 	 997.64 	 3.621547E-06 	 8.028889E+02 	 2.216978E+08
1.70000e+01	4.33605e-03 	 1129.73 	 3.838129E-06 	 9.635667E+02 	 2.510511E+08
1.75000e+01	5.20872e-03 	 1264.82 	 4.118151E-06 	 1.157493E+03 	 2.810711E+08
1.80000e+01	6.20900e-03 	 1398.91 	 4.438456E-06 	 1.379778E+03 	 3.108689E+08
1.85000e+01	7.34440e-03 	 1523.1 	 4.822008E-06 	 1.632089E+03 	 3.384667E+08
1.90000e+01	8.57634e-03 	 1630.109 	 5.261206E-06 	 1.905853E+03 	 3.622464E+08
1.95000e+01	9.85174e-03 	 1705.116 	 5.777754E-06 	 2.189276E+03 	 3.789147E+08
2.00000e+01	1.10855e-02 	 1739.121 	 6.374197E-06 	 2.463444E+03 	 3.864713E+08
2.00000e+01	1.03323e-02 	 1492.107 	 6.924637E-06 	 2.296067E+03 	 3.315793E+08
1.95000e+01	7.89041e-03 	 1102.81 	 7.154823E-06 	 1.753424E+03 	 2.450689E+08
1.90000e+01	6.04461e-03 	 828.62 	 7.294791E-06 	 1.343247E+03 	 1.841378E+08
1.85000e+01	4.63064e-03 	 632.49 	 7.321286E-06 	 1.029031E+03 	 1.405533E+08
1.80000e+01	3.52220e-03 	 486.38 	 7.241663E-06 	 7.827111E+02 	 1.080844E+08
1.75000e+01	2.70685e-03 	 375.3 	 7.212497E-06 	 6.015222E+02 	 8.34E+07
1.70000e+01	2.10034e-03 	 289.23 	 7.261833E-06 	 4.667422E+02 	 6.427333E+07
1.65000e+01	1.61199e-03 	 223.18 	 7.222825E-06 	 3.5822E+02 	 4.959556E+07
1.60000e+01	1.24675e-03 	 171.14 	 7.284971E-06 	 2.770556E+02 	 3.803111E+07
1.55000e+01	9.79813e-04 	 131.11 	 7.473213E-06 	 2.177362E+02 	 2.913556E+07
1.50000e+01	7.23522e-04 	 100.9 	 7.170684E-06 	 1.607827E+02 	 2.242222E+07
1.45000e+01	5.47917e-04 	 76.7 	 7.143638E-06 	 1.217593E+02 	 1.704444E+07
1.40000e+01	4.20118e-04 	 57.5 	 7.3064E-06 	 9.335956E+01 	 1.277778E+07
1.35000e+01	3.23001e-04 	 43.4 	 7.442419E-06 	 7.1778E+01 	 9.644444E+06
1.30000e+01	2.47170e-04 	 32.3 	 7.652322E-06 	 5.492667E+01 	 7.177778E+06
1.25000e+01	1.97975e-04 	 24.3 	 8.147119E-06 	 4.399444E+01 	 5.4E+06
1.20000e+01	1.58921e-04 	 18.2 	 8.731923E-06 	 3.531578E+01 	 4.044444E+06
1.15000e+01	1.23207e-04 	 13.2 	 9.333864E-06 	 2.737933E+01 	 2.933333E+06
1.10000e+01	9.63256e-05 	 10.2 	 9.443686E-06 	 2.140569E+01 	 2.266667E+06
1.05000e+01	6.08580e-05 	 7.1 	 8.571549E-06 	 1.3524E+01 	 1.577778E+06
1.00000e+01	4.37353e-05 	 5.1 	 8.575549E-06 	 9.718956E+00 	 1.133333E+06
9.50000e+00	4.17299e-05 	 4.1 	 1.017802E-05 	 9.273311E+00 	 9.111111E+05
9.00000e+00	2.32783e-05 	 3.1 	 7.509129E-06 	 5.172956E+00 	 6.888889E+05
8.50000e+00	1.82837e-05 	 2.1 	 8.706524E-06 	 4.063044E+00 	 4.666667E+05
8.00000e+00	1.39603e-05 	 1.1 	 1.269118E-05 	 3.102289E+00 	 2.444444E+05
7.50000e+00	8.40615e-06 	 1.1 	 7.641955E-06 	 1.868033E+00 	 2.444444E+05
7.00000e+00	6.33180e-06 	 0.1 	 6.3318E-05 	 1.407067E+00 	 2.222222E+04
6.50000e+00	4.92767e-06 	 0.1 	 4.92767E-05 	 1.095038E+00 	 2.222222E+04
6.00000e+00	3.81204e-06 	 0.1 	 3.81204E-05 	 8.4712E-01 	 2.222222E+04
