>>head<<VGS(0) IDS(0) IGS(0) VDS(0)
0.00000e+00	-7.18061e-10	-7.34852e-10	1.00000e+00
1.00000e+00	2.09324e-07	2.14418e-07	1.00000e+00
2.00000e+00	9.63724e-07	7.10525e-07	1.00000e+00
3.00000e+00	3.12686e-06	2.75745e-06	1.00000e+00
4.00000e+00	2.51246e-05	2.44539e-05	1.00000e+00
5.00000e+00	6.10473e-05	6.02451e-05	1.00000e+00
6.00000e+00	1.50389e-04	1.49437e-04	1.00000e+00
7.00000e+00	3.11363e-04	3.26461e-04	1.00000e+00
8.00000e+00	6.17410e-04	6.33911e-04	1.00000e+00
9.00000e+00	1.18944e-03	1.20767e-03	1.00000e+00
1.00000e+01	2.11633e-03	2.20638e-03	1.00000e+00
>>head<<VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+01	2.34407e-03	2.34637e-03	-1.00000e+00
9.00000e+00	1.42808e-03	1.39773e-03	-1.00000e+00
8.00000e+00	7.90990e-04	7.81130e-04	-1.00000e+00
7.00000e+00	4.21722e-04	4.14673e-04	-1.00000e+00
6.00000e+00	1.93075e-04	1.90577e-04	-1.00000e+00
5.00000e+00	6.88714e-05	6.84835e-05	-1.00000e+00
4.00000e+00	1.60224e-05	1.64806e-05	-1.00000e+00
3.00000e+00	2.05711e-06	2.20340e-06	-1.00000e+00
2.00000e+00	1.61577e-07	2.54293e-07	-1.00000e+00
1.00000e+00	-5.05072e-07	9.06504e-08	-1.00000e+00
0.00000e+00	-1.32022e-07	-4.41103e-08	-1.00000e+00
>>END<<
