>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-4.49555e-07 	 0 	 -0E+00 	 -9.990111E-02 	 0E+00
2.50000e-01	1.96322e-03 	 0 	 0E+00 	 4.362711E+02 	 0E+00
5.00000e-01	3.97896e-03 	 0 	 0E+00 	 8.842133E+02 	 0E+00
7.50000e-01	6.06222e-03 	 0 	 0E+00 	 1.34716E+03 	 0E+00
1.00000e+00	8.20406e-03 	 0 	 0E+00 	 1.823124E+03 	 0E+00
1.25000e+00	1.04136e-02 	 0 	 0E+00 	 2.314133E+03 	 0E+00
1.50000e+00	1.26684e-02 	 0 	 0E+00 	 2.8152E+03 	 0E+00
1.75000e+00	1.49693e-02 	 0 	 0E+00 	 3.326511E+03 	 0E+00
2.00000e+00	1.73212e-02 	 0 	 0E+00 	 3.849156E+03 	 0E+00
2.25000e+00	1.96706e-02 	 0 	 0E+00 	 4.371244E+03 	 0E+00
2.50000e+00	2.19202e-02 	 0 	 0E+00 	 4.871156E+03 	 0E+00
2.75000e+00	2.42056e-02 	 0 	 0E+00 	 5.379022E+03 	 0E+00
3.00000e+00	2.68878e-02 	 0 	 0E+00 	 5.975067E+03 	 0E+00
3.25000e+00	2.90348e-02 	 0 	 0E+00 	 6.452178E+03 	 0E+00
3.50000e+00	3.13035e-02 	 0 	 0E+00 	 6.956333E+03 	 0E+00
3.75000e+00	3.38597e-02 	 0 	 0E+00 	 7.524378E+03 	 0E+00
4.00000e+00	3.60969e-02 	 0 	 0E+00 	 8.021533E+03 	 0E+00
4.25000e+00	3.81480e-02 	 0 	 0E+00 	 8.477333E+03 	 0E+00
4.50000e+00	4.03305e-02 	 0 	 0E+00 	 8.962333E+03 	 0E+00
4.75000e+00	4.24716e-02 	 0 	 0E+00 	 9.438133E+03 	 0E+00
5.00000e+00	4.49453e-02 	 0 	 0E+00 	 9.987844E+03 	 0E+00
5.25000e+00	4.74416e-02 	 0 	 0E+00 	 1.054258E+04 	 0E+00
5.50000e+00	4.99532e-02 	 0 	 0E+00 	 1.110071E+04 	 0E+00
5.75000e+00	5.24869e-02 	 0 	 0E+00 	 1.166376E+04 	 0E+00
6.00000e+00	5.49379e-02 	 0 	 0E+00 	 1.220842E+04 	 0E+00
6.25000e+00	5.73302e-02 	 0 	 0E+00 	 1.274004E+04 	 0E+00
6.50000e+00	5.98181e-02 	 0 	 0E+00 	 1.329291E+04 	 0E+00
6.75000e+00	6.22644e-02 	 0 	 0E+00 	 1.383653E+04 	 0E+00
7.00000e+00	6.45217e-02 	 0 	 0E+00 	 1.433816E+04 	 0E+00
7.25000e+00	6.69189e-02 	 0 	 0E+00 	 1.487087E+04 	 0E+00
7.50000e+00	6.92026e-02 	 0 	 0E+00 	 1.537836E+04 	 0E+00
7.75000e+00	7.16230e-02 	 0 	 0E+00 	 1.591622E+04 	 0E+00
8.00000e+00	7.37884e-02 	 0 	 0E+00 	 1.639742E+04 	 0E+00
8.25000e+00	7.60269e-02 	 0 	 0E+00 	 1.689487E+04 	 0E+00
8.50000e+00	7.80191e-02 	 0 	 0E+00 	 1.733758E+04 	 0E+00
8.75000e+00	8.00969e-02 	 0 	 0E+00 	 1.779931E+04 	 0E+00
9.00000e+00	8.17457e-02 	 0 	 0E+00 	 1.816571E+04 	 0E+00
9.25000e+00	8.30648e-02 	 0 	 0E+00 	 1.845884E+04 	 0E+00
9.50000e+00	8.34271e-02 	 0 	 0E+00 	 1.853936E+04 	 0E+00
9.75000e+00	8.44971e-02 	 0 	 0E+00 	 1.877713E+04 	 0E+00
1.00000e+01	8.59909e-02 	 0 	 0E+00 	 1.910909E+04 	 0E+00
1.02500e+01	8.78748e-02 	 0 	 0E+00 	 1.952773E+04 	 0E+00
1.05000e+01	8.99312e-02 	 0 	 0E+00 	 1.998471E+04 	 0E+00
1.07500e+01	9.21131e-02 	 0 	 0E+00 	 2.046958E+04 	 0E+00
1.10000e+01	9.43667e-02 	 0 	 0E+00 	 2.097038E+04 	 0E+00
1.12500e+01	9.65882e-02 	 0 	 0E+00 	 2.146404E+04 	 0E+00
1.15000e+01	9.89520e-02 	 0 	 0E+00 	 2.198933E+04 	 0E+00
1.17500e+01	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
1.20000e+01	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
1.22500e+01	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
1.25000e+01	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
1.27500e+01	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
1.30000e+01	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
1.32500e+01	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
1.35000e+01	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
1.37500e+01	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
1.40000e+01	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
1.42500e+01	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
1.45000e+01	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
1.47500e+01	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
1.50000e+01	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_048.txt
