>>head<<VGS(0) IDS(0) IGS(0) VDS(0)
0.00000e+00	-2.21607e-11	-2.17621e-11	1.00000e+00
1.00000e+00	1.40637e-07	1.41071e-07	1.00000e+00
2.00000e+00	3.89740e-07	2.85020e-07	1.00000e+00
3.00000e+00	5.24679e-07	4.36218e-07	1.00000e+00
4.00000e+00	8.39703e-07	6.93170e-07	1.00000e+00
5.00000e+00	1.44434e-06	1.44695e-06	1.00000e+00
6.00000e+00	4.50620e-06	4.59093e-06	1.00000e+00
7.00000e+00	1.91391e-05	1.96259e-05	1.00000e+00
8.00000e+00	7.86378e-05	8.42155e-05	1.00000e+00
9.00000e+00	3.42049e-04	3.46262e-04	1.00000e+00
1.00000e+01	1.23940e-03	1.26173e-03	1.00000e+00
>>head<<VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+01	1.21954e-03	1.21729e-03	-1.00000e+00
9.00000e+00	3.52177e-04	3.45793e-04	-1.00000e+00
8.00000e+00	7.96275e-05	7.86649e-05	-1.00000e+00
7.00000e+00	1.95232e-05	1.82377e-05	-1.00000e+00
6.00000e+00	4.80553e-06	4.72470e-06	-1.00000e+00
5.00000e+00	1.34826e-06	1.45438e-06	-1.00000e+00
4.00000e+00	6.25802e-07	6.37739e-07	-1.00000e+00
3.00000e+00	2.29873e-07	4.09244e-07	-1.00000e+00
2.00000e+00	1.88663e-07	2.75241e-07	-1.00000e+00
1.00000e+00	1.38907e-07	1.39507e-07	-1.00000e+00
0.00000e+00	-1.27618e-09	-1.18546e-09	-1.00000e+00
>>END<<
