VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -2.81629e-08 -2.76412e-08 2.50000e-01 1.00000e+01 1.05685e-02 1.05410e-02 -2.50000e-01
2.50000e-01 6.49788e-05 6.48104e-05 2.50000e-01 9.75000e+00 9.15840e-03 9.15176e-03 -2.50000e-01
5.00000e-01 1.67835e-04 1.68104e-04 2.50000e-01 9.50000e+00 7.90123e-03 7.88337e-03 -2.50000e-01
7.50000e-01 3.01847e-04 3.03186e-04 2.50000e-01 9.25000e+00 6.73869e-03 6.73817e-03 -2.50000e-01
1.00000e+00 4.62190e-04 4.61913e-04 2.50000e-01 9.00000e+00 5.71560e-03 5.73369e-03 -2.50000e-01
1.25000e+00 6.44618e-04 6.43854e-04 2.50000e-01 8.75000e+00 4.81497e-03 4.81121e-03 -2.50000e-01
1.50000e+00 8.49664e-04 8.50093e-04 2.50000e-01 8.50000e+00 4.00236e-03 4.00152e-03 -2.50000e-01
1.75000e+00 1.08257e-03 1.08137e-03 2.50000e-01 8.25000e+00 3.32125e-03 3.32976e-03 -2.50000e-01
2.00000e+00 1.34956e-03 1.35162e-03 2.50000e-01 8.00000e+00 2.76039e-03 2.77024e-03 -2.50000e-01
2.25000e+00 1.65093e-03 1.65149e-03 2.50000e-01 7.75000e+00 2.27837e-03 2.29524e-03 -2.50000e-01
2.50000e+00 1.99155e-03 1.99535e-03 2.50000e-01 7.50000e+00 1.87470e-03 1.87220e-03 -2.50000e-01
2.75000e+00 2.39691e-03 2.40465e-03 2.50000e-01 7.25000e+00 1.52545e-03 1.55270e-03 -2.50000e-01
3.00000e+00 2.87916e-03 2.88892e-03 2.50000e-01 7.00000e+00 1.27828e-03 1.28409e-03 -2.50000e-01
3.25000e+00 3.47751e-03 3.50722e-03 2.50000e-01 6.75000e+00 1.06024e-03 1.06988e-03 -2.50000e-01
3.50000e+00 4.34273e-03 4.44895e-03 2.50000e-01 6.50000e+00 9.03165e-04 9.02038e-04 -2.50000e-01
3.75000e+00 5.21867e-03 5.11682e-03 2.50000e-01 6.25000e+00 8.38017e-04 8.63871e-04 -2.50000e-01
4.00000e+00 5.98053e-03 5.93847e-03 2.50000e-01 6.00000e+00 7.54229e-04 7.99939e-04 -2.50000e-01
4.25000e+00 6.65719e-03 6.29879e-03 2.50000e-01 5.75000e+00 7.55643e-04 7.74291e-04 -2.50000e-01
4.50000e+00 9.42954e-03 4.42541e-03 2.50000e-01 5.50000e+00 7.52928e-04 7.90019e-04 -2.50000e-01
4.75000e+00 2.51797e-03 2.54564e-03 2.50000e-01 5.25000e+00 8.40747e-04 9.09014e-04 -2.50000e-01
5.00000e+00 1.65779e-03 1.41381e-03 2.50000e-01 5.00000e+00 8.51447e-04 8.92562e-04 -2.50000e-01
5.25000e+00 1.25387e-03 1.09037e-03 2.50000e-01 4.75000e+00 8.12545e-04 8.27391e-04 -2.50000e-01
5.50000e+00 1.07113e-03 9.02188e-04 2.50000e-01 4.50000e+00 9.80718e-04 1.10867e-03 -2.50000e-01
5.75000e+00 9.86419e-04 9.74336e-04 2.50000e-01 4.25000e+00 1.19660e-03 1.32705e-03 -2.50000e-01
6.00000e+00 1.10450e-03 1.10490e-03 2.50000e-01 4.00000e+00 1.44640e-03 1.54548e-03 -2.50000e-01
6.25000e+00 1.31155e-03 1.23091e-03 2.50000e-01 3.75000e+00 1.45685e-03 1.48140e-03 -2.50000e-01
6.50000e+00 1.45663e-03 1.39224e-03 2.50000e-01 3.50000e+00 1.44529e-03 1.45491e-03 -2.50000e-01
6.75000e+00 1.79939e-03 1.76859e-03 2.50000e-01 3.25000e+00 1.21443e-02 1.19578e-02 -2.50000e-01
7.00000e+00 2.13145e-03 2.13021e-03 2.50000e-01 3.00000e+00 1.00072e-02 9.92943e-03 -2.50000e-01
7.25000e+00 2.67240e-03 2.65674e-03 2.50000e-01 2.75000e+00 8.72925e-03 8.70264e-03 -2.50000e-01
7.50000e+00 3.20752e-03 3.22525e-03 2.50000e-01 2.50000e+00 7.58391e-03 7.46202e-03 -2.50000e-01
7.75000e+00 3.98892e-03 4.01814e-03 2.50000e-01 2.25000e+00 6.27215e-03 6.26344e-03 -2.50000e-01
8.00000e+00 4.81194e-03 4.90480e-03 2.50000e-01 2.00000e+00 5.37776e-03 5.30546e-03 -2.50000e-01
8.25000e+00 5.42336e-03 5.40293e-03 2.50000e-01 1.75000e+00 4.44890e-03 4.44137e-03 -2.50000e-01
8.50000e+00 6.28229e-03 6.29673e-03 2.50000e-01 1.50000e+00 3.61445e-03 3.61088e-03 -2.50000e-01
8.75000e+00 6.78057e-03 6.70844e-03 2.50000e-01 1.25000e+00 2.87571e-03 2.87280e-03 -2.50000e-01
9.00000e+00 7.50208e-03 7.45007e-03 2.50000e-01 1.00000e+00 2.18234e-03 2.17760e-03 -2.50000e-01
9.25000e+00 8.24686e-03 8.19426e-03 2.50000e-01 7.50000e-01 1.53729e-03 1.53680e-03 -2.50000e-01
9.50000e+00 9.13178e-03 9.06916e-03 2.50000e-01 5.00000e-01 9.62641e-04 9.62073e-04 -2.50000e-01
9.75000e+00 9.98607e-03 9.96848e-03 2.50000e-01 2.50000e-01 4.47373e-04 4.46778e-04 -2.50000e-01
1.00000e+01 1.09557e-02 1.09194e-02 2.50000e-01 0.00000e+00 -1.92639e-07 -2.08801e-07 -2.50000e-01
