>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
1.10010e+01	5.33029e-04 	 10.1 	 1.894831E+04 	 1.184509E+02 	 2.244444E+06
1.10020e+01	5.68664e-04 	 10.1 	 1.776093E+04 	 1.263698E+02 	 2.244444E+06
1.10030e+01	5.76291e-04 	 10.1 	 1.752587E+04 	 1.280647E+02 	 2.244444E+06
1.10040e+01	6.09237e-04 	 10.1 	 1.657811E+04 	 1.35386E+02 	 2.244444E+06
1.10050e+01	6.34351e-04 	 10.1 	 1.592178E+04 	 1.409669E+02 	 2.244444E+06
1.10060e+01	6.13758e-04 	 10.1 	 1.6456E+04 	 1.363907E+02 	 2.244444E+06
1.10070e+01	5.84641e-04 	 10.1 	 1.727556E+04 	 1.299202E+02 	 2.244444E+06
1.10080e+01	6.37264e-04 	 10.1 	 1.5849E+04 	 1.416142E+02 	 2.244444E+06
1.10090e+01	5.88543e-04 	 10.1 	 1.716102E+04 	 1.307873E+02 	 2.244444E+06
1.10100e+01	6.39363e-04 	 10.1 	 1.579697E+04 	 1.420807E+02 	 2.244444E+06
1.10110e+01	6.27446e-04 	 10.1 	 1.6097E+04 	 1.394324E+02 	 2.244444E+06
1.10120e+01	6.53480e-04 	 10.1 	 1.545571E+04 	 1.452178E+02 	 2.244444E+06
1.10130e+01	6.38720e-04 	 10.1 	 1.581288E+04 	 1.419378E+02 	 2.244444E+06
1.10140e+01	5.75009e-04 	 10.1 	 1.756494E+04 	 1.277798E+02 	 2.244444E+06
1.10150e+01	5.64233e-04 	 10.1 	 1.790041E+04 	 1.253851E+02 	 2.244444E+06
1.10160e+01	5.62238e-04 	 10.1 	 1.796392E+04 	 1.249418E+02 	 2.244444E+06
1.10170e+01	6.02232e-04 	 10.1 	 1.677095E+04 	 1.338293E+02 	 2.244444E+06
1.10180e+01	5.26125e-04 	 10.1 	 1.919696E+04 	 1.169167E+02 	 2.244444E+06
1.10190e+01	5.29887e-04 	 10.1 	 1.906067E+04 	 1.177527E+02 	 2.244444E+06
1.10200e+01	4.93367e-04 	 10.1 	 2.047158E+04 	 1.096371E+02 	 2.244444E+06
1.10210e+01	5.02689e-04 	 10.1 	 2.009195E+04 	 1.117087E+02 	 2.244444E+06
1.10220e+01	5.27096e-04 	 10.1 	 1.916159E+04 	 1.171324E+02 	 2.244444E+06
1.10230e+01	5.13193e-04 	 10.1 	 1.96807E+04 	 1.140429E+02 	 2.244444E+06
1.10240e+01	4.87744e-04 	 10.1 	 2.070758E+04 	 1.083876E+02 	 2.244444E+06
1.10250e+01	4.70956e-04 	 10.1 	 2.144574E+04 	 1.046569E+02 	 2.244444E+06
1.10260e+01	4.78760e-04 	 9.1 	 1.900744E+04 	 1.063911E+02 	 2.022222E+06
1.10270e+01	4.38490e-04 	 10.1 	 2.303359E+04 	 9.744222E+01 	 2.244444E+06
1.10280e+01	4.48676e-04 	 9.1 	 2.02819E+04 	 9.970578E+01 	 2.022222E+06
1.10290e+01	4.43547e-04 	 9.1 	 2.051643E+04 	 9.8566E+01 	 2.022222E+06
1.10300e+01	4.19348e-04 	 9.1 	 2.170035E+04 	 9.318844E+01 	 2.022222E+06
1.10310e+01	4.56919e-04 	 9.1 	 1.9916E+04 	 1.015376E+02 	 2.022222E+06
1.10320e+01	4.36591e-04 	 9.1 	 2.084331E+04 	 9.702022E+01 	 2.022222E+06
1.10330e+01	4.22613e-04 	 9.1 	 2.15327E+04 	 9.3914E+01 	 2.022222E+06
1.10340e+01	4.09654e-04 	 9.1 	 2.221387E+04 	 9.103422E+01 	 2.022222E+06
1.10350e+01	4.14483e-04 	 9.1 	 2.195506E+04 	 9.210733E+01 	 2.022222E+06
1.10360e+01	3.89160e-04 	 9.1 	 2.33837E+04 	 8.648E+01 	 2.022222E+06
1.10370e+01	3.82157e-04 	 9.1 	 2.38122E+04 	 8.492378E+01 	 2.022222E+06
1.10380e+01	4.43203e-04 	 9.1 	 2.053235E+04 	 9.848956E+01 	 2.022222E+06
1.10390e+01	4.11740e-04 	 9.1 	 2.210133E+04 	 9.149778E+01 	 2.022222E+06
1.10400e+01	4.00198e-04 	 9.1 	 2.273874E+04 	 8.893289E+01 	 2.022222E+06
1.10410e+01	4.05587e-04 	 9.1 	 2.243662E+04 	 9.013044E+01 	 2.022222E+06
1.10420e+01	3.76239e-04 	 9.1 	 2.418675E+04 	 8.360867E+01 	 2.022222E+06
1.10430e+01	3.99511e-04 	 9.1 	 2.277785E+04 	 8.878022E+01 	 2.022222E+06
1.10440e+01	4.38551e-04 	 9.1 	 2.075015E+04 	 9.745578E+01 	 2.022222E+06
1.10450e+01	3.83340e-04 	 9.1 	 2.373872E+04 	 8.518667E+01 	 2.022222E+06
1.10460e+01	3.91394e-04 	 9.1 	 2.325023E+04 	 8.697644E+01 	 2.022222E+06
1.10470e+01	3.74070e-04 	 9.1 	 2.4327E+04 	 8.312667E+01 	 2.022222E+06
1.10480e+01	3.70150e-04 	 9.1 	 2.458463E+04 	 8.225556E+01 	 2.022222E+06
1.10490e+01	3.88930e-04 	 9.1 	 2.339753E+04 	 8.642889E+01 	 2.022222E+06
1.10500e+01	3.98785e-04 	 9.1 	 2.281931E+04 	 8.861889E+01 	 2.022222E+06
1.10510e+01	4.06384e-04 	 9.1 	 2.239261E+04 	 9.030756E+01 	 2.022222E+06
1.10520e+01	3.64466e-04 	 9.1 	 2.496804E+04 	 8.099244E+01 	 2.022222E+06
1.10530e+01	4.14798e-04 	 9.1 	 2.193839E+04 	 9.217733E+01 	 2.022222E+06
1.10540e+01	4.10571e-04 	 9.1 	 2.216425E+04 	 9.1238E+01 	 2.022222E+06
1.10550e+01	4.29407e-04 	 9.1 	 2.119202E+04 	 9.542378E+01 	 2.022222E+06
1.10560e+01	4.23211e-04 	 9.1 	 2.150228E+04 	 9.404689E+01 	 2.022222E+06
1.10570e+01	4.22318e-04 	 9.1 	 2.154774E+04 	 9.384844E+01 	 2.022222E+06
1.10580e+01	4.43121e-04 	 9.1 	 2.053615E+04 	 9.847133E+01 	 2.022222E+06
1.10590e+01	4.56916e-04 	 9.1 	 1.991613E+04 	 1.015369E+02 	 2.022222E+06
1.10600e+01	4.39774e-04 	 9.1 	 2.069245E+04 	 9.772756E+01 	 2.022222E+06
1.10610e+01	4.66946e-04 	 9.1 	 1.948833E+04 	 1.037658E+02 	 2.022222E+06
1.10620e+01	4.76863e-04 	 9.1 	 1.908305E+04 	 1.059696E+02 	 2.022222E+06
1.10630e+01	4.93954e-04 	 9.1 	 1.842277E+04 	 1.097676E+02 	 2.022222E+06
1.10640e+01	4.83835e-04 	 9.1 	 1.880806E+04 	 1.075189E+02 	 2.022222E+06
1.10650e+01	4.86555e-04 	 9.1 	 1.870292E+04 	 1.081233E+02 	 2.022222E+06
1.10660e+01	5.62761e-04 	 9.1 	 1.617027E+04 	 1.25058E+02 	 2.022222E+06
1.10670e+01	5.56353e-04 	 9.1 	 1.635652E+04 	 1.23634E+02 	 2.022222E+06
1.10680e+01	5.12588e-04 	 9.1 	 1.775305E+04 	 1.139084E+02 	 2.022222E+06
1.10690e+01	5.52621e-04 	 9.1 	 1.646698E+04 	 1.228047E+02 	 2.022222E+06
1.10700e+01	5.46021e-04 	 9.1 	 1.666603E+04 	 1.21338E+02 	 2.022222E+06
1.10710e+01	5.34753e-04 	 9.1 	 1.70172E+04 	 1.18834E+02 	 2.022222E+06
1.10720e+01	5.05552e-04 	 9.1 	 1.800013E+04 	 1.123449E+02 	 2.022222E+06
1.10730e+01	4.99820e-04 	 9.1 	 1.820655E+04 	 1.110711E+02 	 2.022222E+06
1.10740e+01	5.14201e-04 	 9.1 	 1.769736E+04 	 1.142669E+02 	 2.022222E+06
