>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.24745e-10 	 0.1 	 -1.24745E-09 	 -2.772111E-05 	 2.222222E+04
5.00000e-01	8.54354e-08 	 0.1 	 8.54354E-07 	 1.898564E-02 	 2.222222E+04
1.00000e+00	1.89979e-07 	 0.1 	 1.89979E-06 	 4.221756E-02 	 2.222222E+04
1.50000e+00	3.37096e-07 	 0.1 	 3.37096E-06 	 7.491022E-02 	 2.222222E+04
2.00000e+00	5.31861e-07 	 0.1 	 5.31861E-06 	 1.181913E-01 	 2.222222E+04
2.50000e+00	7.91395e-07 	 0.1 	 7.91395E-06 	 1.758656E-01 	 2.222222E+04
3.00000e+00	1.13841e-06 	 0.1 	 1.13841E-05 	 2.5298E-01 	 2.222222E+04
3.50000e+00	1.58712e-06 	 0.1 	 1.58712E-05 	 3.526933E-01 	 2.222222E+04
4.00000e+00	2.16877e-06 	 0.1 	 2.16877E-05 	 4.819489E-01 	 2.222222E+04
4.50000e+00	2.95373e-06 	 0.1 	 2.95373E-05 	 6.563844E-01 	 2.222222E+04
5.00000e+00	4.07987e-06 	 0.1 	 4.07987E-05 	 9.066378E-01 	 2.222222E+04
5.50000e+00	5.59874e-06 	 0.1 	 5.59874E-05 	 1.244164E+00 	 2.222222E+04
6.00000e+00	7.73617e-06 	 0.1 	 7.73617E-05 	 1.719149E+00 	 2.222222E+04
6.50000e+00	1.05946e-05 	 1.1 	 9.631455E-06 	 2.354356E+00 	 2.444444E+05
7.00000e+00	1.48430e-05 	 1.1 	 1.349364E-05 	 3.298444E+00 	 2.444444E+05
7.50000e+00	2.06740e-05 	 2.1 	 9.844762E-06 	 4.594222E+00 	 4.666667E+05
8.00000e+00	2.93627e-05 	 4.1 	 7.161634E-06 	 6.525044E+00 	 9.111111E+05
8.50000e+00	4.18449e-05 	 6.1 	 6.85982E-06 	 9.298867E+00 	 1.355556E+06
9.00000e+00	6.03697e-05 	 10.1 	 5.977198E-06 	 1.341549E+01 	 2.244444E+06
9.50000e+00	8.54009e-05 	 15.2 	 5.61848E-06 	 1.897798E+01 	 3.377778E+06
1.00000e+01	1.20917e-04 	 22.2 	 5.446712E-06 	 2.687044E+01 	 4.933333E+06
1.05000e+01	1.69745e-04 	 32.3 	 5.255263E-06 	 3.772111E+01 	 7.177778E+06
1.10000e+01	2.38729e-04 	 47.4 	 5.036477E-06 	 5.305089E+01 	 1.053333E+07
1.15000e+01	3.31829e-04 	 66.6 	 4.982417E-06 	 7.373978E+01 	 1.48E+07
1.20000e+01	4.46675e-04 	 92.7 	 4.818501E-06 	 9.926111E+01 	 2.06E+07
1.25000e+01	6.03038e-04 	 126.1 	 4.78222E-06 	 1.340084E+02 	 2.802222E+07
1.30000e+01	8.08287e-04 	 170.13 	 4.750996E-06 	 1.796193E+02 	 3.780667E+07
1.35000e+01	1.07478e-03 	 227.17 	 4.73117E-06 	 2.3884E+02 	 5.048222E+07
1.40000e+01	1.41540e-03 	 298.21 	 4.74632E-06 	 3.145333E+02 	 6.626889E+07
1.45000e+01	1.84774e-03 	 386.27 	 4.783545E-06 	 4.106089E+02 	 8.583778E+07
1.50000e+01	2.39128e-03 	 493.34 	 4.847124E-06 	 5.313956E+02 	 1.096311E+08
1.55000e+01	3.06356e-03 	 622.43 	 4.921935E-06 	 6.807911E+02 	 1.383178E+08
1.60000e+01	3.88716e-03 	 773.53 	 5.025222E-06 	 8.638133E+02 	 1.718956E+08
1.65000e+01	4.89193e-03 	 945.64 	 5.173142E-06 	 1.087096E+03 	 2.101422E+08
1.70000e+01	6.09325e-03 	 1137.77 	 5.355432E-06 	 1.354056E+03 	 2.528378E+08
1.70000e+01	6.15889e-03 	 1108.75 	 5.554805E-06 	 1.368642E+03 	 2.463889E+08
1.65000e+01	4.98345e-03 	 876.61 	 5.684911E-06 	 1.107433E+03 	 1.948022E+08
1.60000e+01	3.91350e-03 	 681.48 	 5.742648E-06 	 8.696667E+02 	 1.5144E+08
1.55000e+01	3.02280e-03 	 524.38 	 5.764522E-06 	 6.717333E+02 	 1.165289E+08
1.50000e+01	2.30441e-03 	 398.29 	 5.785759E-06 	 5.120911E+02 	 8.850889E+07
1.45000e+01	1.73903e-03 	 300.22 	 5.792519E-06 	 3.864511E+02 	 6.671556E+07
1.40000e+01	1.29929e-03 	 223.17 	 5.821974E-06 	 2.887311E+02 	 4.959333E+07
1.35000e+01	9.60851e-04 	 164.13 	 5.854207E-06 	 2.135224E+02 	 3.647333E+07
1.30000e+01	7.07037e-04 	 120.1 	 5.887069E-06 	 1.571193E+02 	 2.668889E+07
1.25000e+01	5.16052e-04 	 86.7 	 5.952157E-06 	 1.146782E+02 	 1.926667E+07
1.20000e+01	3.74475e-04 	 61.5 	 6.089024E-06 	 8.321667E+01 	 1.366667E+07
1.15000e+01	2.70196e-04 	 43.4 	 6.225714E-06 	 6.004356E+01 	 9.644444E+06
1.10000e+01	1.94276e-04 	 30.3 	 6.411749E-06 	 4.317244E+01 	 6.733333E+06
1.05000e+01	1.39208e-04 	 20.2 	 6.891485E-06 	 3.093511E+01 	 4.488889E+06
1.00000e+01	9.96749e-05 	 14.2 	 7.019359E-06 	 2.214998E+01 	 3.155556E+06
9.50000e+00	7.17176e-05 	 9.1 	 7.881055E-06 	 1.593724E+01 	 2.022222E+06
9.00000e+00	5.16391e-05 	 6.1 	 8.465426E-06 	 1.147536E+01 	 1.355556E+06
8.50000e+00	3.75819e-05 	 4.1 	 9.166317E-06 	 8.351533E+00 	 9.111111E+05
8.00000e+00	2.75496e-05 	 2.1 	 1.311886E-05 	 6.122133E+00 	 4.666667E+05
7.50000e+00	2.04785e-05 	 1.1 	 1.861682E-05 	 4.550778E+00 	 2.444444E+05
7.00000e+00	1.53570e-05 	 1.1 	 1.396091E-05 	 3.412667E+00 	 2.444444E+05
6.50000e+00	1.16752e-05 	 0.1 	 1.16752E-04 	 2.594489E+00 	 2.222222E+04
6.00000e+00	8.92574e-06 	 0.1 	 8.92574E-05 	 1.983498E+00 	 2.222222E+04
5.50000e+00	6.81009e-06 	 0.1 	 6.81009E-05 	 1.513353E+00 	 2.222222E+04
5.00000e+00	5.17139e-06 	 0.1 	 5.17139E-05 	 1.149198E+00 	 2.222222E+04
