>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
8.00000e+00	1.56563e-05 	 1.1 	 1.4233E-05 	 3.479178E+00 	 2.444444E+05
8.00000e+00	1.77060e-05 	 1.1 	 1.609636E-05 	 3.934667E+00 	 2.444444E+05
8.00000e+00	1.20165e-05 	 1.1 	 1.092409E-05 	 2.670333E+00 	 2.444444E+05
8.00000e+00	1.18613e-05 	 1.1 	 1.0783E-05 	 2.635844E+00 	 2.444444E+05
8.00000e+00	2.93563e-05 	 1.1 	 2.668755E-05 	 6.523622E+00 	 2.444444E+05
8.00000e+00	3.37051e-05 	 1.1 	 3.0641E-05 	 7.490022E+00 	 2.444444E+05
8.00000e+00	3.35447e-05 	 1.1 	 3.049518E-05 	 7.454378E+00 	 2.444444E+05
8.00000e+00	2.66351e-05 	 1.1 	 2.421373E-05 	 5.918911E+00 	 2.444444E+05
8.00000e+00	3.23711e-05 	 1.1 	 2.942827E-05 	 7.193578E+00 	 2.444444E+05
8.00000e+00	3.25408e-05 	 1.1 	 2.958255E-05 	 7.231289E+00 	 2.444444E+05
8.00000e+00	2.54355e-05 	 1.1 	 2.312318E-05 	 5.652333E+00 	 2.444444E+05
8.00000e+00	2.33784e-05 	 1.1 	 2.125309E-05 	 5.1952E+00 	 2.444444E+05
8.00000e+00	2.70199e-05 	 1.1 	 2.456355E-05 	 6.004422E+00 	 2.444444E+05
8.00000e+00	1.81130e-05 	 1.1 	 1.646636E-05 	 4.025111E+00 	 2.444444E+05
8.00000e+00	1.98038e-05 	 1.1 	 1.800345E-05 	 4.400844E+00 	 2.444444E+05
8.00000e+00	1.95304e-05 	 1.1 	 1.775491E-05 	 4.340089E+00 	 2.444444E+05
8.00000e+00	1.98684e-05 	 1.1 	 1.806218E-05 	 4.4152E+00 	 2.444444E+05
8.00000e+00	2.16118e-05 	 1.1 	 1.964709E-05 	 4.802622E+00 	 2.444444E+05
8.00000e+00	1.94101e-05 	 1.1 	 1.764555E-05 	 4.313356E+00 	 2.444444E+05
8.00000e+00	2.27750e-05 	 1.1 	 2.070455E-05 	 5.061111E+00 	 2.444444E+05
8.00000e+00	1.94466e-05 	 1.1 	 1.767873E-05 	 4.321467E+00 	 2.444444E+05
8.00000e+00	1.88178e-05 	 1.1 	 1.710709E-05 	 4.181733E+00 	 2.444444E+05
8.00000e+00	1.92882e-05 	 1.1 	 1.753473E-05 	 4.286267E+00 	 2.444444E+05
8.00000e+00	1.97263e-05 	 1.1 	 1.7933E-05 	 4.383622E+00 	 2.444444E+05
8.00000e+00	1.75317e-05 	 1.1 	 1.593791E-05 	 3.895933E+00 	 2.444444E+05
8.00000e+00	1.57465e-05 	 1.1 	 1.4315E-05 	 3.499222E+00 	 2.444444E+05
8.00000e+00	1.12180e-05 	 1.1 	 1.019818E-05 	 2.492889E+00 	 2.444444E+05
8.00000e+00	1.09399e-05 	 1.1 	 9.945364E-06 	 2.431089E+00 	 2.444444E+05
8.00000e+00	1.17663e-05 	 1.1 	 1.069664E-05 	 2.614733E+00 	 2.444444E+05
8.00000e+00	1.13410e-05 	 1.1 	 1.031E-05 	 2.520222E+00 	 2.444444E+05
8.00000e+00	1.12959e-05 	 1.1 	 1.0269E-05 	 2.5102E+00 	 2.444444E+05
8.00000e+00	1.05254e-05 	 1.1 	 9.568545E-06 	 2.338978E+00 	 2.444444E+05
8.00000e+00	1.10513e-05 	 1.1 	 1.004664E-05 	 2.455844E+00 	 2.444444E+05
8.00000e+00	1.00114e-05 	 1.1 	 9.101273E-06 	 2.224756E+00 	 2.444444E+05
8.00000e+00	1.39368e-05 	 1.1 	 1.266982E-05 	 3.097067E+00 	 2.444444E+05
8.00000e+00	1.05895e-05 	 1.1 	 9.626818E-06 	 2.353222E+00 	 2.444444E+05
8.00000e+00	1.10080e-05 	 1.1 	 1.000727E-05 	 2.446222E+00 	 2.444444E+05
8.00000e+00	9.77705e-06 	 1.1 	 8.888227E-06 	 2.172678E+00 	 2.444444E+05
8.00000e+00	9.40521e-06 	 1.1 	 8.550191E-06 	 2.090047E+00 	 2.444444E+05
8.00000e+00	9.29108e-06 	 1.1 	 8.446436E-06 	 2.064684E+00 	 2.444444E+05
8.00000e+00	9.41041e-06 	 1.1 	 8.554918E-06 	 2.091202E+00 	 2.444444E+05
8.00000e+00	1.54938e-05 	 1.1 	 1.408527E-05 	 3.443067E+00 	 2.444444E+05
8.00000e+00	1.35085e-05 	 1.1 	 1.228045E-05 	 3.001889E+00 	 2.444444E+05
8.00000e+00	1.27907e-05 	 1.1 	 1.162791E-05 	 2.842378E+00 	 2.444444E+05
8.00000e+00	1.29054e-05 	 1.1 	 1.173218E-05 	 2.867867E+00 	 2.444444E+05
8.00000e+00	1.39601e-05 	 1.1 	 1.2691E-05 	 3.102244E+00 	 2.444444E+05
8.00000e+00	1.55618e-05 	 1.1 	 1.414709E-05 	 3.458178E+00 	 2.444444E+05
8.00000e+00	1.22267e-05 	 1.1 	 1.111518E-05 	 2.717044E+00 	 2.444444E+05
8.00000e+00	1.41581e-05 	 1.1 	 1.2871E-05 	 3.146244E+00 	 2.444444E+05
8.00000e+00	1.23835e-05 	 1.1 	 1.125773E-05 	 2.751889E+00 	 2.444444E+05
8.00000e+00	1.23134e-05 	 1.1 	 1.1194E-05 	 2.736311E+00 	 2.444444E+05
8.00000e+00	1.22704e-05 	 1.1 	 1.115491E-05 	 2.726756E+00 	 2.444444E+05
8.00000e+00	1.20262e-05 	 1.1 	 1.093291E-05 	 2.672489E+00 	 2.444444E+05
8.00000e+00	1.20148e-05 	 1.1 	 1.092255E-05 	 2.669956E+00 	 2.444444E+05
8.00000e+00	1.21910e-05 	 1.1 	 1.108273E-05 	 2.709111E+00 	 2.444444E+05
8.00000e+00	1.29299e-05 	 1.1 	 1.175445E-05 	 2.873311E+00 	 2.444444E+05
8.00000e+00	1.27065e-05 	 1.1 	 1.155136E-05 	 2.823667E+00 	 2.444444E+05
8.00000e+00	1.34834e-05 	 1.1 	 1.225764E-05 	 2.996311E+00 	 2.444444E+05
8.00000e+00	1.31464e-05 	 1.1 	 1.195127E-05 	 2.921422E+00 	 2.444444E+05
8.00000e+00	1.25486e-05 	 1.1 	 1.140782E-05 	 2.788578E+00 	 2.444444E+05
8.00000e+00	1.32502e-05 	 1.1 	 1.204564E-05 	 2.944489E+00 	 2.444444E+05
8.00000e+00	1.38737e-05 	 1.1 	 1.261245E-05 	 3.083044E+00 	 2.444444E+05
8.00000e+00	1.36573e-05 	 1.1 	 1.241573E-05 	 3.034956E+00 	 2.444444E+05
8.00000e+00	1.37334e-05 	 1.1 	 1.248491E-05 	 3.051867E+00 	 2.444444E+05
8.00000e+00	1.39186e-05 	 1.1 	 1.265327E-05 	 3.093022E+00 	 2.444444E+05
8.00000e+00	1.33261e-05 	 1.1 	 1.211464E-05 	 2.961356E+00 	 2.444444E+05
8.00000e+00	1.32505e-05 	 1.1 	 1.204591E-05 	 2.944556E+00 	 2.444444E+05
8.00000e+00	1.11179e-05 	 1.1 	 1.010718E-05 	 2.470644E+00 	 2.444444E+05
8.00000e+00	1.10545e-05 	 1.1 	 1.004955E-05 	 2.456556E+00 	 2.444444E+05
8.00000e+00	1.11498e-05 	 1.1 	 1.013618E-05 	 2.477733E+00 	 2.444444E+05
8.00000e+00	1.16249e-05 	 1.1 	 1.056809E-05 	 2.583311E+00 	 2.444444E+05
8.00000e+00	1.19050e-05 	 1.1 	 1.082273E-05 	 2.645556E+00 	 2.444444E+05
8.00000e+00	1.19498e-05 	 1.1 	 1.086345E-05 	 2.655511E+00 	 2.444444E+05
8.00000e+00	1.13023e-05 	 1.1 	 1.027482E-05 	 2.511622E+00 	 2.444444E+05
8.00000e+00	1.19000e-05 	 1.1 	 1.081818E-05 	 2.644444E+00 	 2.444444E+05
8.00000e+00	1.13624e-05 	 1.1 	 1.032945E-05 	 2.524978E+00 	 2.444444E+05
8.00000e+00	1.17733e-05 	 1.1 	 1.0703E-05 	 2.616289E+00 	 2.444444E+05
8.00000e+00	1.47382e-05 	 1.1 	 1.339836E-05 	 3.275156E+00 	 2.444444E+05
8.00000e+00	1.24365e-05 	 1.1 	 1.130591E-05 	 2.763667E+00 	 2.444444E+05
8.00000e+00	1.33922e-05 	 1.1 	 1.217473E-05 	 2.976044E+00 	 2.444444E+05
8.00000e+00	1.35193e-05 	 1.1 	 1.229027E-05 	 3.004289E+00 	 2.444444E+05
8.00000e+00	1.20310e-05 	 1.1 	 1.093727E-05 	 2.673556E+00 	 2.444444E+05
8.00000e+00	1.29026e-05 	 1.1 	 1.172964E-05 	 2.867244E+00 	 2.444444E+05
8.00000e+00	1.28699e-05 	 1.1 	 1.169991E-05 	 2.859978E+00 	 2.444444E+05
8.00000e+00	1.31892e-05 	 1.1 	 1.199018E-05 	 2.930933E+00 	 2.444444E+05
8.00000e+00	1.23189e-05 	 1.1 	 1.1199E-05 	 2.737533E+00 	 2.444444E+05
8.00000e+00	1.37474e-05 	 1.1 	 1.249764E-05 	 3.054978E+00 	 2.444444E+05
8.00000e+00	1.44738e-05 	 1.1 	 1.3158E-05 	 3.2164E+00 	 2.444444E+05
8.00000e+00	1.49861e-05 	 1.1 	 1.362373E-05 	 3.330244E+00 	 2.444444E+05
