dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
9.60668e-01 -6.33931e-04 0 -0E+00 -1.408736E+02 0E+00
9.81088e-01 -6.35319e-04 0 -0E+00 -1.41182E+02 0E+00
1.00153e+00 -6.31421e-04 0 -0E+00 -1.403158E+02 0E+00
1.02198e+00 -6.36501e-04 0 -0E+00 -1.414447E+02 0E+00
1.04242e+00 -6.30384e-04 0 -0E+00 -1.400853E+02 0E+00
1.06285e+00 -6.25443e-04 0 -0E+00 -1.389873E+02 0E+00
1.08329e+00 -6.19781e-04 0 -0E+00 -1.377291E+02 0E+00
1.10371e+00 -6.22562e-04 0 -0E+00 -1.383471E+02 0E+00
1.12414e+00 -6.25013e-04 0 -0E+00 -1.388918E+02 0E+00
1.14459e+00 -6.30788e-04 0 -0E+00 -1.401751E+02 0E+00
1.16502e+00 -6.27748e-04 0 -0E+00 -1.394996E+02 0E+00
1.18545e+00 -6.33307e-04 0 -0E+00 -1.407349E+02 0E+00
1.20589e+00 -6.42862e-04 0 -0E+00 -1.428582E+02 0E+00
1.22631e+00 -6.39803e-04 0 -0E+00 -1.421784E+02 0E+00
1.24675e+00 -6.39292e-04 0 -0E+00 -1.420649E+02 0E+00
1.26719e+00 -6.41221e-04 0 -0E+00 -1.424936E+02 0E+00
1.28762e+00 -6.44446e-04 0 -0E+00 -1.432102E+02 0E+00
1.30805e+00 -6.49000e-04 0 -0E+00 -1.442222E+02 0E+00
1.32849e+00 -6.48060e-04 0 -0E+00 -1.440133E+02 0E+00
1.34890e+00 -6.43222e-04 0 -0E+00 -1.429382E+02 0E+00
1.36934e+00 -6.45109e-04 0 -0E+00 -1.433576E+02 0E+00
1.38979e+00 -6.43459e-04 0 -0E+00 -1.429909E+02 0E+00
1.41022e+00 -6.40102e-04 0 -0E+00 -1.422449E+02 0E+00
1.43066e+00 -6.35700e-04 0 -0E+00 -1.412667E+02 0E+00
1.45109e+00 -6.47370e-04 0 -0E+00 -1.4386E+02 0E+00
1.47151e+00 -6.44314e-04 0 -0E+00 -1.431809E+02 0E+00
1.49194e+00 -6.43486e-04 0 -0E+00 -1.429969E+02 0E+00
1.51241e+00 -6.56155e-04 0 -0E+00 -1.458122E+02 0E+00
1.53284e+00 -6.54010e-04 0 -0E+00 -1.453356E+02 0E+00
1.55328e+00 -6.52570e-04 0 -0E+00 -1.450156E+02 0E+00
1.57370e+00 -6.54536e-04 0 -0E+00 -1.454524E+02 0E+00
1.59412e+00 -6.52389e-04 0 -0E+00 -1.449753E+02 0E+00
1.61457e+00 -6.42296e-04 0 -0E+00 -1.427324E+02 0E+00
1.63501e+00 -6.50641e-04 0 -0E+00 -1.445869E+02 0E+00
1.65545e+00 -6.45465e-04 0 -0E+00 -1.434367E+02 0E+00
1.67589e+00 -6.48267e-04 0 -0E+00 -1.440593E+02 0E+00
1.69632e+00 -6.51152e-04 0 -0E+00 -1.447004E+02 0E+00
1.71675e+00 -6.56828e-04 0 -0E+00 -1.459618E+02 0E+00
1.73718e+00 -6.53292e-04 0 -0E+00 -1.45176E+02 0E+00
1.75763e+00 -6.49559e-04 0 -0E+00 -1.443464E+02 0E+00
1.77807e+00 -6.47300e-04 0 -0E+00 -1.438444E+02 0E+00
1.79850e+00 -6.42601e-04 0 -0E+00 -1.428002E+02 0E+00
1.81893e+00 -6.46429e-04 0 -0E+00 -1.436509E+02 0E+00
1.83937e+00 -6.46827e-04 0 -0E+00 -1.437393E+02 0E+00
1.85980e+00 -6.48144e-04 0 -0E+00 -1.44032E+02 0E+00
1.88024e+00 -6.47144e-04 0 -0E+00 -1.438098E+02 0E+00
1.90077e+00 -6.58668e-04 0 -0E+00 -1.463707E+02 0E+00
1.92120e+00 -6.52868e-04 0 -0E+00 -1.450818E+02 0E+00
1.94161e+00 -6.52054e-04 0 -0E+00 -1.449009E+02 0E+00
1.96205e+00 -6.52794e-04 0 -0E+00 -1.450653E+02 0E+00
1.98248e+00 -6.55146e-04 0 -0E+00 -1.45588E+02 0E+00
2.00291e+00 -6.56475e-04 0 -0E+00 -1.458833E+02 0E+00
2.02338e+00 -6.57430e-04 0 -0E+00 -1.460956E+02 0E+00
2.04384e+00 -6.58465e-04 0 -0E+00 -1.463256E+02 0E+00
2.06427e+00 -6.55117e-04 0 -0E+00 -1.455816E+02 0E+00
2.08471e+00 -6.55855e-04 0 -0E+00 -1.457456E+02 0E+00
2.10514e+00 -6.50989e-04 0 -0E+00 -1.446642E+02 0E+00
2.12558e+00 -6.46362e-04 0 -0E+00 -1.43636E+02 0E+00
2.14603e+00 -6.53918e-04 0 -0E+00 -1.453151E+02 0E+00
2.16647e+00 -6.55042e-04 0 -0E+00 -1.455649E+02 0E+00
2.18690e+00 -6.56254e-04 0 -0E+00 -1.458342E+02 0E+00
2.20734e+00 -6.62291e-04 0 -0E+00 -1.471758E+02 0E+00
2.22778e+00 -6.60029e-04 0 -0E+00 -1.466731E+02 0E+00
2.24821e+00 -6.54963e-04 0 -0E+00 -1.455473E+02 0E+00
2.26865e+00 -6.49387e-04 0 -0E+00 -1.443082E+02 0E+00
2.28909e+00 -6.55125e-04 0 -0E+00 -1.455833E+02 0E+00
2.30952e+00 -6.50453e-04 0 -0E+00 -1.445451E+02 0E+00
2.32997e+00 -6.56887e-04 0 -0E+00 -1.459749E+02 0E+00
2.35039e+00 -6.50290e-04 0 -0E+00 -1.445089E+02 0E+00
2.37082e+00 -6.45772e-04 0 -0E+00 -1.435049E+02 0E+00
2.39128e+00 -6.54879e-04 0 -0E+00 -1.455287E+02 0E+00
2.41171e+00 -6.44625e-04 0 -0E+00 -1.4325E+02 0E+00
2.43214e+00 -6.44619e-04 0 -0E+00 -1.432487E+02 0E+00
2.45259e+00 -6.46384e-04 0 -0E+00 -1.436409E+02 0E+00
2.47302e+00 -6.58188e-04 0 -0E+00 -1.46264E+02 0E+00
2.49345e+00 -6.43786e-04 0 -0E+00 -1.430636E+02 0E+00
2.51390e+00 -6.41749e-04 0 -0E+00 -1.426109E+02 0E+00
2.53435e+00 -6.40307e-04 0 -0E+00 -1.422904E+02 0E+00
2.55477e+00 -6.35100e-04 0 -0E+00 -1.411333E+02 0E+00
2.57521e+00 -6.40040e-04 0 -0E+00 -1.422311E+02 0E+00
2.59564e+00 -6.48673e-04 0 -0E+00 -1.441496E+02 0E+00
2.61607e+00 -6.38441e-04 0 -0E+00 -1.418758E+02 0E+00
2.63652e+00 -6.37505e-04 0 -0E+00 -1.416678E+02 0E+00
2.65695e+00 -6.48025e-04 0 -0E+00 -1.440056E+02 0E+00
2.67737e+00 -6.40963e-04 0 -0E+00 -1.424362E+02 0E+00
2.69781e+00 -6.41279e-04 0 -0E+00 -1.425064E+02 0E+00
2.71824e+00 -6.44327e-04 0 -0E+00 -1.431838E+02 0E+00
2.73868e+00 -6.43938e-04 0 -0E+00 -1.430973E+02 0E+00
2.75913e+00 -6.41633e-04 0 -0E+00 -1.425851E+02 0E+00
2.77957e+00 -6.53269e-04 0 -0E+00 -1.451709E+02 0E+00
2.80001e+00 -6.44662e-04 0 -0E+00 -1.432582E+02 0E+00
2.82044e+00 -6.40902e-04 0 -0E+00 -1.424227E+02 0E+00
2.84086e+00 -6.53726e-04 0 -0E+00 -1.452724E+02 0E+00
2.86130e+00 -6.39484e-04 0 -0E+00 -1.421076E+02 0E+00
2.88174e+00 -6.46140e-04 0 -0E+00 -1.435867E+02 0E+00
2.90218e+00 -6.46656e-04 0 -0E+00 -1.437013E+02 0E+00
2.92262e+00 -6.41120e-04 0 -0E+00 -1.424711E+02 0E+00
2.94305e+00 -6.38501e-04 0 -0E+00 -1.418891E+02 0E+00
2.96348e+00 -6.40556e-04 0 -0E+00 -1.423458E+02 0E+00
2.98392e+00 -6.36385e-04 0 -0E+00 -1.414189E+02 0E+00
3.00437e+00 -6.38571e-04 0 -0E+00 -1.419047E+02 0E+00
3.02481e+00 -6.48371e-04 0 -0E+00 -1.440824E+02 0E+00
3.04524e+00 -6.41817e-04 0 -0E+00 -1.42626E+02 0E+00
3.06567e+00 -6.38332e-04 0 -0E+00 -1.418516E+02 0E+00
3.08610e+00 -6.42470e-04 0 -0E+00 -1.427711E+02 0E+00
3.10654e+00 -6.36119e-04 0 -0E+00 -1.413598E+02 0E+00
3.12698e+00 -6.43184e-04 0 -0E+00 -1.429298E+02 0E+00
3.14742e+00 -6.46068e-04 0 -0E+00 -1.435707E+02 0E+00
3.16787e+00 -6.46957e-04 0 -0E+00 -1.437682E+02 0E+00
3.18830e+00 -6.48578e-04 0 -0E+00 -1.441284E+02 0E+00
3.20872e+00 -6.53390e-04 0 -0E+00 -1.451978E+02 0E+00
3.22916e+00 -6.45603e-04 0 -0E+00 -1.434673E+02 0E+00
3.24958e+00 -6.46839e-04 0 -0E+00 -1.43742E+02 0E+00
3.27003e+00 -6.47797e-04 0 -0E+00 -1.439549E+02 0E+00
3.29047e+00 -6.58787e-04 0 -0E+00 -1.463971E+02 0E+00
3.31091e+00 -6.58103e-04 0 -0E+00 -1.462451E+02 0E+00
3.33133e+00 -6.48453e-04 0 -0E+00 -1.441007E+02 0E+00
3.35177e+00 -6.56543e-04 0 -0E+00 -1.458984E+02 0E+00
3.37219e+00 -6.49802e-04 0 -0E+00 -1.444004E+02 0E+00
3.39263e+00 -6.53995e-04 0 -0E+00 -1.453322E+02 0E+00
3.41307e+00 -6.56167e-04 0 -0E+00 -1.458149E+02 0E+00
3.43351e+00 -6.54333e-04 0 -0E+00 -1.454073E+02 0E+00
3.45393e+00 -6.47857e-04 0 -0E+00 -1.439682E+02 0E+00
3.47437e+00 -6.58833e-04 0 -0E+00 -1.464073E+02 0E+00
3.49480e+00 -6.52474e-04 0 -0E+00 -1.449942E+02 0E+00
3.51525e+00 -6.44051e-04 0 -0E+00 -1.431224E+02 0E+00
3.53569e+00 -6.53758e-04 0 -0E+00 -1.452796E+02 0E+00
3.55611e+00 -6.51726e-04 0 -0E+00 -1.44828E+02 0E+00
3.57654e+00 -6.48778e-04 0 -0E+00 -1.441729E+02 0E+00
3.59697e+00 -6.48136e-04 0 -0E+00 -1.440302E+02 0E+00
3.61741e+00 -6.44942e-04 0 -0E+00 -1.433204E+02 0E+00
3.63785e+00 -6.42594e-04 0 -0E+00 -1.427987E+02 0E+00
3.65830e+00 -6.48670e-04 0 -0E+00 -1.441489E+02 0E+00
3.67872e+00 -6.49458e-04 0 -0E+00 -1.44324E+02 0E+00
3.69915e+00 -6.44651e-04 0 -0E+00 -1.432558E+02 0E+00
3.71957e+00 -6.48984e-04 0 -0E+00 -1.442187E+02 0E+00
3.73999e+00 -6.51790e-04 0 -0E+00 -1.448422E+02 0E+00
3.76045e+00 -6.48090e-04 0 -0E+00 -1.4402E+02 0E+00
3.78088e+00 -6.55491e-04 0 -0E+00 -1.456647E+02 0E+00
3.80131e+00 -6.47985e-04 0 -0E+00 -1.439967E+02 0E+00
3.82174e+00 -6.39719e-04 0 -0E+00 -1.421598E+02 0E+00
3.84217e+00 -6.48779e-04 0 -0E+00 -1.441731E+02 0E+00
3.86259e+00 -6.52105e-04 0 -0E+00 -1.449122E+02 0E+00
3.88304e+00 -6.38573e-04 0 -0E+00 -1.419051E+02 0E+00
3.90348e+00 -6.42215e-04 0 -0E+00 -1.427144E+02 0E+00
3.92391e+00 -6.44115e-04 0 -0E+00 -1.431367E+02 0E+00
3.94435e+00 -6.36163e-04 0 -0E+00 -1.413696E+02 0E+00
3.96478e+00 -6.34734e-04 0 -0E+00 -1.41052E+02 0E+00
3.98520e+00 -6.32321e-04 0 -0E+00 -1.405158E+02 0E+00
4.00572e+00 -6.24806e-04 0 -0E+00 -1.388458E+02 0E+00
4.02618e+00 -6.29507e-04 0 -0E+00 -1.398904E+02 0E+00
4.04663e+00 -6.39788e-04 0 -0E+00 -1.421751E+02 0E+00
4.06710e+00 -6.32578e-04 0 -0E+00 -1.405729E+02 0E+00
4.08756e+00 -6.32926e-04 0 -0E+00 -1.406502E+02 0E+00
4.10799e+00 -6.39328e-04 0 -0E+00 -1.420729E+02 0E+00
4.12844e+00 -6.38084e-04 0 -0E+00 -1.417964E+02 0E+00
4.14887e+00 -6.45641e-04 0 -0E+00 -1.434758E+02 0E+00
4.16929e+00 -6.37043e-04 0 -0E+00 -1.415651E+02 0E+00
4.18974e+00 -6.32451e-04 0 -0E+00 -1.405447E+02 0E+00
4.21017e+00 -6.39080e-04 0 -0E+00 -1.420178E+02 0E+00
4.23060e+00 -6.45512e-04 0 -0E+00 -1.434471E+02 0E+00
4.25104e+00 -6.31196e-04 0 -0E+00 -1.402658E+02 0E+00
4.27146e+00 -6.42810e-04 0 -0E+00 -1.428467E+02 0E+00
4.29188e+00 -6.43513e-04 0 -0E+00 -1.430029E+02 0E+00
4.31234e+00 -6.44460e-04 0 -0E+00 -1.432133E+02 0E+00
4.33279e+00 -6.44704e-04 0 -0E+00 -1.432676E+02 0E+00
4.35321e+00 -6.41061e-04 0 -0E+00 -1.42458E+02 0E+00
4.37365e+00 -6.41851e-04 0 -0E+00 -1.426336E+02 0E+00
4.39408e+00 -6.40632e-04 0 -0E+00 -1.423627E+02 0E+00
4.41450e+00 -6.41464e-04 0 -0E+00 -1.425476E+02 0E+00
4.43494e+00 -6.44266e-04 0 -0E+00 -1.431702E+02 0E+00
4.45539e+00 -6.43951e-04 0 -0E+00 -1.431002E+02 0E+00
4.47582e+00 -6.44572e-04 0 -0E+00 -1.432382E+02 0E+00
