>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-7.93256e-07 	 0.1 	 -7.93256E-06 	 -1.762791E-01 	 2.222222E+04
5.00000e-01	6.65082e-03 	 0.1 	 6.65082E-02 	 1.47796E+03 	 2.222222E+04
1.00000e+00	1.33255e-02 	 0.1 	 1.33255E-01 	 2.961222E+03 	 2.222222E+04
1.50000e+00	2.00314e-02 	 0.1 	 2.00314E-01 	 4.451422E+03 	 2.222222E+04
2.00000e+00	2.67666e-02 	 0.1 	 2.67666E-01 	 5.948133E+03 	 2.222222E+04
2.50000e+00	3.35106e-02 	 0.1 	 3.35106E-01 	 7.4468E+03 	 2.222222E+04
3.00000e+00	4.02881e-02 	 0.1 	 4.02881E-01 	 8.952911E+03 	 2.222222E+04
3.50000e+00	4.70764e-02 	 0.1 	 4.70764E-01 	 1.046142E+04 	 2.222222E+04
4.00000e+00	5.38629e-02 	 0.1 	 5.38629E-01 	 1.196953E+04 	 2.222222E+04
4.50000e+00	6.06448e-02 	 0.1 	 6.06448E-01 	 1.347662E+04 	 2.222222E+04
5.00000e+00	6.74082e-02 	 0.1 	 6.74082E-01 	 1.49796E+04 	 2.222222E+04
5.50000e+00	7.41583e-02 	 0.1 	 7.41583E-01 	 1.647962E+04 	 2.222222E+04
6.00000e+00	8.08669e-02 	 0.1 	 8.08669E-01 	 1.797042E+04 	 2.222222E+04
6.50000e+00	8.75366e-02 	 0.1 	 8.75366E-01 	 1.945258E+04 	 2.222222E+04
7.00000e+00	9.41474e-02 	 0.1 	 9.41474E-01 	 2.092164E+04 	 2.222222E+04
7.50000e+00	9.99951e-02 	 0.1 	 9.99951E-01 	 2.222113E+04 	 2.222222E+04
8.00000e+00	9.99949e-02 	 0.1 	 9.99949E-01 	 2.222109E+04 	 2.222222E+04
8.50000e+00	9.99951e-02 	 0.1 	 9.99951E-01 	 2.222113E+04 	 2.222222E+04
9.00000e+00	9.99950e-02 	 0.1 	 9.9995E-01 	 2.222111E+04 	 2.222222E+04
9.50000e+00	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.00000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.05000e+01	9.99953e-02 	 0.1 	 9.99953E-01 	 2.222118E+04 	 2.222222E+04
1.10000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.15000e+01	9.99953e-02 	 0.1 	 9.99953E-01 	 2.222118E+04 	 2.222222E+04
1.20000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.25000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.30000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.35000e+01	9.99952e-02 	 0.1 	 9.99952E-01 	 2.222116E+04 	 2.222222E+04
1.40000e+01	9.99953e-02 	 0.1 	 9.99953E-01 	 2.222118E+04 	 2.222222E+04
