>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-3.27089e-07 	 0 	 -0E+00 	 -7.268644E-02 	 0E+00
2.50000e-01	1.51278e-03 	 0 	 0E+00 	 3.361733E+02 	 0E+00
5.00000e-01	3.08481e-03 	 0 	 0E+00 	 6.855133E+02 	 0E+00
7.50000e-01	4.71014e-03 	 0 	 0E+00 	 1.046698E+03 	 0E+00
1.00000e+00	6.28062e-03 	 0 	 0E+00 	 1.395693E+03 	 0E+00
1.25000e+00	7.97977e-03 	 0 	 0E+00 	 1.773282E+03 	 0E+00
1.50000e+00	9.72206e-03 	 0 	 0E+00 	 2.160458E+03 	 0E+00
1.75000e+00	1.15067e-02 	 0 	 0E+00 	 2.557044E+03 	 0E+00
2.00000e+00	1.33233e-02 	 0 	 0E+00 	 2.960733E+03 	 0E+00
2.25000e+00	1.51708e-02 	 0 	 0E+00 	 3.371289E+03 	 0E+00
2.50000e+00	1.70431e-02 	 0 	 0E+00 	 3.787356E+03 	 0E+00
2.75000e+00	1.89554e-02 	 0 	 0E+00 	 4.212311E+03 	 0E+00
3.00000e+00	2.08915e-02 	 0 	 0E+00 	 4.642556E+03 	 0E+00
3.25000e+00	2.28494e-02 	 0 	 0E+00 	 5.077644E+03 	 0E+00
3.50000e+00	2.48382e-02 	 0 	 0E+00 	 5.5196E+03 	 0E+00
3.75000e+00	2.68464e-02 	 0 	 0E+00 	 5.965867E+03 	 0E+00
4.00000e+00	2.88744e-02 	 0 	 0E+00 	 6.416533E+03 	 0E+00
4.25000e+00	3.09303e-02 	 0 	 0E+00 	 6.8734E+03 	 0E+00
4.50000e+00	3.30051e-02 	 0 	 0E+00 	 7.334467E+03 	 0E+00
4.75000e+00	3.51048e-02 	 0 	 0E+00 	 7.801067E+03 	 0E+00
5.00000e+00	3.72225e-02 	 0 	 0E+00 	 8.271667E+03 	 0E+00
5.25000e+00	3.93679e-02 	 0 	 0E+00 	 8.748422E+03 	 0E+00
5.50000e+00	4.15290e-02 	 0 	 0E+00 	 9.228667E+03 	 0E+00
5.75000e+00	4.37107e-02 	 0 	 0E+00 	 9.713489E+03 	 0E+00
6.00000e+00	4.59157e-02 	 0 	 0E+00 	 1.020349E+04 	 0E+00
6.25000e+00	4.81459e-02 	 0 	 0E+00 	 1.069909E+04 	 0E+00
6.50000e+00	5.03891e-02 	 0 	 0E+00 	 1.119758E+04 	 0E+00
6.75000e+00	5.26432e-02 	 0 	 0E+00 	 1.169849E+04 	 0E+00
7.00000e+00	5.49292e-02 	 0 	 0E+00 	 1.220649E+04 	 0E+00
7.25000e+00	5.72356e-02 	 0 	 0E+00 	 1.271902E+04 	 0E+00
7.50000e+00	5.95633e-02 	 0 	 0E+00 	 1.323629E+04 	 0E+00
7.75000e+00	6.18943e-02 	 0 	 0E+00 	 1.375429E+04 	 0E+00
8.00000e+00	6.42272e-02 	 0 	 0E+00 	 1.427271E+04 	 0E+00
8.25000e+00	6.65649e-02 	 0 	 0E+00 	 1.47922E+04 	 0E+00
8.50000e+00	6.89265e-02 	 0 	 0E+00 	 1.5317E+04 	 0E+00
8.75000e+00	7.12898e-02 	 0 	 0E+00 	 1.584218E+04 	 0E+00
9.00000e+00	7.36687e-02 	 0 	 0E+00 	 1.637082E+04 	 0E+00
9.25000e+00	7.60344e-02 	 0 	 0E+00 	 1.689653E+04 	 0E+00
9.50000e+00	7.84277e-02 	 0 	 0E+00 	 1.742838E+04 	 0E+00
9.75000e+00	8.08412e-02 	 0 	 0E+00 	 1.796471E+04 	 0E+00
1.00000e+01	8.32473e-02 	 0 	 0E+00 	 1.84994E+04 	 0E+00
1.02500e+01	8.56484e-02 	 0 	 0E+00 	 1.903298E+04 	 0E+00
1.05000e+01	8.80588e-02 	 0 	 0E+00 	 1.956862E+04 	 0E+00
1.07500e+01	9.05099e-02 	 0 	 0E+00 	 2.011331E+04 	 0E+00
1.10000e+01	9.28994e-02 	 0 	 0E+00 	 2.064431E+04 	 0E+00
1.12500e+01	9.53551e-02 	 0 	 0E+00 	 2.119002E+04 	 0E+00
1.15000e+01	9.78347e-02 	 0 	 0E+00 	 2.174104E+04 	 0E+00
1.17500e+01	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
1.20000e+01	9.99948e-02 	 0 	 0E+00 	 2.222107E+04 	 0E+00
1.22500e+01	9.99949e-02 	 0 	 0E+00 	 2.222109E+04 	 0E+00
1.25000e+01	9.99949e-02 	 0 	 0E+00 	 2.222109E+04 	 0E+00
1.27500e+01	9.99948e-02 	 0 	 0E+00 	 2.222107E+04 	 0E+00
1.30000e+01	9.99948e-02 	 0 	 0E+00 	 2.222107E+04 	 0E+00
1.32500e+01	9.99948e-02 	 0 	 0E+00 	 2.222107E+04 	 0E+00
1.35000e+01	9.99949e-02 	 0 	 0E+00 	 2.222109E+04 	 0E+00
1.37500e+01	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
1.40000e+01	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
1.42500e+01	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
1.45000e+01	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
1.47500e+01	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
1.50000e+01	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_053.txt
