>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.45117e-11 	 0.1 	 -1.45117E-10 	 -3.224822E-06 	 2.222222E+04
5.00000e-01	1.65364e-07 	 0.1 	 1.65364E-06 	 3.674756E-02 	 2.222222E+04
1.00000e+00	3.51831e-07 	 0.1 	 3.51831E-06 	 7.818467E-02 	 2.222222E+04
1.50000e+00	5.51951e-07 	 0.1 	 5.51951E-06 	 1.226558E-01 	 2.222222E+04
2.00000e+00	8.65166e-07 	 0.1 	 8.65166E-06 	 1.922591E-01 	 2.222222E+04
2.50000e+00	1.42428e-06 	 0.1 	 1.42428E-05 	 3.165067E-01 	 2.222222E+04
3.00000e+00	2.00788e-06 	 0.1 	 2.00788E-05 	 4.461956E-01 	 2.222222E+04
3.50000e+00	3.63750e-06 	 0.1 	 3.6375E-05 	 8.083333E-01 	 2.222222E+04
4.00000e+00	5.56228e-06 	 0.1 	 5.56228E-05 	 1.236062E+00 	 2.222222E+04
4.50000e+00	9.08881e-06 	 0.1 	 9.08881E-05 	 2.019736E+00 	 2.222222E+04
5.00000e+00	1.35447e-05 	 0.1 	 1.35447E-04 	 3.009933E+00 	 2.222222E+04
5.50000e+00	2.61086e-05 	 1.1 	 2.373509E-05 	 5.801911E+00 	 2.444444E+05
6.00000e+00	3.22102e-05 	 2.1 	 1.533819E-05 	 7.157822E+00 	 4.666667E+05
6.50000e+00	4.18272e-05 	 3.1 	 1.349265E-05 	 9.294933E+00 	 6.888889E+05
7.00000e+00	5.22033e-05 	 5.1 	 1.023594E-05 	 1.160073E+01 	 1.133333E+06
7.50000e+00	6.06267e-05 	 8.1 	 7.484778E-06 	 1.34726E+01 	 1.8E+06
8.00000e+00	7.77163e-05 	 13.2 	 5.887598E-06 	 1.727029E+01 	 2.933333E+06
8.50000e+00	8.58900e-05 	 19.2 	 4.473438E-06 	 1.908667E+01 	 4.266667E+06
9.00000e+00	1.09808e-04 	 27.3 	 4.022271E-06 	 2.440178E+01 	 6.066667E+06
9.50000e+00	1.35308e-04 	 38.3 	 3.532846E-06 	 3.006844E+01 	 8.511111E+06
1.00000e+01	1.71579e-04 	 53.4 	 3.21309E-06 	 3.812867E+01 	 1.186667E+07
1.05000e+01	2.11224e-04 	 72.5 	 2.913434E-06 	 4.693867E+01 	 1.611111E+07
1.10000e+01	2.74384e-04 	 97.7 	 2.808434E-06 	 6.097422E+01 	 2.171111E+07
1.15000e+01	3.41519e-04 	 128.9 	 2.649488E-06 	 7.589311E+01 	 2.864444E+07
1.20000e+01	4.29761e-04 	 166.11 	 2.587207E-06 	 9.550244E+01 	 3.691333E+07
1.25000e+01	5.45096e-04 	 213.14 	 2.557455E-06 	 1.211324E+02 	 4.736444E+07
1.30000e+01	6.87647e-04 	 269.17 	 2.554694E-06 	 1.528104E+02 	 5.981556E+07
1.35000e+01	8.74398e-04 	 335.21 	 2.608508E-06 	 1.943107E+02 	 7.449111E+07
1.40000e+01	1.10162e-03 	 413.25 	 2.665747E-06 	 2.448044E+02 	 9.183333E+07
1.45000e+01	1.40017e-03 	 502.31 	 2.787462E-06 	 3.111489E+02 	 1.116244E+08
1.50000e+01	1.72654e-03 	 605.36 	 2.852088E-06 	 3.836756E+02 	 1.345244E+08
1.55000e+01	2.15747e-03 	 720.43 	 2.994698E-06 	 4.794378E+02 	 1.600956E+08
1.60000e+01	2.67154e-03 	 850.51 	 3.141104E-06 	 5.936756E+02 	 1.890022E+08
1.65000e+01	3.28988e-03 	 993.6 	 3.311071E-06 	 7.310844E+02 	 2.208E+08
1.70000e+01	4.04926e-03 	 1149.69 	 3.522045E-06 	 8.998356E+02 	 2.554867E+08
1.75000e+01	4.96052e-03 	 1316.79 	 3.767131E-06 	 1.102338E+03 	 2.9262E+08
1.80000e+01	6.04056e-03 	 1490.9 	 4.05162E-06 	 1.342347E+03 	 3.313111E+08
1.85000e+01	7.31468e-03 	 1665.102 	 4.392932E-06 	 1.625484E+03 	 3.700227E+08
1.90000e+01	8.78787e-03 	 1831.114 	 4.799193E-06 	 1.95286E+03 	 4.069142E+08
1.95000e+01	1.04348e-02 	 1971.124 	 5.293832E-06 	 2.318844E+03 	 4.380276E+08
2.00000e+01	1.21539e-02 	 2064.133 	 5.888138E-06 	 2.700867E+03 	 4.586962E+08
2.00000e+01	1.15616e-02 	 1798.119 	 6.42983E-06 	 2.569244E+03 	 3.99582E+08
1.95000e+01	8.85601e-03 	 1329.91 	 6.659105E-06 	 1.968002E+03 	 2.955356E+08
1.90000e+01	6.71711e-03 	 995.7 	 6.746118E-06 	 1.492691E+03 	 2.212667E+08
1.85000e+01	5.07618e-03 	 755.54 	 6.718612E-06 	 1.12804E+03 	 1.678978E+08
1.80000e+01	3.83857e-03 	 576.42 	 6.659328E-06 	 8.530156E+02 	 1.280933E+08
1.75000e+01	2.89945e-03 	 441.33 	 6.5698E-06 	 6.443222E+02 	 9.807333E+07
1.70000e+01	2.19087e-03 	 338.25 	 6.477073E-06 	 4.8686E+02 	 7.516667E+07
1.65000e+01	1.65295e-03 	 258.2 	 6.40182E-06 	 3.673222E+02 	 5.737778E+07
1.60000e+01	1.24451e-03 	 197.15 	 6.312503E-06 	 2.765578E+02 	 4.381111E+07
1.55000e+01	9.35059e-04 	 150.12 	 6.228744E-06 	 2.077909E+02 	 3.336E+07
1.50000e+01	6.99505e-04 	 113.9 	 6.141396E-06 	 1.554456E+02 	 2.531111E+07
1.45000e+01	5.14642e-04 	 86.7 	 5.935894E-06 	 1.143649E+02 	 1.926667E+07
1.40000e+01	3.84699e-04 	 64.6 	 5.955093E-06 	 8.548867E+01 	 1.435556E+07
1.35000e+01	2.85674e-04 	 48.4 	 5.902355E-06 	 6.348311E+01 	 1.075556E+07
1.30000e+01	2.05697e-04 	 36.3 	 5.666584E-06 	 4.571044E+01 	 8.066667E+06
1.25000e+01	1.52283e-04 	 26.3 	 5.790228E-06 	 3.384067E+01 	 5.844444E+06
1.20000e+01	1.07793e-04 	 19.2 	 5.614219E-06 	 2.3954E+01 	 4.266667E+06
1.15000e+01	7.78403e-05 	 14.2 	 5.481711E-06 	 1.729784E+01 	 3.155556E+06
1.10000e+01	5.55605e-05 	 10.1 	 5.50104E-06 	 1.234678E+01 	 2.244444E+06
1.05000e+01	3.97067e-05 	 7.1 	 5.592493E-06 	 8.823711E+00 	 1.577778E+06
1.00000e+01	2.84746e-05 	 5.1 	 5.583255E-06 	 6.327689E+00 	 1.133333E+06
9.50000e+00	2.04348e-05 	 4.1 	 4.984098E-06 	 4.541067E+00 	 9.111111E+05
9.00000e+00	1.47229e-05 	 3.1 	 4.749323E-06 	 3.271756E+00 	 6.888889E+05
8.50000e+00	1.06833e-05 	 2.1 	 5.087286E-06 	 2.374067E+00 	 4.666667E+05
8.00000e+00	7.84574e-06 	 1.1 	 7.132491E-06 	 1.743498E+00 	 2.444444E+05
7.50000e+00	5.82439e-06 	 1.1 	 5.2949E-06 	 1.294309E+00 	 2.444444E+05
7.00000e+00	4.42164e-06 	 0.1 	 4.42164E-05 	 9.825867E-01 	 2.222222E+04
6.50000e+00	3.44208e-06 	 0.1 	 3.44208E-05 	 7.649067E-01 	 2.222222E+04
6.00000e+00	2.69148e-06 	 0.1 	 2.69148E-05 	 5.981067E-01 	 2.222222E+04
