dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
7.70120e+00 2.65633e-03 50.3 1.89359E+02 5.902956E+02 1.117778E+07 40.696
7.82155e+00 2.64919e-03 49.3 1.860946E+02 5.887089E+02 1.095556E+07 39.887
7.94190e+00 2.64930e-03 50.3 1.898615E+02 5.887333E+02 1.117778E+07 40.696
8.06224e+00 2.65080e-03 0.01 3.772446E-02 5.890667E+02 2.222222E+03 0.008
8.18257e+00 2.63707e-03 49.3 1.869499E+02 5.860156E+02 1.095556E+07 39.887
8.30292e+00 2.63664e-03 46.3 1.756023E+02 5.8592E+02 1.028889E+07 37.46
8.42327e+00 2.63584e-03 46.3 1.756556E+02 5.857422E+02 1.028889E+07 37.46
8.54361e+00 2.63396e-03 0.01 3.796565E-02 5.853244E+02 2.222222E+03 0.008
8.66395e+00 2.62923e-03 47.3 1.799006E+02 5.842733E+02 1.051111E+07 38.269
8.78430e+00 2.62487e-03 47.3 1.801994E+02 5.833044E+02 1.051111E+07 38.269
8.90466e+00 2.62483e-03 47.3 1.802021E+02 5.832956E+02 1.051111E+07 38.269
9.02501e+00 2.62183e-03 0.01 3.81413E-02 5.826289E+02 2.222222E+03 0.008
9.14534e+00 2.62355e-03 47.3 1.802901E+02 5.830111E+02 1.051111E+07 38.269
9.26568e+00 2.62194e-03 45.3 1.727728E+02 5.826533E+02 1.006667E+07 36.65
9.38604e+00 2.62385e-03 44.3 1.688359E+02 5.830778E+02 9.844444E+06 35.841
9.50639e+00 2.62167e-03 0.01 3.814363E-02 5.825933E+02 2.222222E+03 0.008
9.62674e+00 2.61611e-03 43.3 1.655129E+02 5.813578E+02 9.622222E+06 35.032
9.74709e+00 2.61640e-03 41.3 1.578505E+02 5.814222E+02 9.177778E+06 33.414
9.86745e+00 2.60853e-03 39.3 1.506596E+02 5.796733E+02 8.733333E+06 31.796
9.98779e+00 2.60986e-03 0.01 3.831623E-02 5.799689E+02 2.222222E+03 0.008
1.01081e+01 2.59811e-03 39.3 1.512638E+02 5.773578E+02 8.733333E+06 31.796
1.02285e+01 2.59571e-03 37.2 1.433134E+02 5.768244E+02 8.266667E+06 30.097
1.03488e+01 2.59455e-03 39.3 1.514714E+02 5.765667E+02 8.733333E+06 31.796
1.04692e+01 2.59626e-03 0.01 3.851694E-02 5.769467E+02 2.222222E+03 0.008
1.05895e+01 2.59400e-03 41.3 1.592136E+02 5.764444E+02 9.177778E+06 33.414
1.07099e+01 2.56561e-03 41.3 1.609754E+02 5.701356E+02 9.177778E+06 33.414
1.08302e+01 2.56044e-03 43.3 1.691116E+02 5.689867E+02 9.622222E+06 35.032
1.09506e+01 2.55804e-03 0.01 3.909243E-02 5.684533E+02 2.222222E+03 0.008
1.10709e+01 2.55461e-03 43.3 1.694975E+02 5.676911E+02 9.622222E+06 35.032
1.11913e+01 2.55358e-03 43.3 1.695659E+02 5.674622E+02 9.622222E+06 35.032
1.13116e+01 2.55374e-03 44.3 1.734711E+02 5.674978E+02 9.844444E+06 35.841
1.14320e+01 2.55510e-03 0.01 3.913741E-02 5.678E+02 2.222222E+03 0.008
1.15523e+01 2.55338e-03 45.3 1.774119E+02 5.674178E+02 1.006667E+07 36.65
1.16727e+01 2.56028e-03 44.3 1.73028E+02 5.689511E+02 9.844444E+06 35.841
1.17930e+01 2.55812e-03 44.3 1.73174E+02 5.684711E+02 9.844444E+06 35.841
1.19134e+01 2.55790e-03 0.01 3.909457E-02 5.684222E+02 2.222222E+03 0.008
1.20337e+01 2.55937e-03 44.3 1.730895E+02 5.687489E+02 9.844444E+06 35.841
1.21541e+01 2.55747e-03 44.3 1.732181E+02 5.683267E+02 9.844444E+06 35.841
1.22744e+01 2.55701e-03 43.3 1.693384E+02 5.682244E+02 9.622222E+06 35.032
1.23948e+01 2.56108e-03 0.01 3.904603E-02 5.691289E+02 2.222222E+03 0.008
1.25151e+01 2.56064e-03 43.3 1.690984E+02 5.690311E+02 9.622222E+06 35.032
1.26355e+01 2.55977e-03 43.3 1.691558E+02 5.688378E+02 9.622222E+06 35.032
1.27558e+01 2.53856e-03 42.3 1.666299E+02 5.641244E+02 9.4E+06 34.223
1.28762e+01 2.53052e-03 0.01 3.951757E-02 5.623378E+02 2.222222E+03 0.008
1.29965e+01 2.51832e-03 43.3 1.7194E+02 5.596267E+02 9.622222E+06 35.032
1.31168e+01 2.52670e-03 42.3 1.67412E+02 5.614889E+02 9.4E+06 34.223
1.32372e+01 2.52607e-03 42.3 1.674538E+02 5.613489E+02 9.4E+06 34.223
1.33576e+01 2.52343e-03 0.01 3.96286E-02 5.607622E+02 2.222222E+03 0.008
1.34779e+01 2.51519e-03 41.3 1.642023E+02 5.589311E+02 9.177778E+06 33.414
1.35983e+01 2.52009e-03 40.3 1.599149E+02 5.6002E+02 8.955556E+06 32.605
1.37186e+01 2.52084e-03 40.3 1.598673E+02 5.601867E+02 8.955556E+06 32.605
1.38389e+01 2.51237e-03 0.01 3.980305E-02 5.583044E+02 2.222222E+03 0.008
1.39593e+01 2.51956e-03 40.3 1.599486E+02 5.599022E+02 8.955556E+06 32.605
1.40796e+01 2.50873e-03 40.3 1.60639E+02 5.574956E+02 8.955556E+06 32.605
1.42000e+01 2.50925e-03 40.3 1.606058E+02 5.576111E+02 8.955556E+06 32.605
1.43203e+01 2.49771e-03 0.01 4.003667E-02 5.550467E+02 2.222222E+03 0.008
1.44407e+01 2.49859e-03 39.3 1.572887E+02 5.552422E+02 8.733333E+06 31.796
1.45610e+01 2.49780e-03 39.3 1.573385E+02 5.550667E+02 8.733333E+06 31.796
1.46814e+01 2.49944e-03 38.3 1.532343E+02 5.554311E+02 8.511111E+06 30.987
1.48018e+01 2.49614e-03 0.01 4.006186E-02 5.546978E+02 2.222222E+03 0.008
1.49221e+01 2.49094e-03 38.3 1.537572E+02 5.535422E+02 8.511111E+06 30.987
1.50425e+01 2.48564e-03 40.3 1.621313E+02 5.523644E+02 8.955556E+06 32.605
1.52031e+01 2.47858e-03 39.3 1.585585E+02 5.507956E+02 8.733333E+06 31.796
1.53234e+01 2.46833e-03 0.01 4.051322E-02 5.485178E+02 2.222222E+03 0.008
1.54438e+01 2.46629e-03 38.3 1.55294E+02 5.480644E+02 8.511111E+06 30.987
1.55641e+01 2.46835e-03 38.3 1.551644E+02 5.485222E+02 8.511111E+06 30.987
1.56845e+01 2.44608e-03 38.3 1.565771E+02 5.435733E+02 8.511111E+06 30.987
1.58048e+01 2.43883e-03 0.01 4.100327E-02 5.419622E+02 2.222222E+03 0.008
1.59252e+01 2.43114e-03 37.3 1.53426E+02 5.402533E+02 8.288889E+06 30.178
1.60455e+01 2.43013e-03 39.3 1.617197E+02 5.400289E+02 8.733333E+06 31.796
1.61659e+01 2.42900e-03 38.3 1.576781E+02 5.397778E+02 8.511111E+06 30.987
1.62862e+01 2.41808e-03 0.01 4.135512E-02 5.373511E+02 2.222222E+03 0.008
1.64066e+01 2.41966e-03 39.3 1.624195E+02 5.377022E+02 8.733333E+06 31.796
1.65270e+01 2.41014e-03 37.3 1.547628E+02 5.355867E+02 8.288889E+06 30.178
1.66473e+01 2.40726e-03 38.3 1.59102E+02 5.349467E+02 8.511111E+06 30.987
1.67676e+01 2.41312e-03 0.01 4.144013E-02 5.362489E+02 2.222222E+03 0.008
1.68880e+01 2.41200e-03 38.3 1.587894E+02 5.36E+02 8.511111E+06 30.987
1.70084e+01 2.41235e-03 38.3 1.587663E+02 5.360778E+02 8.511111E+06 30.987
1.71287e+01 2.40841e-03 38.3 1.590261E+02 5.352022E+02 8.511111E+06 30.987
1.72490e+01 2.40191e-03 0.01 4.163353E-02 5.337578E+02 2.222222E+03 0.008
1.73694e+01 2.39167e-03 38.3 1.601391E+02 5.314822E+02 8.511111E+06 30.987
1.74897e+01 2.39307e-03 38.3 1.600455E+02 5.317933E+02 8.511111E+06 30.987
1.76101e+01 2.39064e-03 38.3 1.602081E+02 5.312533E+02 8.511111E+06 30.987
1.77304e+01 2.37372e-03 0.01 4.212797E-02 5.274933E+02 2.222222E+03 0.008
1.78508e+01 2.36945e-03 38.3 1.616409E+02 5.265444E+02 8.511111E+06 30.987
1.79711e+01 2.36571e-03 38.3 1.618964E+02 5.257133E+02 8.511111E+06 30.987
1.80915e+01 2.35720e-03 38.3 1.624809E+02 5.238222E+02 8.511111E+06 30.987
1.82118e+01 2.32552e-03 0.01 4.300114E-02 5.167822E+02 2.222222E+03 0.008
1.83322e+01 2.29472e-03 37.3 1.625471E+02 5.099378E+02 8.288889E+06 30.178
1.84525e+01 2.26583e-03 37.3 1.646196E+02 5.035178E+02 8.288889E+06 30.178
1.85729e+01 2.28138e-03 37.3 1.634975E+02 5.069733E+02 8.288889E+06 30.178
1.86932e+01 2.37853e-03 0.01 4.204277E-02 5.285622E+02 2.222222E+03 0.008
1.88136e+01 2.28560e-03 37.3 1.631957E+02 5.079111E+02 8.288889E+06 30.178
1.89339e+01 2.58557e-03 37.3 1.442622E+02 5.745711E+02 8.288889E+06 30.178
1.90543e+01 2.30880e-03 37.3 1.615558E+02 5.130667E+02 8.288889E+06 30.178
1.91746e+01 2.32117e-03 0.01 4.308172E-02 5.158156E+02 2.222222E+03 0.008
1.92950e+01 2.31613e-03 36.3 1.56727E+02 5.146956E+02 8.066667E+06 29.369
1.94153e+01 2.56816e-03 36.3 1.413463E+02 5.707022E+02 8.066667E+06 29.369
1.95357e+01 2.55527e-03 37.3 1.459728E+02 5.678378E+02 8.288889E+06 30.178
1.96560e+01 2.33742e-03 0.01 4.278221E-02 5.194267E+02 2.222222E+03 0.008
1.97764e+01 2.32770e-03 36.3 1.559479E+02 5.172667E+02 8.066667E+06 29.369
1.98967e+01 2.35347e-03 36.3 1.542403E+02 5.229933E+02 8.066667E+06 29.369
2.00171e+01 2.33881e-03 37.3 1.594828E+02 5.197356E+02 8.288889E+06 30.178
2.01374e+01 2.33261e-03 0.01 4.287043E-02 5.183578E+02 2.222222E+03 0.008
