>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.66757e-09 	 0 	 -0E+00 	 -3.705711E-04 	 0E+00
2.50000e-01	5.53833e-06 	 0 	 0E+00 	 1.23074E+00 	 0E+00
5.00000e-01	1.31846e-05 	 0 	 0E+00 	 2.929911E+00 	 0E+00
7.50000e-01	2.20029e-05 	 0 	 0E+00 	 4.889533E+00 	 0E+00
1.00000e+00	3.20112e-05 	 0 	 0E+00 	 7.1136E+00 	 0E+00
1.25000e+00	4.23753e-05 	 0 	 0E+00 	 9.416733E+00 	 0E+00
1.50000e+00	5.31984e-05 	 0 	 0E+00 	 1.182187E+01 	 0E+00
1.75000e+00	6.46640e-05 	 0 	 0E+00 	 1.436978E+01 	 0E+00
2.00000e+00	7.69715e-05 	 0 	 0E+00 	 1.710478E+01 	 0E+00
2.25000e+00	8.94884e-05 	 0 	 0E+00 	 1.988631E+01 	 0E+00
2.50000e+00	1.01614e-04 	 0 	 0E+00 	 2.258089E+01 	 0E+00
2.75000e+00	1.14846e-04 	 0 	 0E+00 	 2.552133E+01 	 0E+00
3.00000e+00	1.27994e-04 	 0 	 0E+00 	 2.844311E+01 	 0E+00
3.25000e+00	1.41499e-04 	 0 	 0E+00 	 3.144422E+01 	 0E+00
3.50000e+00	1.55589e-04 	 0 	 0E+00 	 3.457533E+01 	 0E+00
3.75000e+00	1.67126e-04 	 0 	 0E+00 	 3.713911E+01 	 0E+00
4.00000e+00	1.80314e-04 	 0 	 0E+00 	 4.006978E+01 	 0E+00
4.25000e+00	1.94077e-04 	 0 	 0E+00 	 4.312822E+01 	 0E+00
4.50000e+00	2.08705e-04 	 0 	 0E+00 	 4.637889E+01 	 0E+00
4.75000e+00	2.24219e-04 	 0 	 0E+00 	 4.982644E+01 	 0E+00
5.00000e+00	2.37871e-04 	 0 	 0E+00 	 5.286022E+01 	 0E+00
5.25000e+00	2.51512e-04 	 0 	 0E+00 	 5.589156E+01 	 0E+00
5.50000e+00	2.66500e-04 	 0 	 0E+00 	 5.922222E+01 	 0E+00
5.75000e+00	2.81480e-04 	 0 	 0E+00 	 6.255111E+01 	 0E+00
6.00000e+00	2.96632e-04 	 0 	 0E+00 	 6.591822E+01 	 0E+00
6.25000e+00	3.11365e-04 	 0 	 0E+00 	 6.919222E+01 	 0E+00
6.50000e+00	3.25433e-04 	 0 	 0E+00 	 7.231844E+01 	 0E+00
6.75000e+00	3.40128e-04 	 0 	 0E+00 	 7.5584E+01 	 0E+00
7.00000e+00	3.55785e-04 	 0 	 0E+00 	 7.906333E+01 	 0E+00
7.25000e+00	3.71402e-04 	 0 	 0E+00 	 8.253378E+01 	 0E+00
7.50000e+00	3.86784e-04 	 0 	 0E+00 	 8.5952E+01 	 0E+00
7.75000e+00	4.02542e-04 	 0 	 0E+00 	 8.945378E+01 	 0E+00
8.00000e+00	4.18893e-04 	 0 	 0E+00 	 9.308733E+01 	 0E+00
8.25000e+00	4.34644e-04 	 0 	 0E+00 	 9.658756E+01 	 0E+00
8.50000e+00	4.48357e-04 	 0 	 0E+00 	 9.963489E+01 	 0E+00
8.75000e+00	4.65189e-04 	 0 	 0E+00 	 1.033753E+02 	 0E+00
9.00000e+00	4.80288e-04 	 0 	 0E+00 	 1.067307E+02 	 0E+00
9.25000e+00	4.95149e-04 	 0 	 0E+00 	 1.100331E+02 	 0E+00
9.50000e+00	5.11032e-04 	 0 	 0E+00 	 1.135627E+02 	 0E+00
9.75000e+00	5.28283e-04 	 0 	 0E+00 	 1.173962E+02 	 0E+00
1.00000e+01	5.44109e-04 	 0 	 0E+00 	 1.209131E+02 	 0E+00
1.02500e+01	5.59323e-04 	 0 	 0E+00 	 1.24294E+02 	 0E+00
1.05000e+01	5.75204e-04 	 0 	 0E+00 	 1.278231E+02 	 0E+00
1.07500e+01	5.93041e-04 	 0 	 0E+00 	 1.317869E+02 	 0E+00
1.10000e+01	6.08162e-04 	 0 	 0E+00 	 1.351471E+02 	 0E+00
1.12500e+01	6.23356e-04 	 0 	 0E+00 	 1.385236E+02 	 0E+00
1.15000e+01	6.38796e-04 	 0 	 0E+00 	 1.419547E+02 	 0E+00
1.17500e+01	6.56362e-04 	 0 	 0E+00 	 1.458582E+02 	 0E+00
1.20000e+01	6.72735e-04 	 0 	 0E+00 	 1.494967E+02 	 0E+00
1.22500e+01	6.88693e-04 	 0 	 0E+00 	 1.530429E+02 	 0E+00
1.25000e+01	7.03263e-04 	 0 	 0E+00 	 1.562807E+02 	 0E+00
1.27500e+01	7.20263e-04 	 0 	 0E+00 	 1.600584E+02 	 0E+00
1.30000e+01	7.36377e-04 	 0 	 0E+00 	 1.636393E+02 	 0E+00
1.32500e+01	7.53516e-04 	 0 	 0E+00 	 1.67448E+02 	 0E+00
1.35000e+01	7.71411e-04 	 0 	 0E+00 	 1.714247E+02 	 0E+00
1.37500e+01	7.85977e-04 	 0 	 0E+00 	 1.746616E+02 	 0E+00
1.40000e+01	8.02900e-04 	 0 	 0E+00 	 1.784222E+02 	 0E+00
1.42500e+01	8.21041e-04 	 0 	 0E+00 	 1.824536E+02 	 0E+00
1.45000e+01	8.36352e-04 	 0 	 0E+00 	 1.85856E+02 	 0E+00
1.47500e+01	8.52818e-04 	 0 	 0E+00 	 1.895151E+02 	 0E+00
1.50000e+01	8.67401e-04 	 0 	 0E+00 	 1.927558E+02 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_064.txt
