V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.52818e-05 5.1 4.957216E-06 5.618178E+00 1.133333E+06
1.00000e+01 2.52491e-05 5.1 4.950804E-06 5.610911E+00 1.133333E+06
1.00000e+01 2.51996e-05 5.1 4.941098E-06 5.599911E+00 1.133333E+06
1.00000e+01 2.51869e-05 5.1 4.938608E-06 5.597089E+00 1.133333E+06
1.00000e+01 2.51859e-05 5.1 4.938412E-06 5.596867E+00 1.133333E+06
1.00000e+01 2.51342e-05 5.1 4.928275E-06 5.585378E+00 1.133333E+06
1.00000e+01 2.50860e-05 5.1 4.918824E-06 5.574667E+00 1.133333E+06
1.00000e+01 2.50239e-05 5.1 4.906647E-06 5.560867E+00 1.133333E+06
1.00000e+01 2.50460e-05 5.1 4.91098E-06 5.565778E+00 1.133333E+06
1.00000e+01 2.50049e-05 5.1 4.902922E-06 5.556644E+00 1.133333E+06
1.00000e+01 2.49992e-05 5.1 4.901804E-06 5.555378E+00 1.133333E+06
1.00000e+01 2.49282e-05 5.1 4.887882E-06 5.5396E+00 1.133333E+06
1.00000e+01 2.49071e-05 5.1 4.883745E-06 5.534911E+00 1.133333E+06
1.00000e+01 2.49279e-05 5.1 4.887824E-06 5.539533E+00 1.133333E+06
1.00000e+01 2.49197e-05 5.1 4.886216E-06 5.537711E+00 1.133333E+06
1.00000e+01 2.48962e-05 5.1 4.881608E-06 5.532489E+00 1.133333E+06
1.00000e+01 2.48534e-05 5.1 4.873216E-06 5.522978E+00 1.133333E+06
1.00000e+01 2.48143e-05 5.1 4.865549E-06 5.514289E+00 1.133333E+06
1.00000e+01 2.47938e-05 5.1 4.861529E-06 5.509733E+00 1.133333E+06
1.00000e+01 2.47633e-05 5.1 4.855549E-06 5.502956E+00 1.133333E+06
1.00000e+01 2.48286e-05 5.1 4.868353E-06 5.517467E+00 1.133333E+06
1.00000e+01 2.47786e-05 5.1 4.858549E-06 5.506356E+00 1.133333E+06
1.00000e+01 2.46394e-05 5.1 4.831255E-06 5.475422E+00 1.133333E+06
1.00000e+01 2.46560e-05 5.1 4.83451E-06 5.479111E+00 1.133333E+06
1.00000e+01 2.45626e-05 5.1 4.816196E-06 5.458356E+00 1.133333E+06
