V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
2.00000e+00 4.89205e-07 0.1 4.89205E-06 1.087122E-01 2.222222E+04
2.00000e+00 4.88188e-07 0.1 4.88188E-06 1.084862E-01 2.222222E+04
2.00000e+00 4.90424e-07 0.1 4.90424E-06 1.089831E-01 2.222222E+04
2.00000e+00 4.89081e-07 0.1 4.89081E-06 1.086847E-01 2.222222E+04
2.00000e+00 4.88978e-07 1.1 4.445255E-07 1.086618E-01 2.444444E+05
2.00000e+00 4.89654e-07 1.1 4.4514E-07 1.08812E-01 2.444444E+05
2.00000e+00 4.87724e-07 1.1 4.433855E-07 1.083831E-01 2.444444E+05
2.00000e+00 4.90589e-07 1.1 4.4599E-07 1.090198E-01 2.444444E+05
2.00000e+00 4.89746e-07 2.2 2.226118E-07 1.088324E-01 4.888889E+05
2.00000e+00 4.89514e-07 2.2 2.225064E-07 1.087809E-01 4.888889E+05
2.00000e+00 4.90115e-07 2.2 2.227795E-07 1.089144E-01 4.888889E+05
2.00000e+00 4.91431e-07 2.2 2.233777E-07 1.092069E-01 4.888889E+05
2.00000e+00 4.89155e-07 2.2 2.223432E-07 1.087011E-01 4.888889E+05
2.00000e+00 4.88872e-07 2.2 2.222145E-07 1.086382E-01 4.888889E+05
2.00000e+00 4.86729e-07 2.2 2.212405E-07 1.08162E-01 4.888889E+05
     
