>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
2.50000e-01	9.33014e-08 	 0 	 0E+00 	 2.073364E-02 	 0E+00
5.00000e-01	1.99736e-07 	 0 	 0E+00 	 4.438578E-02 	 0E+00
7.50000e-01	3.26201e-07 	 0 	 0E+00 	 7.248911E-02 	 0E+00
1.00000e+00	4.59099e-07 	 0 	 0E+00 	 1.02022E-01 	 0E+00
1.25000e+00	6.00417e-07 	 0 	 0E+00 	 1.33426E-01 	 0E+00
1.50000e+00	7.62906e-07 	 0 	 0E+00 	 1.695347E-01 	 0E+00
1.75000e+00	9.18903e-07 	 0 	 0E+00 	 2.042007E-01 	 0E+00
2.00000e+00	1.13193e-06 	 0 	 0E+00 	 2.5154E-01 	 0E+00
2.25000e+00	1.35546e-06 	 0 	 0E+00 	 3.012133E-01 	 0E+00
2.50000e+00	1.60247e-06 	 0 	 0E+00 	 3.561044E-01 	 0E+00
2.75000e+00	1.88659e-06 	 0 	 0E+00 	 4.192422E-01 	 0E+00
3.00000e+00	2.19244e-06 	 0 	 0E+00 	 4.872089E-01 	 0E+00
3.25000e+00	2.56505e-06 	 0 	 0E+00 	 5.700111E-01 	 0E+00
3.50000e+00	2.96566e-06 	 0 	 0E+00 	 6.590356E-01 	 0E+00
3.75000e+00	3.42030e-06 	 0 	 0E+00 	 7.600667E-01 	 0E+00
4.00000e+00	3.91183e-06 	 0 	 0E+00 	 8.692956E-01 	 0E+00
4.25000e+00	4.88088e-06 	 0 	 0E+00 	 1.08464E+00 	 0E+00
4.50000e+00	5.15986e-06 	 0 	 0E+00 	 1.146636E+00 	 0E+00
4.75000e+00	6.43236e-06 	 0 	 0E+00 	 1.429413E+00 	 0E+00
5.00000e+00	6.77765e-06 	 0 	 0E+00 	 1.506144E+00 	 0E+00
5.25000e+00	8.33272e-06 	 0 	 0E+00 	 1.851716E+00 	 0E+00
5.50000e+00	8.72654e-06 	 0 	 0E+00 	 1.939231E+00 	 0E+00
5.75000e+00	9.67262e-06 	 0 	 0E+00 	 2.149471E+00 	 0E+00
6.00000e+00	1.09890e-05 	 0 	 0E+00 	 2.442E+00 	 0E+00
6.25000e+00	1.36027e-05 	 0 	 0E+00 	 3.022822E+00 	 0E+00
6.50000e+00	1.51002e-05 	 0 	 0E+00 	 3.3556E+00 	 0E+00
6.75000e+00	1.66422e-05 	 0 	 0E+00 	 3.698267E+00 	 0E+00
7.00000e+00	1.86455e-05 	 0 	 0E+00 	 4.143444E+00 	 0E+00
7.25000e+00	2.09135e-05 	 0 	 0E+00 	 4.647444E+00 	 0E+00
