>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	6.78778e-14 	 0 	 0E+00 	 1.508396E-08	0E+00
1.00000e-02	9.83000e-14 	 0 	 0E+00 	 2.184444E-08	0E+00
2.00000e-02	8.39233e-14 	 0 	 0E+00 	 1.864962E-08	0E+00
3.00000e-02	8.50320e-14 	 0 	 0E+00 	 1.8896E-08	0E+00
4.00000e-02	8.36253e-14 	 0 	 0E+00 	 1.85834E-08	0E+00
5.00000e-02	9.16004e-14 	 0 	 0E+00 	 2.035564E-08	0E+00
6.00000e-02	7.95960e-14 	 0 	 0E+00 	 1.7688E-08	0E+00
7.00000e-02	1.14751e-13 	 0 	 0E+00 	 2.550022E-08	0E+00
8.00000e-02	8.21710e-14 	 0 	 0E+00 	 1.826022E-08	0E+00
9.00000e-02	9.59992e-14 	 0 	 0E+00 	 2.133316E-08	0E+00
1.00000e-01	1.03879e-13 	 0 	 0E+00 	 2.308422E-08	0E+00
1.10000e-01	7.05481e-14 	 0 	 0E+00 	 1.567736E-08	0E+00
1.20000e-01	7.82728e-14 	 0 	 0E+00 	 1.739396E-08	0E+00
1.30000e-01	9.25183e-14 	 0 	 0E+00 	 2.055962E-08	0E+00
1.40000e-01	8.20041e-14 	 0 	 0E+00 	 1.822313E-08	0E+00
1.50000e-01	8.59261e-14 	 0 	 0E+00 	 1.909469E-08	0E+00
1.60000e-01	8.70943e-14 	 0 	 0E+00 	 1.935429E-08	0E+00
1.70000e-01	8.05736e-14 	 0 	 0E+00 	 1.790524E-08	0E+00
1.80000e-01	9.03487e-14 	 0 	 0E+00 	 2.007749E-08	0E+00
1.90000e-01	6.75440e-14 	 0 	 0E+00 	 1.500978E-08	0E+00
2.00000e-01	8.40664e-14 	 0 	 0E+00 	 1.868142E-08	0E+00
2.10000e-01	8.11696e-14 	 0 	 0E+00 	 1.803769E-08	0E+00
2.20000e-01	9.63211e-14 	 0 	 0E+00 	 2.140469E-08	0E+00
2.30000e-01	8.73089e-14 	 0 	 0E+00 	 1.940198E-08	0E+00
2.40000e-01	9.25183e-14 	 0 	 0E+00 	 2.055962E-08	0E+00
2.50000e-01	1.06931e-13 	 0 	 0E+00 	 2.376244E-08	0E+00
2.60000e-01	8.05140e-14 	 0 	 0E+00 	 1.7892E-08	0E+00
2.70000e-01	8.61049e-14 	 0 	 0E+00 	 1.913442E-08	0E+00
2.80000e-01	9.76443e-14 	 0 	 0E+00 	 2.169873E-08	0E+00
2.90000e-01	1.04201e-13 	 0 	 0E+00 	 2.315578E-08	0E+00
3.00000e-01	9.17554e-14 	 0 	 0E+00 	 2.039009E-08	0E+00
3.10000e-01	8.51750e-14 	 0 	 0E+00 	 1.892778E-08	0E+00
3.20000e-01	7.53164e-14 	 0 	 0E+00 	 1.673698E-08	0E+00
3.30000e-01	7.26461e-14 	 0 	 0E+00 	 1.614358E-08	0E+00
3.40000e-01	9.33290e-14 	 0 	 0E+00 	 2.073978E-08	0E+00
3.50000e-01	9.60827e-14 	 0 	 0E+00 	 2.135171E-08	0E+00
3.60000e-01	9.79304e-14 	 0 	 0E+00 	 2.176231E-08	0E+00
3.70000e-01	1.14608e-13 	 0 	 0E+00 	 2.546844E-08	0E+00
3.80000e-01	9.71079e-14 	 0 	 0E+00 	 2.157953E-08	0E+00
3.90000e-01	1.01840e-13 	 0 	 0E+00 	 2.263111E-08	0E+00
4.00000e-01	1.04761e-13 	 0 	 0E+00 	 2.328022E-08	0E+00
4.10000e-01	7.93457e-14 	 0 	 0E+00 	 1.763238E-08	0E+00
4.20000e-01	9.03487e-14 	 0 	 0E+00 	 2.007749E-08	0E+00
4.30000e-01	6.37770e-14 	 0 	 0E+00 	 1.417267E-08	0E+00
4.40000e-01	9.49860e-14 	 0 	 0E+00 	 2.1108E-08	0E+00
4.50000e-01	9.98259e-14 	 0 	 0E+00 	 2.218353E-08	0E+00
4.60000e-01	9.47952e-14 	 0 	 0E+00 	 2.10656E-08	0E+00
4.70000e-01	8.48055e-14 	 0 	 0E+00 	 1.884567E-08	0E+00
4.80000e-01	8.99673e-14 	 0 	 0E+00 	 1.999273E-08	0E+00
4.90000e-01	9.98497e-14 	 0 	 0E+00 	 2.218882E-08	0E+00
5.00000e-01	8.70705e-14 	 0 	 0E+00 	 1.9349E-08	0E+00
5.10000e-01	8.61645e-14 	 0 	 0E+00 	 1.914767E-08	0E+00
5.20000e-01	8.62360e-14 	 0 	 0E+00 	 1.916356E-08	0E+00
5.30000e-01	8.03471e-14 	 0 	 0E+00 	 1.785491E-08	0E+00
5.40000e-01	8.68559e-14 	 0 	 0E+00 	 1.930131E-08	0E+00
5.50000e-01	9.53436e-14 	 0 	 0E+00 	 2.118747E-08	0E+00
5.60000e-01	8.96215e-14 	 0 	 0E+00 	 1.991589E-08	0E+00
5.70000e-01	9.33290e-14 	 0 	 0E+00 	 2.073978E-08	0E+00
5.80000e-01	9.57966e-14 	 0 	 0E+00 	 2.128813E-08	0E+00
5.90000e-01	8.42690e-14 	 0 	 0E+00 	 1.872644E-08	0E+00
6.00000e-01	8.92997e-14 	 0 	 0E+00 	 1.984438E-08	0E+00
6.10000e-01	8.07047e-14 	 0 	 0E+00 	 1.793438E-08	0E+00
