>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-2 	 %lux/m^-2
3.66076e+00	5.70728e-03 	 0 	 0E+00 	 1.268284E+03	0E+00	98.30307623411072
3.73120e+00	5.70593e-03 	 0 	 0E+00 	 1.267984E+03	0E+00	98.27982362465121
3.80165e+00	5.70486e-03 	 0 	 0E+00 	 1.267747E+03	0E+00	98.26139377863517
3.87210e+00	5.70423e-03 	 0 	 0E+00 	 1.267607E+03	0E+00	98.2505425608874
3.94257e+00	5.70326e-03 	 0 	 0E+00 	 1.267391E+03	0E+00	98.23383513038685
4.01300e+00	5.70297e-03 	 0 	 0E+00 	 1.267327E+03	0E+00	98.22884012539184
4.08346e+00	5.70189e-03 	 0 	 0E+00 	 1.267087E+03	0E+00	98.21023803782425
4.15390e+00	5.70006e-03 	 0 	 0E+00 	 1.26668E+03	0E+00	98.17871783389025
4.22435e+00	5.69910e-03 	 0 	 0E+00 	 1.266467E+03	0E+00	98.16218264494127
4.29480e+00	5.69774e-03 	 0 	 0E+00 	 1.266164E+03	0E+00	98.13875779393021
4.36525e+00	5.69694e-03 	 0 	 0E+00 	 1.265987E+03	0E+00	98.12497846980607
4.43570e+00	5.69632e-03 	 0 	 0E+00 	 1.265849E+03	0E+00	98.11429949360985
4.50615e+00	5.69540e-03 	 0 	 0E+00 	 1.265644E+03	0E+00	98.09845327086705
4.57656e+00	5.69321e-03 	 0 	 0E+00 	 1.265158E+03	0E+00	98.0607323710772
4.64702e+00	5.69239e-03 	 0 	 0E+00 	 1.264976E+03	0E+00	98.04660856384996
4.71748e+00	5.69217e-03 	 0 	 0E+00 	 1.264927E+03	0E+00	98.0428192497158
4.78793e+00	5.69177e-03 	 0 	 0E+00 	 1.264838E+03	0E+00	98.03592958765371
4.85835e+00	5.69025e-03 	 0 	 0E+00 	 1.2645E+03	0E+00	98.00974887181783
4.92883e+00	5.68911e-03 	 0 	 0E+00 	 1.264247E+03	0E+00	97.99011333494092
4.99929e+00	5.68761e-03 	 0 	 0E+00 	 1.263913E+03	0E+00	97.96427710220813
5.06973e+00	5.68686e-03 	 0 	 0E+00 	 1.263747E+03	0E+00	97.95135898584175
5.14020e+00	5.68478e-03 	 0 	 0E+00 	 1.263284E+03	0E+00	97.91553274311896
5.21065e+00	5.68372e-03 	 0 	 0E+00 	 1.263049E+03	0E+00	97.89727513865445
5.28108e+00	5.68244e-03 	 0 	 0E+00 	 1.262764E+03	0E+00	97.87522822005582
5.35159e+00	5.68083e-03 	 0 	 0E+00 	 1.262407E+03	0E+00	97.84749733025595
5.42199e+00	5.67966e-03 	 0 	 0E+00 	 1.262147E+03	0E+00	97.82734506872437
5.49245e+00	5.67833e-03 	 0 	 0E+00 	 1.261851E+03	0E+00	97.80443694236797
5.56291e+00	5.67730e-03 	 0 	 0E+00 	 1.261622E+03	0E+00	97.78669606255812
5.63339e+00	5.67669e-03 	 0 	 0E+00 	 1.261487E+03	0E+00	97.77618932791347
5.70382e+00	5.67512e-03 	 0 	 0E+00 	 1.261138E+03	0E+00	97.74914740431983
5.77428e+00	5.67446e-03 	 0 	 0E+00 	 1.260991E+03	0E+00	97.7377794619174
5.84473e+00	5.67408e-03 	 0 	 0E+00 	 1.260907E+03	0E+00	97.73123428295843
5.91520e+00	5.67137e-03 	 0 	 0E+00 	 1.260304E+03	0E+00	97.68455682248786
5.98565e+00	5.67075e-03 	 0 	 0E+00 	 1.260167E+03	0E+00	97.67387784629165
6.05610e+00	5.66936e-03 	 0 	 0E+00 	 1.259858E+03	0E+00	97.64993627062593
6.12658e+00	5.66744e-03 	 0 	 0E+00 	 1.259431E+03	0E+00	97.61686589272797
6.19702e+00	5.66679e-03 	 0 	 0E+00 	 1.259287E+03	0E+00	97.60567019187708
6.26748e+00	5.66563e-03 	 0 	 0E+00 	 1.259029E+03	0E+00	97.58569017189706
6.33794e+00	5.66442e-03 	 0 	 0E+00 	 1.25876E+03	0E+00	97.5648489441593
6.40839e+00	5.66289e-03 	 0 	 0E+00 	 1.25842E+03	0E+00	97.53849598677186
6.47885e+00	5.66171e-03 	 0 	 0E+00 	 1.258158E+03	0E+00	97.51817148368872
6.54930e+00	5.66127e-03 	 0 	 0E+00 	 1.25806E+03	0E+00	97.51059285542046
6.61975e+00	5.65998e-03 	 0 	 0E+00 	 1.257773E+03	0E+00	97.48837369527025
6.69021e+00	5.65898e-03 	 0 	 0E+00 	 1.257551E+03	0E+00	97.47114954011506
6.76054e+00	5.65733e-03 	 0 	 0E+00 	 1.257184E+03	0E+00	97.44272968410901
6.83095e+00	5.65578e-03 	 0 	 0E+00 	 1.25684E+03	0E+00	97.41603224361846
6.90141e+00	5.65453e-03 	 0 	 0E+00 	 1.256562E+03	0E+00	97.39450204967446
6.97187e+00	5.65306e-03 	 0 	 0E+00 	 1.256236E+03	0E+00	97.36918254159633
7.04233e+00	5.65203e-03 	 0 	 0E+00 	 1.256007E+03	0E+00	97.3514416617865
7.11275e+00	5.65152e-03 	 0 	 0E+00 	 1.255893E+03	0E+00	97.34265734265735
7.18317e+00	5.65101e-03 	 0 	 0E+00 	 1.25578E+03	0E+00	97.3338730235282
7.25362e+00	5.64909e-03 	 0 	 0E+00 	 1.255353E+03	0E+00	97.30080264563023
7.32407e+00	5.64827e-03 	 0 	 0E+00 	 1.255171E+03	0E+00	97.28667883840299
7.39453e+00	5.64709e-03 	 0 	 0E+00 	 1.254909E+03	0E+00	97.26635433531983
7.46497e+00	5.64582e-03 	 0 	 0E+00 	 1.254627E+03	0E+00	97.24447965827277
7.53543e+00	5.64428e-03 	 0 	 0E+00 	 1.254284E+03	0E+00	97.21795445933375
7.60588e+00	5.64387e-03 	 0 	 0E+00 	 1.254193E+03	0E+00	97.21089255572014
7.67629e+00	5.64292e-03 	 0 	 0E+00 	 1.253982E+03	0E+00	97.19452960832271
7.74673e+00	5.64234e-03 	 0 	 0E+00 	 1.253853E+03	0E+00	97.1845395983327
7.81718e+00	5.64186e-03 	 0 	 0E+00 	 1.253747E+03	0E+00	97.17627200385823
7.88763e+00	5.63813e-03 	 0 	 0E+00 	 1.252918E+03	0E+00	97.11202590512936
7.95808e+00	5.63711e-03 	 0 	 0E+00 	 1.252691E+03	0E+00	97.09445726687106
8.02854e+00	5.63615e-03 	 0 	 0E+00 	 1.252478E+03	0E+00	97.0779220779221
8.09899e+00	5.63500e-03 	 0 	 0E+00 	 1.252222E+03	0E+00	97.05811429949361
8.16944e+00	5.63373e-03 	 0 	 0E+00 	 1.25194E+03	0E+00	97.03623962244653
8.23989e+00	5.63178e-03 	 0 	 0E+00 	 1.251507E+03	0E+00	97.00265251989391
8.31029e+00	5.63175e-03 	 0 	 0E+00 	 1.2515E+03	0E+00	97.00213579523924
8.38073e+00	5.63026e-03 	 0 	 0E+00 	 1.251169E+03	0E+00	96.97647180405802
8.45120e+00	5.62950e-03 	 0 	 0E+00 	 1.251E+03	0E+00	96.96338144614006
8.52164e+00	5.62869e-03 	 0 	 0E+00 	 1.25082E+03	0E+00	96.94942988046438
8.59210e+00	5.62771e-03 	 0 	 0E+00 	 1.250602E+03	0E+00	96.93255020841228
8.66256e+00	5.62533e-03 	 0 	 0E+00 	 1.250073E+03	0E+00	96.89155671914293
8.73301e+00	5.62464e-03 	 0 	 0E+00 	 1.24992E+03	0E+00	96.87967205208587
8.80347e+00	5.62361e-03 	 0 	 0E+00 	 1.249691E+03	0E+00	96.861931172276
8.87390e+00	5.62328e-03 	 0 	 0E+00 	 1.249618E+03	0E+00	96.85624720107478
8.94437e+00	5.62105e-03 	 0 	 0E+00 	 1.249122E+03	0E+00	96.8178373350787
9.01484e+00	5.62006e-03 	 0 	 0E+00 	 1.248902E+03	0E+00	96.80078542147508
9.08530e+00	5.61915e-03 	 0 	 0E+00 	 1.2487E+03	0E+00	96.78511144028384
9.15573e+00	5.61810e-03 	 0 	 0E+00 	 1.248467E+03	0E+00	96.76702607737091
9.22618e+00	5.61665e-03 	 0 	 0E+00 	 1.248144E+03	0E+00	96.74205105239588
9.29663e+00	5.61516e-03 	 0 	 0E+00 	 1.247813E+03	0E+00	96.71638706121465
9.36702e+00	5.61388e-03 	 0 	 0E+00 	 1.247529E+03	0E+00	96.69434014261601
9.43749e+00	5.61261e-03 	 0 	 0E+00 	 1.247247E+03	0E+00	96.67246546556892
9.50793e+00	5.61133e-03 	 0 	 0E+00 	 1.246962E+03	0E+00	96.65041854697027
9.57839e+00	5.61109e-03 	 0 	 0E+00 	 1.246909E+03	0E+00	96.64628474973303
9.64884e+00	5.61013e-03 	 0 	 0E+00 	 1.246696E+03	0E+00	96.62974956078405
9.71929e+00	5.60831e-03 	 0 	 0E+00 	 1.246291E+03	0E+00	96.5984015984016
9.78974e+00	5.60751e-03 	 0 	 0E+00 	 1.246113E+03	0E+00	96.58462227427745
9.86019e+00	5.60658e-03 	 0 	 0E+00 	 1.245907E+03	0E+00	96.56860380998312
9.93065e+00	5.60587e-03 	 0 	 0E+00 	 1.245749E+03	0E+00	96.55637465982294
1.00011e+01	5.60476e-03 	 0 	 0E+00 	 1.245502E+03	0E+00	96.53725584760068
1.00716e+01	5.60353e-03 	 0 	 0E+00 	 1.245229E+03	0E+00	96.5160701367598
1.01420e+01	5.60226e-03 	 0 	 0E+00 	 1.244947E+03	0E+00	96.4941954597127
1.02124e+01	5.60151e-03 	 0 	 0E+00 	 1.24478E+03	0E+00	96.4812773433463
1.02829e+01	5.60082e-03 	 0 	 0E+00 	 1.244627E+03	0E+00	96.46939267628925
1.03533e+01	5.59938e-03 	 0 	 0E+00 	 1.244307E+03	0E+00	96.44458989286576
1.04237e+01	5.59816e-03 	 0 	 0E+00 	 1.244036E+03	0E+00	96.42357642357642
1.04942e+01	5.59659e-03 	 0 	 0E+00 	 1.243687E+03	0E+00	96.39653449998278
1.05646e+01	5.59664e-03 	 0 	 0E+00 	 1.243698E+03	0E+00	96.39739570774053
1.06351e+01	5.59528e-03 	 0 	 0E+00 	 1.243396E+03	0E+00	96.37397085672949
1.07056e+01	5.59360e-03 	 0 	 0E+00 	 1.243022E+03	0E+00	96.34503427606876
1.07760e+01	5.59248e-03 	 0 	 0E+00 	 1.242773E+03	0E+00	96.32574322229496
1.08465e+01	5.59216e-03 	 0 	 0E+00 	 1.242702E+03	0E+00	96.32023149264528
1.09169e+01	5.59008e-03 	 0 	 0E+00 	 1.24224E+03	0E+00	96.28440524992249
1.09874e+01	5.58988e-03 	 0 	 0E+00 	 1.242196E+03	0E+00	96.28096041889147
1.10578e+01	5.58768e-03 	 0 	 0E+00 	 1.241707E+03	0E+00	96.24306727755004
1.11283e+01	5.58751e-03 	 0 	 0E+00 	 1.241669E+03	0E+00	96.24013917117365
1.11987e+01	5.58578e-03 	 0 	 0E+00 	 1.241284E+03	0E+00	96.21034138275517
1.12692e+01	5.58502e-03 	 0 	 0E+00 	 1.241116E+03	0E+00	96.19725102483723
1.13396e+01	5.58395e-03 	 0 	 0E+00 	 1.240878E+03	0E+00	96.17882117882118
1.14101e+01	5.58273e-03 	 0 	 0E+00 	 1.240607E+03	0E+00	96.15780770953185
1.14805e+01	5.58133e-03 	 0 	 0E+00 	 1.240296E+03	0E+00	96.13369389231458
1.15510e+01	5.58103e-03 	 0 	 0E+00 	 1.240229E+03	0E+00	96.12852664576803
1.16214e+01	5.57912e-03 	 0 	 0E+00 	 1.239804E+03	0E+00	96.09562850942162
1.16918e+01	5.57740e-03 	 0 	 0E+00 	 1.239422E+03	0E+00	96.06600296255469
1.17623e+01	5.57637e-03 	 0 	 0E+00 	 1.239193E+03	0E+00	96.04826208274483
1.18327e+01	5.57547e-03 	 0 	 0E+00 	 1.238993E+03	0E+00	96.03276034310518
1.19032e+01	5.57435e-03 	 0 	 0E+00 	 1.238744E+03	0E+00	96.01346928933137
1.19736e+01	5.57308e-03 	 0 	 0E+00 	 1.238462E+03	0E+00	95.99159461228427
1.20441e+01	5.57270e-03 	 0 	 0E+00 	 1.238378E+03	0E+00	95.98504943332529
1.21145e+01	5.57211e-03 	 0 	 0E+00 	 1.238247E+03	0E+00	95.97488718178374
1.21850e+01	5.56986e-03 	 0 	 0E+00 	 1.237747E+03	0E+00	95.93613283268455
1.22555e+01	5.56847e-03 	 0 	 0E+00 	 1.237438E+03	0E+00	95.91219125701885
1.23259e+01	5.56829e-03 	 0 	 0E+00 	 1.237398E+03	0E+00	95.90909090909092
1.23964e+01	5.56622e-03 	 0 	 0E+00 	 1.236938E+03	0E+00	95.87343690791968
1.24668e+01	5.56566e-03 	 0 	 0E+00 	 1.236813E+03	0E+00	95.86379138103277
1.25373e+01	5.56468e-03 	 0 	 0E+00 	 1.236596E+03	0E+00	95.84691170898067
1.26077e+01	5.56318e-03 	 0 	 0E+00 	 1.236262E+03	0E+00	95.82107547624788
1.26782e+01	5.56314e-03 	 0 	 0E+00 	 1.236253E+03	0E+00	95.82038651004169
1.27486e+01	5.56197e-03 	 0 	 0E+00 	 1.235993E+03	0E+00	95.80023424851012
1.28190e+01	5.56143e-03 	 0 	 0E+00 	 1.235873E+03	0E+00	95.79093320472631
1.28895e+01	5.55954e-03 	 0 	 0E+00 	 1.235453E+03	0E+00	95.75837955148299
1.29599e+01	5.55890e-03 	 0 	 0E+00 	 1.235311E+03	0E+00	95.74735609218368
1.30304e+01	5.55778e-03 	 0 	 0E+00 	 1.235062E+03	0E+00	95.72806503840987
1.31008e+01	5.55700e-03 	 0 	 0E+00 	 1.234889E+03	0E+00	95.71463019738883
1.31713e+01	5.55525e-03 	 0 	 0E+00 	 1.2345E+03	0E+00	95.68448792586724
1.32417e+01	5.55315e-03 	 0 	 0E+00 	 1.234033E+03	0E+00	95.64831720004135
1.33121e+01	5.55259e-03 	 0 	 0E+00 	 1.233909E+03	0E+00	95.63867167315442
1.33826e+01	5.55172e-03 	 0 	 0E+00 	 1.233716E+03	0E+00	95.62368665816942
1.34531e+01	5.55039e-03 	 0 	 0E+00 	 1.23342E+03	0E+00	95.600778531813
1.35235e+01	5.54913e-03 	 0 	 0E+00 	 1.23314E+03	0E+00	95.57907609631748
1.35940e+01	5.54811e-03 	 0 	 0E+00 	 1.232913E+03	0E+00	95.5615074580592
1.36644e+01	5.54867e-03 	 0 	 0E+00 	 1.233038E+03	0E+00	95.5711529849461
1.37349e+01	5.54772e-03 	 0 	 0E+00 	 1.232827E+03	0E+00	95.55479003754867
1.38053e+01	5.54579e-03 	 0 	 0E+00 	 1.232398E+03	0E+00	95.52154741809915
1.38758e+01	5.54515e-03 	 0 	 0E+00 	 1.232256E+03	0E+00	95.51052395879984
1.39462e+01	5.54424e-03 	 0 	 0E+00 	 1.232053E+03	0E+00	95.49484997760861
1.40167e+01	5.54312e-03 	 0 	 0E+00 	 1.231804E+03	0E+00	95.4755589238348
1.40871e+01	5.54257e-03 	 0 	 0E+00 	 1.231682E+03	0E+00	95.46608563849944
1.41575e+01	5.54006e-03 	 0 	 0E+00 	 1.231124E+03	0E+00	95.4228530090599
1.42280e+01	5.54007e-03 	 0 	 0E+00 	 1.231127E+03	0E+00	95.42302525061146
1.42985e+01	5.53884e-03 	 0 	 0E+00 	 1.230853E+03	0E+00	95.40183953977056
1.43689e+01	5.53785e-03 	 0 	 0E+00 	 1.230633E+03	0E+00	95.38478762616695
1.44394e+01	5.53666e-03 	 0 	 0E+00 	 1.230369E+03	0E+00	95.36429088153226
1.45098e+01	5.53546e-03 	 0 	 0E+00 	 1.230102E+03	0E+00	95.34362189534603
1.45803e+01	5.53536e-03 	 0 	 0E+00 	 1.23008E+03	0E+00	95.3418994798305
1.46507e+01	5.53381e-03 	 0 	 0E+00 	 1.229736E+03	0E+00	95.31520203933998
1.47212e+01	5.53261e-03 	 0 	 0E+00 	 1.229469E+03	0E+00	95.29453305315374
1.47916e+01	5.53177e-03 	 0 	 0E+00 	 1.229282E+03	0E+00	95.28006476282339
1.48620e+01	5.53124e-03 	 0 	 0E+00 	 1.229164E+03	0E+00	95.27093596059113
1.49325e+01	5.53015e-03 	 0 	 0E+00 	 1.228922E+03	0E+00	95.25216163147198
1.50030e+01	5.52840e-03 	 0 	 0E+00 	 1.228533E+03	0E+00	95.2220193599504
1.51138e+01	5.52722e-03 	 0 	 0E+00 	 1.228271E+03	0E+00	95.20169485686728
1.51843e+01	5.52592e-03 	 0 	 0E+00 	 1.227982E+03	0E+00	95.17930345516552
1.52547e+01	5.52656e-03 	 0 	 0E+00 	 1.228124E+03	0E+00	95.19032691446485
1.53252e+01	5.52478e-03 	 0 	 0E+00 	 1.227729E+03	0E+00	95.15966791828862
1.53956e+01	5.52261e-03 	 0 	 0E+00 	 1.227247E+03	0E+00	95.12229150160185
1.54661e+01	5.52191e-03 	 0 	 0E+00 	 1.227091E+03	0E+00	95.11023459299321
1.55365e+01	5.52121e-03 	 0 	 0E+00 	 1.226936E+03	0E+00	95.0981776843846
1.56070e+01	5.52128e-03 	 0 	 0E+00 	 1.226951E+03	0E+00	95.09938337524544
1.56774e+01	5.51892e-03 	 0 	 0E+00 	 1.226427E+03	0E+00	95.0587343690792
1.57479e+01	5.51669e-03 	 0 	 0E+00 	 1.225931E+03	0E+00	95.02032450308315
1.58183e+01	5.51536e-03 	 0 	 0E+00 	 1.225636E+03	0E+00	94.99741637672673
1.58888e+01	5.51477e-03 	 0 	 0E+00 	 1.225504E+03	0E+00	94.98725412518516
1.59592e+01	5.51360e-03 	 0 	 0E+00 	 1.225244E+03	0E+00	94.96710186365358
1.60297e+01	5.51324e-03 	 0 	 0E+00 	 1.225164E+03	0E+00	94.96090116779773
1.61001e+01	5.51211e-03 	 0 	 0E+00 	 1.224913E+03	0E+00	94.94143787247236
1.61706e+01	5.51145e-03 	 0 	 0E+00 	 1.224767E+03	0E+00	94.93006993006993
1.62410e+01	5.50796e-03 	 0 	 0E+00 	 1.223991E+03	0E+00	94.86995762857833
1.63115e+01	5.50688e-03 	 0 	 0E+00 	 1.223751E+03	0E+00	94.8513555410107
1.63819e+01	5.50589e-03 	 0 	 0E+00 	 1.223531E+03	0E+00	94.83430362740708
1.64524e+01	5.50524e-03 	 0 	 0E+00 	 1.223387E+03	0E+00	94.8231079265562
1.65228e+01	5.50458e-03 	 0 	 0E+00 	 1.22324E+03	0E+00	94.81173998415377
1.65933e+01	5.50323e-03 	 0 	 0E+00 	 1.22294E+03	0E+00	94.78848737469427
1.66637e+01	5.50338e-03 	 0 	 0E+00 	 1.222973E+03	0E+00	94.79107099796755
1.67342e+01	5.50136e-03 	 0 	 0E+00 	 1.222524E+03	0E+00	94.75627820455408
1.68046e+01	5.50022e-03 	 0 	 0E+00 	 1.222271E+03	0E+00	94.73664266767716
1.68750e+01	5.49985e-03 	 0 	 0E+00 	 1.222189E+03	0E+00	94.73026973026973
1.69455e+01	5.49934e-03 	 0 	 0E+00 	 1.222076E+03	0E+00	94.72148541114059
1.70159e+01	5.49740e-03 	 0 	 0E+00 	 1.221644E+03	0E+00	94.68807055013951
1.70864e+01	5.49687e-03 	 0 	 0E+00 	 1.221527E+03	0E+00	94.67894174790727
1.71568e+01	5.49525e-03 	 0 	 0E+00 	 1.221167E+03	0E+00	94.65103861655587
1.72273e+01	5.49484e-03 	 0 	 0E+00 	 1.221076E+03	0E+00	94.64397671294223
1.72977e+01	5.49347e-03 	 0 	 0E+00 	 1.220771E+03	0E+00	94.62037962037962
1.73682e+01	5.49181e-03 	 0 	 0E+00 	 1.220402E+03	0E+00	94.59178752282199
1.74386e+01	5.49080e-03 	 0 	 0E+00 	 1.220178E+03	0E+00	94.57439112611527
1.75091e+01	5.49068e-03 	 0 	 0E+00 	 1.220151E+03	0E+00	94.57232422749665
1.75795e+01	5.49003e-03 	 0 	 0E+00 	 1.220007E+03	0E+00	94.56112852664577
1.76500e+01	5.48862e-03 	 0 	 0E+00 	 1.219693E+03	0E+00	94.53684246787695
1.77204e+01	5.48735e-03 	 0 	 0E+00 	 1.219411E+03	0E+00	94.51496779082986
1.77909e+01	5.48664e-03 	 0 	 0E+00 	 1.219253E+03	0E+00	94.50273864066969
1.78614e+01	5.48635e-03 	 0 	 0E+00 	 1.219189E+03	0E+00	94.49774363567467
1.79319e+01	5.48421e-03 	 0 	 0E+00 	 1.218713E+03	0E+00	94.46088394364256
1.80023e+01	5.48370e-03 	 0 	 0E+00 	 1.2186E+03	0E+00	94.45209962451342
1.80728e+01	5.48260e-03 	 0 	 0E+00 	 1.218356E+03	0E+00	94.4331530538427
1.81433e+01	5.48168e-03 	 0 	 0E+00 	 1.218151E+03	0E+00	94.41730683109994
1.82137e+01	5.47954e-03 	 0 	 0E+00 	 1.217676E+03	0E+00	94.38044713906783
1.82842e+01	5.47826e-03 	 0 	 0E+00 	 1.217391E+03	0E+00	94.35840022046919
1.83546e+01	5.47780e-03 	 0 	 0E+00 	 1.217289E+03	0E+00	94.3504771090978
1.84250e+01	5.47696e-03 	 0 	 0E+00 	 1.217102E+03	0E+00	94.33600881876745
1.84955e+01	5.47620e-03 	 0 	 0E+00 	 1.216933E+03	0E+00	94.3229184608495
1.85659e+01	5.47533e-03 	 0 	 0E+00 	 1.21674E+03	0E+00	94.30793344586448
1.86364e+01	5.47510e-03 	 0 	 0E+00 	 1.216689E+03	0E+00	94.3039718901788
1.87068e+01	5.47353e-03 	 0 	 0E+00 	 1.21634E+03	0E+00	94.27692996658514
1.87773e+01	5.47209e-03 	 0 	 0E+00 	 1.21602E+03	0E+00	94.25212718316166
1.88477e+01	5.47168e-03 	 0 	 0E+00 	 1.215929E+03	0E+00	94.24506527954804
1.89182e+01	5.47053e-03 	 0 	 0E+00 	 1.215673E+03	0E+00	94.22525750111957
1.89887e+01	5.47014e-03 	 0 	 0E+00 	 1.215587E+03	0E+00	94.21854008060905
1.90591e+01	5.46846e-03 	 0 	 0E+00 	 1.215213E+03	0E+00	94.18960349994832
1.91296e+01	5.46832e-03 	 0 	 0E+00 	 1.215182E+03	0E+00	94.1871921182266
1.92000e+01	5.46717e-03 	 0 	 0E+00 	 1.214927E+03	0E+00	94.16738433979813
1.92705e+01	5.46696e-03 	 0 	 0E+00 	 1.21488E+03	0E+00	94.16376726721553
1.93410e+01	5.46536e-03 	 0 	 0E+00 	 1.214524E+03	0E+00	94.13620861896725
1.94114e+01	5.46448e-03 	 0 	 0E+00 	 1.214329E+03	0E+00	94.12105136243066
1.94818e+01	5.46390e-03 	 0 	 0E+00 	 1.2142E+03	0E+00	94.11106135244066
