VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -5.16469e-10 -5.18223e-10 2.50000e-01 1.00000e+01 1.23625e-02 1.23108e-02 -2.50000e-01
2.50000e-01 3.22730e-08 3.08601e-08 2.50000e-01 9.75000e+00 1.03034e-02 1.02774e-02 -2.50000e-01
5.00000e-01 7.12001e-08 6.00263e-08 2.50000e-01 9.50000e+00 8.51606e-03 8.49600e-03 -2.50000e-01
7.50000e-01 9.76480e-08 8.70149e-08 2.50000e-01 9.25000e+00 6.97325e-03 6.97367e-03 -2.50000e-01
1.00000e+00 1.25131e-07 1.21387e-07 2.50000e-01 9.00000e+00 5.65436e-03 5.66148e-03 -2.50000e-01
1.25000e+00 1.98858e-07 1.59367e-07 2.50000e-01 8.75000e+00 4.52763e-03 4.53950e-03 -2.50000e-01
1.50000e+00 2.30379e-07 1.92633e-07 2.50000e-01 8.50000e+00 3.58025e-03 3.59457e-03 -2.50000e-01
1.75000e+00 2.70866e-07 2.34687e-07 2.50000e-01 8.25000e+00 2.79661e-03 2.81158e-03 -2.50000e-01
2.00000e+00 3.16840e-07 2.80772e-07 2.50000e-01 8.00000e+00 2.15840e-03 2.17217e-03 -2.50000e-01
2.25000e+00 3.64659e-07 3.34495e-07 2.50000e-01 7.75000e+00 1.64561e-03 1.65720e-03 -2.50000e-01
2.50000e+00 4.95580e-07 4.45034e-07 2.50000e-01 7.50000e+00 1.24037e-03 1.24975e-03 -2.50000e-01
2.75000e+00 8.08806e-07 7.12473e-07 2.50000e-01 7.25000e+00 9.30880e-04 9.34907e-04 -2.50000e-01
3.00000e+00 1.77018e-06 1.74922e-06 2.50000e-01 7.00000e+00 6.80239e-04 6.85040e-04 -2.50000e-01
3.25000e+00 4.96099e-06 4.75239e-06 2.50000e-01 6.75000e+00 4.94683e-04 4.97946e-04 -2.50000e-01
3.50000e+00 8.75975e-06 8.34430e-06 2.50000e-01 6.50000e+00 3.57020e-04 3.59489e-04 -2.50000e-01
3.75000e+00 1.17523e-05 1.16313e-05 2.50000e-01 6.25000e+00 2.54144e-04 2.55051e-04 -2.50000e-01
4.00000e+00 2.06372e-05 2.00807e-05 2.50000e-01 6.00000e+00 1.79516e-04 1.80046e-04 -2.50000e-01
4.25000e+00 3.61200e-05 3.69350e-05 2.50000e-01 5.75000e+00 1.26193e-04 1.26275e-04 -2.50000e-01
4.50000e+00 7.12920e-05 8.15080e-05 2.50000e-01 5.50000e+00 8.83298e-05 8.84710e-05 -2.50000e-01
4.75000e+00 1.29285e-04 1.22888e-04 2.50000e-01 5.25000e+00 6.22568e-05 6.21621e-05 -2.50000e-01
5.00000e+00 1.76647e-04 1.76248e-04 2.50000e-01 5.00000e+00 4.60741e-05 4.52023e-05 -2.50000e-01
5.25000e+00 2.71932e-04 2.74147e-04 2.50000e-01 4.75000e+00 3.28223e-05 3.24865e-05 -2.50000e-01
5.50000e+00 4.09412e-04 3.96183e-04 2.50000e-01 4.50000e+00 2.34717e-05 2.37842e-05 -2.50000e-01
5.75000e+00 5.79039e-04 5.73526e-04 2.50000e-01 4.25000e+00 1.76244e-05 1.76412e-05 -2.50000e-01
6.00000e+00 8.17070e-04 8.07099e-04 2.50000e-01 4.00000e+00 1.35039e-05 1.33651e-05 -2.50000e-01
6.25000e+00 1.10153e-03 1.09536e-03 2.50000e-01 3.75000e+00 1.03643e-05 1.04104e-05 -2.50000e-01
6.50000e+00 1.45079e-03 1.43568e-03 2.50000e-01 3.50000e+00 9.01379e-06 9.01555e-06 -2.50000e-01
6.75000e+00 1.85881e-03 1.84007e-03 2.50000e-01 3.25000e+00 6.46957e-06 6.44863e-06 -2.50000e-01
7.00000e+00 2.31701e-03 2.29206e-03 2.50000e-01 3.00000e+00 4.78219e-06 4.81175e-06 -2.50000e-01
7.25000e+00 2.84028e-03 2.81162e-03 2.50000e-01 2.75000e+00 3.54061e-06 3.60087e-06 -2.50000e-01
7.50000e+00 3.42128e-03 3.38608e-03 2.50000e-01 2.50000e+00 2.69924e-06 2.72727e-06 -2.50000e-01
7.75000e+00 4.08138e-03 4.04370e-03 2.50000e-01 2.25000e+00 2.00607e-06 2.03225e-06 -2.50000e-01
8.00000e+00 4.81345e-03 4.77616e-03 2.50000e-01 2.00000e+00 1.45606e-06 1.47578e-06 -2.50000e-01
8.25000e+00 5.62686e-03 5.58755e-03 2.50000e-01 1.75000e+00 1.03937e-06 1.03918e-06 -2.50000e-01
8.50000e+00 6.51664e-03 6.47597e-03 2.50000e-01 1.50000e+00 6.99826e-07 6.99329e-07 -2.50000e-01
8.75000e+00 7.47915e-03 7.43767e-03 2.50000e-01 1.25000e+00 4.29205e-07 4.72167e-07 -2.50000e-01
9.00000e+00 8.50803e-03 8.46366e-03 2.50000e-01 1.00000e+00 2.50524e-07 2.89267e-07 -2.50000e-01
9.25000e+00 9.59491e-03 9.54662e-03 2.50000e-01 7.50000e-01 1.22843e-07 1.61690e-07 -2.50000e-01
9.50000e+00 1.06842e-02 1.06343e-02 2.50000e-01 5.00000e-01 8.08969e-08 8.33747e-08 -2.50000e-01
9.75000e+00 1.18761e-02 1.18240e-02 2.50000e-01 2.50000e-01 -3.11876e-08 2.97430e-08 -2.50000e-01
1.00000e+01 1.31349e-02 1.30825e-02 2.50000e-01 0.00000e+00 -7.18423e-08 -2.77327e-08 -2.50000e-01
