>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.00080e-09 	 0 	 -0E+00 	 -2.224E-04 	 0E+00
2.50000e-01	5.73416e-06 	 0 	 0E+00 	 1.274258E+00 	 0E+00
5.00000e-01	1.33342e-05 	 0 	 0E+00 	 2.963156E+00 	 0E+00
7.50000e-01	2.19152e-05 	 0 	 0E+00 	 4.870044E+00 	 0E+00
1.00000e+00	3.14724e-05 	 0 	 0E+00 	 6.993867E+00 	 0E+00
1.25000e+00	4.19663e-05 	 0 	 0E+00 	 9.325844E+00 	 0E+00
1.50000e+00	5.34743e-05 	 0 	 0E+00 	 1.188318E+01 	 0E+00
1.75000e+00	6.37150e-05 	 0 	 0E+00 	 1.415889E+01 	 0E+00
2.00000e+00	7.57879e-05 	 0 	 0E+00 	 1.684176E+01 	 0E+00
2.25000e+00	8.69951e-05 	 0 	 0E+00 	 1.933224E+01 	 0E+00
2.50000e+00	9.86817e-05 	 0 	 0E+00 	 2.192927E+01 	 0E+00
2.75000e+00	1.10933e-04 	 0 	 0E+00 	 2.465178E+01 	 0E+00
3.00000e+00	1.24520e-04 	 0 	 0E+00 	 2.767111E+01 	 0E+00
3.25000e+00	1.37782e-04 	 0 	 0E+00 	 3.061822E+01 	 0E+00
3.50000e+00	1.50501e-04 	 0 	 0E+00 	 3.344467E+01 	 0E+00
3.75000e+00	1.64144e-04 	 0 	 0E+00 	 3.647644E+01 	 0E+00
4.00000e+00	1.78592e-04 	 0 	 0E+00 	 3.968711E+01 	 0E+00
4.25000e+00	1.92721e-04 	 0 	 0E+00 	 4.282689E+01 	 0E+00
4.50000e+00	2.06680e-04 	 0 	 0E+00 	 4.592889E+01 	 0E+00
4.75000e+00	2.20162e-04 	 0 	 0E+00 	 4.892489E+01 	 0E+00
5.00000e+00	2.33458e-04 	 0 	 0E+00 	 5.187956E+01 	 0E+00
5.25000e+00	2.46295e-04 	 0 	 0E+00 	 5.473222E+01 	 0E+00
5.50000e+00	2.61025e-04 	 0 	 0E+00 	 5.800556E+01 	 0E+00
5.75000e+00	2.75476e-04 	 0 	 0E+00 	 6.121689E+01 	 0E+00
6.00000e+00	2.87493e-04 	 0 	 0E+00 	 6.388733E+01 	 0E+00
6.25000e+00	3.03283e-04 	 0 	 0E+00 	 6.739622E+01 	 0E+00
6.50000e+00	3.17813e-04 	 0 	 0E+00 	 7.062511E+01 	 0E+00
6.75000e+00	3.32448e-04 	 0 	 0E+00 	 7.387733E+01 	 0E+00
7.00000e+00	3.46173e-04 	 0 	 0E+00 	 7.692733E+01 	 0E+00
7.25000e+00	3.60113e-04 	 0 	 0E+00 	 8.002511E+01 	 0E+00
7.50000e+00	3.74821e-04 	 0 	 0E+00 	 8.329356E+01 	 0E+00
7.75000e+00	3.88565e-04 	 0 	 0E+00 	 8.634778E+01 	 0E+00
8.00000e+00	4.04259e-04 	 0 	 0E+00 	 8.983533E+01 	 0E+00
8.25000e+00	4.20140e-04 	 0 	 0E+00 	 9.336444E+01 	 0E+00
8.50000e+00	4.35137e-04 	 0 	 0E+00 	 9.669711E+01 	 0E+00
8.75000e+00	4.50113e-04 	 0 	 0E+00 	 1.000251E+02 	 0E+00
9.00000e+00	4.65503e-04 	 0 	 0E+00 	 1.034451E+02 	 0E+00
9.25000e+00	4.80198e-04 	 0 	 0E+00 	 1.067107E+02 	 0E+00
9.50000e+00	4.96062e-04 	 0 	 0E+00 	 1.10236E+02 	 0E+00
9.75000e+00	5.10967e-04 	 0 	 0E+00 	 1.135482E+02 	 0E+00
1.00000e+01	5.27129e-04 	 0 	 0E+00 	 1.171398E+02 	 0E+00
1.02500e+01	5.42367e-04 	 0 	 0E+00 	 1.20526E+02 	 0E+00
1.05000e+01	5.58295e-04 	 0 	 0E+00 	 1.240656E+02 	 0E+00
1.07500e+01	5.74529e-04 	 0 	 0E+00 	 1.276731E+02 	 0E+00
1.10000e+01	5.90978e-04 	 0 	 0E+00 	 1.313284E+02 	 0E+00
1.12500e+01	6.06297e-04 	 0 	 0E+00 	 1.347327E+02 	 0E+00
1.15000e+01	6.21757e-04 	 0 	 0E+00 	 1.381682E+02 	 0E+00
1.17500e+01	6.35833e-04 	 0 	 0E+00 	 1.412962E+02 	 0E+00
1.20000e+01	6.53256e-04 	 0 	 0E+00 	 1.45168E+02 	 0E+00
1.22500e+01	6.69872e-04 	 0 	 0E+00 	 1.488604E+02 	 0E+00
1.25000e+01	6.84909e-04 	 0 	 0E+00 	 1.52202E+02 	 0E+00
1.27500e+01	7.00055e-04 	 0 	 0E+00 	 1.555678E+02 	 0E+00
1.30000e+01	7.15553e-04 	 0 	 0E+00 	 1.590118E+02 	 0E+00
1.32500e+01	7.33151e-04 	 0 	 0E+00 	 1.629224E+02 	 0E+00
1.35000e+01	7.49286e-04 	 0 	 0E+00 	 1.66508E+02 	 0E+00
1.37500e+01	7.63884e-04 	 0 	 0E+00 	 1.69752E+02 	 0E+00
1.40000e+01	7.79295e-04 	 0 	 0E+00 	 1.731767E+02 	 0E+00
1.42500e+01	7.95658e-04 	 0 	 0E+00 	 1.768129E+02 	 0E+00
1.45000e+01	8.11034e-04 	 0 	 0E+00 	 1.802298E+02 	 0E+00
1.47500e+01	8.26639e-04 	 0 	 0E+00 	 1.836976E+02 	 0E+00
1.50000e+01	8.45289e-04 	 0 	 0E+00 	 1.87842E+02 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_065.txt
