>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
7.01000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.02000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
7.03000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
7.04000e+00	9.99982e-02 	 0 	 0E+00 	 2.222182E+04 	 0E+00
7.05000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
7.06000e+00	9.99982e-02 	 0 	 0E+00 	 2.222182E+04 	 0E+00
7.07000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.08000e+00	9.99981e-02 	 0 	 0E+00 	 2.22218E+04 	 0E+00
7.09000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
7.10000e+00	9.99981e-02 	 0 	 0E+00 	 2.22218E+04 	 0E+00
7.11000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.12000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
7.13000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.14000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.15000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.16000e+00	9.99978e-02 	 0 	 0E+00 	 2.222173E+04 	 0E+00
7.17000e+00	9.99981e-02 	 0 	 0E+00 	 2.22218E+04 	 0E+00
7.18000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.19000e+00	9.99979e-02 	 0 	 0E+00 	 2.222176E+04 	 0E+00
7.20000e+00	9.99980e-02 	 0 	 0E+00 	 2.222178E+04 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_092.txt
