VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -1.62598e-10 -1.63459e-10 5.00000e-01 1.00000e+01 6.10186e-03 6.10584e-03 -5.00000e-01
5.00000e-01 1.45256e-07 1.44994e-07 5.00000e-01 9.50000e+00 4.63377e-03 4.60637e-03 -5.00000e-01
1.00000e+00 3.98827e-07 3.37935e-07 5.00000e-01 9.00000e+00 3.31141e-03 3.29024e-03 -5.00000e-01
1.50000e+00 6.81675e-07 6.08684e-07 5.00000e-01 8.50000e+00 2.28184e-03 2.26718e-03 -5.00000e-01
2.00000e+00 1.09119e-06 1.07722e-06 5.00000e-01 8.00000e+00 1.51697e-03 1.50747e-03 -5.00000e-01
2.50000e+00 2.23474e-06 2.10423e-06 5.00000e-01 7.50000e+00 2.72744e-03 2.71403e-03 -5.00000e-01
3.00000e+00 4.36677e-06 4.20079e-06 5.00000e-01 7.00000e+00 2.12318e-03 2.11534e-03 -5.00000e-01
3.50000e+00 8.53251e-06 8.42736e-06 5.00000e-01 6.50000e+00 1.80906e-03 1.82646e-03 -5.00000e-01
4.00000e+00 1.64145e-05 1.64078e-05 5.00000e-01 6.00000e+00 1.18338e-03 1.19402e-03 -5.00000e-01
4.50000e+00 3.12560e-05 3.13002e-05 5.00000e-01 5.50000e+00 1.27754e-03 1.29051e-03 -5.00000e-01
5.00000e+00 5.73874e-05 5.73526e-05 5.00000e-01 5.00000e+00 8.49939e-04 8.90392e-04 -5.00000e-01
5.50000e+00 1.03433e-04 1.02548e-04 5.00000e-01 4.50000e+00 6.84869e-04 6.71129e-04 -5.00000e-01
6.00000e+00 1.77895e-04 1.78251e-04 5.00000e-01 4.00000e+00 1.10173e-03 1.23089e-03 -5.00000e-01
6.50000e+00 3.39487e-04 3.42049e-04 5.00000e-01 3.50000e+00 1.06473e-03 1.17997e-03 -5.00000e-01
7.00000e+00 4.98015e-04 5.00763e-04 5.00000e-01 3.00000e+00 1.86004e-03 1.87389e-03 -5.00000e-01
7.50000e+00 8.05846e-04 8.10920e-04 5.00000e-01 2.50000e+00 1.74259e-03 1.70767e-03 -5.00000e-01
8.00000e+00 1.28108e-03 1.28531e-03 5.00000e-01 2.00000e+00 1.37871e-03 1.36922e-03 -5.00000e-01
8.50000e+00 1.94962e-03 1.96337e-03 5.00000e-01 1.50000e+00 7.93701e-04 7.90840e-04 -5.00000e-01
9.00000e+00 2.89931e-03 2.91952e-03 5.00000e-01 1.00000e+00 4.40877e-04 4.40017e-04 -5.00000e-01
9.50000e+00 4.18211e-03 4.21019e-03 5.00000e-01 5.00000e-01 1.72798e-04 1.73658e-04 -5.00000e-01
1.00000e+01 5.85365e-03 5.92138e-03 5.00000e-01 0.00000e+00 -2.80838e-08 -2.73734e-08 -5.00000e-01
