>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	4.26769e-04 	 0 	 0E+00 	 9.483756E+01 	 0E+00
2.50000e-01	1.66535e-03 	 0 	 0E+00 	 3.700778E+02 	 0E+00
5.00000e-01	2.37346e-03 	 0 	 0E+00 	 5.274356E+02 	 0E+00
7.50000e-01	3.44038e-03 	 0 	 0E+00 	 7.645289E+02 	 0E+00
1.00000e+00	4.58360e-03 	 0 	 0E+00 	 1.018578E+03 	 0E+00
1.25000e+00	5.76258e-03 	 0 	 0E+00 	 1.280573E+03 	 0E+00
1.50000e+00	6.98447e-03 	 0 	 0E+00 	 1.552104E+03 	 0E+00
1.75000e+00	8.24451e-03 	 0 	 0E+00 	 1.832113E+03 	 0E+00
2.00000e+00	9.53317e-03 	 0 	 0E+00 	 2.118482E+03 	 0E+00
2.25000e+00	1.08552e-02 	 0 	 0E+00 	 2.412267E+03 	 0E+00
2.50000e+00	1.21951e-02 	 0 	 0E+00 	 2.710022E+03 	 0E+00
2.75000e+00	1.37091e-02 	 0 	 0E+00 	 3.046467E+03 	 0E+00
3.00000e+00	1.51610e-02 	 0 	 0E+00 	 3.369111E+03 	 0E+00
3.25000e+00	1.65606e-02 	 0 	 0E+00 	 3.680133E+03 	 0E+00
3.50000e+00	1.81007e-02 	 0 	 0E+00 	 4.022378E+03 	 0E+00
3.75000e+00	1.95515e-02 	 0 	 0E+00 	 4.344778E+03 	 0E+00
4.00000e+00	2.10094e-02 	 0 	 0E+00 	 4.668756E+03 	 0E+00
4.25000e+00	2.24638e-02 	 0 	 0E+00 	 4.991956E+03 	 0E+00
4.50000e+00	2.39480e-02 	 0 	 0E+00 	 5.321778E+03 	 0E+00
4.75000e+00	2.54214e-02 	 0 	 0E+00 	 5.6492E+03 	 0E+00
5.00000e+00	2.68388e-02 	 0 	 0E+00 	 5.964178E+03 	 0E+00
5.25000e+00	2.84564e-02 	 0 	 0E+00 	 6.323644E+03 	 0E+00
5.50000e+00	3.01123e-02 	 0 	 0E+00 	 6.691622E+03 	 0E+00
5.75000e+00	3.15952e-02 	 0 	 0E+00 	 7.021156E+03 	 0E+00
6.00000e+00	3.31557e-02 	 0 	 0E+00 	 7.367933E+03 	 0E+00
6.25000e+00	3.48008e-02 	 0 	 0E+00 	 7.733511E+03 	 0E+00
6.50000e+00	3.64137e-02 	 0 	 0E+00 	 8.091933E+03 	 0E+00
6.75000e+00	3.79884e-02 	 0 	 0E+00 	 8.441867E+03 	 0E+00
7.00000e+00	3.96574e-02 	 0 	 0E+00 	 8.812756E+03 	 0E+00
7.25000e+00	4.11820e-02 	 0 	 0E+00 	 9.151556E+03 	 0E+00
7.50000e+00	4.27973e-02 	 0 	 0E+00 	 9.510511E+03 	 0E+00
7.75000e+00	4.45116e-02 	 0 	 0E+00 	 9.891467E+03 	 0E+00
8.00000e+00	4.61996e-02 	 0 	 0E+00 	 1.026658E+04 	 0E+00
8.25000e+00	4.79138e-02 	 0 	 0E+00 	 1.064751E+04 	 0E+00
8.50000e+00	4.96984e-02 	 0 	 0E+00 	 1.104409E+04 	 0E+00
8.75000e+00	5.14388e-02 	 0 	 0E+00 	 1.143084E+04 	 0E+00
9.00000e+00	5.32138e-02 	 0 	 0E+00 	 1.182529E+04 	 0E+00
9.25000e+00	5.48422e-02 	 0 	 0E+00 	 1.218716E+04 	 0E+00
9.50000e+00	5.66387e-02 	 0 	 0E+00 	 1.258638E+04 	 0E+00
9.75000e+00	5.83887e-02 	 0 	 0E+00 	 1.297527E+04 	 0E+00
1.00000e+01	6.01137e-02 	 0 	 0E+00 	 1.33586E+04 	 0E+00
1.02500e+01	6.18947e-02 	 0 	 0E+00 	 1.375438E+04 	 0E+00
1.05000e+01	6.38163e-02 	 0 	 0E+00 	 1.41814E+04 	 0E+00
1.07500e+01	6.55842e-02 	 0 	 0E+00 	 1.457427E+04 	 0E+00
1.10000e+01	6.74009e-02 	 0 	 0E+00 	 1.497798E+04 	 0E+00
1.12500e+01	6.92618e-02 	 0 	 0E+00 	 1.539151E+04 	 0E+00
1.15000e+01	7.10559e-02 	 0 	 0E+00 	 1.57902E+04 	 0E+00
1.17500e+01	7.29334e-02 	 0 	 0E+00 	 1.620742E+04 	 0E+00
1.20000e+01	7.47490e-02 	 0 	 0E+00 	 1.661089E+04 	 0E+00
1.22500e+01	7.65920e-02 	 0 	 0E+00 	 1.702044E+04 	 0E+00
1.25000e+01	7.84779e-02 	 0 	 0E+00 	 1.743953E+04 	 0E+00
1.27500e+01	8.03590e-02 	 0 	 0E+00 	 1.785756E+04 	 0E+00
1.30000e+01	8.24594e-02 	 0 	 0E+00 	 1.832431E+04 	 0E+00
1.32500e+01	8.43108e-02 	 0 	 0E+00 	 1.873573E+04 	 0E+00
1.35000e+01	8.62956e-02 	 0 	 0E+00 	 1.91768E+04 	 0E+00
1.37500e+01	8.82649e-02 	 0 	 0E+00 	 1.961442E+04 	 0E+00
1.40000e+01	9.02712e-02 	 0 	 0E+00 	 2.006027E+04 	 0E+00
1.42500e+01	9.23550e-02 	 0 	 0E+00 	 2.052333E+04 	 0E+00
1.45000e+01	9.44495e-02 	 0 	 0E+00 	 2.098878E+04 	 0E+00
1.47500e+01	9.63533e-02 	 0 	 0E+00 	 2.141184E+04 	 0E+00
1.50000e+01	9.81557e-02 	 0 	 0E+00 	 2.181238E+04 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_059.txt
