>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-2 	 %lux/m^-2
3.23789e+00	4.92192e-03 	 0 	 0E+00 	 1.09376E+03	0E+00	96.22992326115644
3.30831e+00	4.92053e-03 	 0 	 0E+00 	 1.093451E+03	0E+00	96.2027469573293
3.37877e+00	4.91927e-03 	 0 	 0E+00 	 1.093171E+03	0E+00	96.17811232220538
3.44922e+00	4.91823e-03 	 0 	 0E+00 	 1.09294E+03	0E+00	96.1577789725793
3.51965e+00	4.91697e-03 	 0 	 0E+00 	 1.09266E+03	0E+00	96.13314433745538
3.59008e+00	4.91664e-03 	 0 	 0E+00 	 1.092587E+03	0E+00	96.12669240920866
3.66054e+00	4.91361e-03 	 0 	 0E+00 	 1.091913E+03	0E+00	96.06745197712497
3.73100e+00	4.91151e-03 	 0 	 0E+00 	 1.091447E+03	0E+00	96.02639425191846
3.80145e+00	4.90969e-03 	 0 	 0E+00 	 1.091042E+03	0E+00	95.99081089007284
3.87191e+00	4.90824e-03 	 0 	 0E+00 	 1.09072E+03	0E+00	95.96246150838262
3.94234e+00	4.90719e-03 	 0 	 0E+00 	 1.090487E+03	0E+00	95.94193264577935
4.01279e+00	4.90608e-03 	 0 	 0E+00 	 1.09024E+03	0E+00	95.92023070531307
4.08323e+00	4.90424e-03 	 0 	 0E+00 	 1.089831E+03	0E+00	95.88425631751306
4.15364e+00	4.90312e-03 	 0 	 0E+00 	 1.089582E+03	0E+00	95.8623588640696
4.22410e+00	4.90136e-03 	 0 	 0E+00 	 1.089191E+03	0E+00	95.82794858008698
4.29453e+00	4.90083e-03 	 0 	 0E+00 	 1.089073E+03	0E+00	95.81758639229677
4.36500e+00	4.89876e-03 	 0 	 0E+00 	 1.088613E+03	0E+00	95.7771152060218
4.43544e+00	4.89741e-03 	 0 	 0E+00 	 1.088313E+03	0E+00	95.75072095410331
4.50589e+00	4.89569e-03 	 0 	 0E+00 	 1.087931E+03	0E+00	95.71709272202942
4.57633e+00	4.89421e-03 	 0 	 0E+00 	 1.087602E+03	0E+00	95.6881568014077
4.64678e+00	4.89421e-03 	 0 	 0E+00 	 1.087602E+03	0E+00	95.6881568014077
4.71726e+00	4.89283e-03 	 0 	 0E+00 	 1.087296E+03	0E+00	95.66117601055768
4.78772e+00	4.89087e-03 	 0 	 0E+00 	 1.08686E+03	0E+00	95.62285546703163
4.85817e+00	4.88861e-03 	 0 	 0E+00 	 1.086358E+03	0E+00	95.57866953419033
4.92861e+00	4.88921e-03 	 0 	 0E+00 	 1.086491E+03	0E+00	95.59040031282076
4.99906e+00	4.88701e-03 	 0 	 0E+00 	 1.086002E+03	0E+00	95.5473874578425
5.06952e+00	4.88600e-03 	 0 	 0E+00 	 1.085778E+03	0E+00	95.52764064714795
5.13997e+00	4.88524e-03 	 0 	 0E+00 	 1.085609E+03	0E+00	95.51278166088274
5.21043e+00	4.88234e-03 	 0 	 0E+00 	 1.084964E+03	0E+00	95.45608289750231
5.28087e+00	4.88214e-03 	 0 	 0E+00 	 1.08492E+03	0E+00	95.45217263795884
5.35133e+00	4.88075e-03 	 0 	 0E+00 	 1.084611E+03	0E+00	95.42499633413166
5.42173e+00	4.87979e-03 	 0 	 0E+00 	 1.084398E+03	0E+00	95.40622708832298
5.49219e+00	4.87842e-03 	 0 	 0E+00 	 1.084093E+03	0E+00	95.37944181045015
5.56264e+00	4.87760e-03 	 0 	 0E+00 	 1.083911E+03	0E+00	95.3634097463219
5.63310e+00	4.87651e-03 	 0 	 0E+00 	 1.083669E+03	0E+00	95.34209883180995
5.70355e+00	4.87493e-03 	 0 	 0E+00 	 1.083318E+03	0E+00	95.3112077814165
5.77399e+00	4.87352e-03 	 0 	 0E+00 	 1.083004E+03	0E+00	95.28364045163497
5.84446e+00	4.87246e-03 	 0 	 0E+00 	 1.082769E+03	0E+00	95.26291607605454
5.91490e+00	4.87208e-03 	 0 	 0E+00 	 1.082684E+03	0E+00	95.25548658292193
5.98537e+00	4.87181e-03 	 0 	 0E+00 	 1.082624E+03	0E+00	95.25020773253823
6.05579e+00	4.86876e-03 	 0 	 0E+00 	 1.081947E+03	0E+00	95.1905762745002
6.12622e+00	4.86766e-03 	 0 	 0E+00 	 1.081702E+03	0E+00	95.1690698470111
6.19667e+00	4.86530e-03 	 0 	 0E+00 	 1.081178E+03	0E+00	95.12292878439806
6.26713e+00	4.86389e-03 	 0 	 0E+00 	 1.080864E+03	0E+00	95.09536145461655
6.33759e+00	4.86374e-03 	 0 	 0E+00 	 1.080831E+03	0E+00	95.09242875995893
6.40804e+00	4.86236e-03 	 0 	 0E+00 	 1.080524E+03	0E+00	95.06544796910893
6.47846e+00	4.86084e-03 	 0 	 0E+00 	 1.080187E+03	0E+00	95.03572999657852
6.54892e+00	4.86056e-03 	 0 	 0E+00 	 1.080124E+03	0E+00	95.03025563321765
6.61937e+00	4.85903e-03 	 0 	 0E+00 	 1.079784E+03	0E+00	95.00034214771006
6.68988e+00	4.85874e-03 	 0 	 0E+00 	 1.07972E+03	0E+00	94.99467227137201
6.76033e+00	4.85784e-03 	 0 	 0E+00 	 1.07952E+03	0E+00	94.97707610342637
6.83079e+00	4.85747e-03 	 0 	 0E+00 	 1.079438E+03	0E+00	94.96984212327092
6.90124e+00	4.85614e-03 	 0 	 0E+00 	 1.079142E+03	0E+00	94.9438388973068
6.97171e+00	4.85423e-03 	 0 	 0E+00 	 1.078718E+03	0E+00	94.9064959186666
7.04216e+00	4.85384e-03 	 0 	 0E+00 	 1.078631E+03	0E+00	94.89887091255682
7.11261e+00	4.85294e-03 	 0 	 0E+00 	 1.078431E+03	0E+00	94.88127474461116
7.18307e+00	4.85105e-03 	 0 	 0E+00 	 1.078011E+03	0E+00	94.84432279192531
7.25351e+00	4.85048e-03 	 0 	 0E+00 	 1.077884E+03	0E+00	94.8331785522264
7.32394e+00	4.84890e-03 	 0 	 0E+00 	 1.077533E+03	0E+00	94.80228750183292
7.39441e+00	4.84818e-03 	 0 	 0E+00 	 1.077373E+03	0E+00	94.7882105674764
7.46486e+00	4.84678e-03 	 0 	 0E+00 	 1.077062E+03	0E+00	94.76083875067206
7.53533e+00	4.84455e-03 	 0 	 0E+00 	 1.076567E+03	0E+00	94.7172393567623
7.60574e+00	4.84275e-03 	 0 	 0E+00 	 1.076167E+03	0E+00	94.68204702087101
7.67619e+00	4.84268e-03 	 0 	 0E+00 	 1.076151E+03	0E+00	94.6806784300308
7.74665e+00	4.84141e-03 	 0 	 0E+00 	 1.075869E+03	0E+00	94.6558482819297
7.81710e+00	4.84029e-03 	 0 	 0E+00 	 1.07562E+03	0E+00	94.63395082848623
7.88756e+00	4.84005e-03 	 0 	 0E+00 	 1.075567E+03	0E+00	94.62925851703406
7.95802e+00	4.83685e-03 	 0 	 0E+00 	 1.074856E+03	0E+00	94.56669436433843
8.02849e+00	4.83575e-03 	 0 	 0E+00 	 1.074611E+03	0E+00	94.5451879368493
8.09894e+00	4.83560e-03 	 0 	 0E+00 	 1.074578E+03	0E+00	94.54225524219169
8.16936e+00	4.83480e-03 	 0 	 0E+00 	 1.0744E+03	0E+00	94.52661420401779
8.23983e+00	4.83393e-03 	 0 	 0E+00 	 1.074207E+03	0E+00	94.50960457500366
8.31025e+00	4.83248e-03 	 0 	 0E+00 	 1.073884E+03	0E+00	94.48125519331344
8.38071e+00	4.83145e-03 	 0 	 0E+00 	 1.073656E+03	0E+00	94.46111735666454
8.45114e+00	4.82967e-03 	 0 	 0E+00 	 1.07326E+03	0E+00	94.4263160467276
8.52159e+00	4.82899e-03 	 0 	 0E+00 	 1.073109E+03	0E+00	94.41302116427978
8.59204e+00	4.82834e-03 	 0 	 0E+00 	 1.072964E+03	0E+00	94.40031282076347
8.66246e+00	4.82674e-03 	 0 	 0E+00 	 1.072609E+03	0E+00	94.36903074441567
8.73292e+00	4.82575e-03 	 0 	 0E+00 	 1.072389E+03	0E+00	94.34967495967545
8.80337e+00	4.82491e-03 	 0 	 0E+00 	 1.072202E+03	0E+00	94.33325186959284
8.87382e+00	4.82346e-03 	 0 	 0E+00 	 1.07188E+03	0E+00	94.30490248790262
8.94425e+00	4.82311e-03 	 0 	 0E+00 	 1.071802E+03	0E+00	94.29805953370155
9.01470e+00	4.82193e-03 	 0 	 0E+00 	 1.07154E+03	0E+00	94.27498900239503
9.08511e+00	4.82057e-03 	 0 	 0E+00 	 1.071238E+03	0E+00	94.24839923749937
9.15557e+00	4.81974e-03 	 0 	 0E+00 	 1.071053E+03	0E+00	94.23217166039396
9.22602e+00	4.81952e-03 	 0 	 0E+00 	 1.071004E+03	0E+00	94.22787037489613
9.29648e+00	4.81817e-03 	 0 	 0E+00 	 1.070704E+03	0E+00	94.20147612297765
9.36693e+00	4.81743e-03 	 0 	 0E+00 	 1.07054E+03	0E+00	94.1870081626668
9.43739e+00	4.81608e-03 	 0 	 0E+00 	 1.07024E+03	0E+00	94.16061391074832
9.50784e+00	4.81523e-03 	 0 	 0E+00 	 1.070051E+03	0E+00	94.14399530768854
9.57829e+00	4.81436e-03 	 0 	 0E+00 	 1.069858E+03	0E+00	94.12698567867442
9.64872e+00	4.81405e-03 	 0 	 0E+00 	 1.069789E+03	0E+00	94.12092477638203
9.71917e+00	4.81285e-03 	 0 	 0E+00 	 1.069522E+03	0E+00	94.09746321912115
9.78959e+00	4.81085e-03 	 0 	 0E+00 	 1.069078E+03	0E+00	94.0583606236864
9.86002e+00	4.81024e-03 	 0 	 0E+00 	 1.068942E+03	0E+00	94.04643433207879
9.93047e+00	4.80941e-03 	 0 	 0E+00 	 1.068758E+03	0E+00	94.03020675497335
1.00009e+01	4.80878e-03 	 0 	 0E+00 	 1.068618E+03	0E+00	94.01788943741141
1.00714e+01	4.80818e-03 	 0 	 0E+00 	 1.068484E+03	0E+00	94.00615865878096
1.01418e+01	4.80738e-03 	 0 	 0E+00 	 1.068307E+03	0E+00	93.99051762060706
1.02122e+01	4.80632e-03 	 0 	 0E+00 	 1.068071E+03	0E+00	93.96979324502664
1.02827e+01	4.80605e-03 	 0 	 0E+00 	 1.068011E+03	0E+00	93.96451439464293
1.03531e+01	4.80454e-03 	 0 	 0E+00 	 1.067676E+03	0E+00	93.9349919350897
1.04236e+01	4.80420e-03 	 0 	 0E+00 	 1.0676E+03	0E+00	93.92834449386577
1.04940e+01	4.80309e-03 	 0 	 0E+00 	 1.067353E+03	0E+00	93.90664255339948
1.05645e+01	4.80143e-03 	 0 	 0E+00 	 1.066984E+03	0E+00	93.87418739918861
1.06350e+01	4.80114e-03 	 0 	 0E+00 	 1.06692E+03	0E+00	93.86851752285057
1.07054e+01	4.80075e-03 	 0 	 0E+00 	 1.066833E+03	0E+00	93.8608925167408
1.07758e+01	4.79983e-03 	 0 	 0E+00 	 1.066629E+03	0E+00	93.84290532284079
1.08463e+01	4.79747e-03 	 0 	 0E+00 	 1.066104E+03	0E+00	93.79676426022776
1.09168e+01	4.79628e-03 	 0 	 0E+00 	 1.06584E+03	0E+00	93.77349821594407
1.09872e+01	4.79583e-03 	 0 	 0E+00 	 1.06574E+03	0E+00	93.76470013197125
1.10576e+01	4.79453e-03 	 0 	 0E+00 	 1.065451E+03	0E+00	93.73928344493865
1.11281e+01	4.79489e-03 	 0 	 0E+00 	 1.065531E+03	0E+00	93.7463219121169
1.11986e+01	4.79390e-03 	 0 	 0E+00 	 1.065311E+03	0E+00	93.7269661273767
1.12690e+01	4.79370e-03 	 0 	 0E+00 	 1.065267E+03	0E+00	93.72305586783321
1.13395e+01	4.79214e-03 	 0 	 0E+00 	 1.06492E+03	0E+00	93.6925558433941
1.14099e+01	4.78998e-03 	 0 	 0E+00 	 1.06444E+03	0E+00	93.65032504032455
1.14804e+01	4.78963e-03 	 0 	 0E+00 	 1.064362E+03	0E+00	93.64348208612346
1.15508e+01	4.78744e-03 	 0 	 0E+00 	 1.063876E+03	0E+00	93.60066474412237
1.16213e+01	4.78684e-03 	 0 	 0E+00 	 1.063742E+03	0E+00	93.58893396549195
1.16917e+01	4.78618e-03 	 0 	 0E+00 	 1.063596E+03	0E+00	93.57603010899848
1.17622e+01	4.78534e-03 	 0 	 0E+00 	 1.063409E+03	0E+00	93.55960701891588
1.18326e+01	4.78478e-03 	 0 	 0E+00 	 1.063284E+03	0E+00	93.54865829219413
1.19031e+01	4.78479e-03 	 0 	 0E+00 	 1.063287E+03	0E+00	93.5488538051713
1.19735e+01	4.78358e-03 	 0 	 0E+00 	 1.063018E+03	0E+00	93.52519673493327
1.20440e+01	4.78289e-03 	 0 	 0E+00 	 1.062864E+03	0E+00	93.51170633950827
1.21144e+01	4.78245e-03 	 0 	 0E+00 	 1.062767E+03	0E+00	93.50310376851262
1.21849e+01	4.78188e-03 	 0 	 0E+00 	 1.06264E+03	0E+00	93.49195952881371
1.22554e+01	4.78061e-03 	 0 	 0E+00 	 1.062358E+03	0E+00	93.46712938071263
1.23258e+01	4.77899e-03 	 0 	 0E+00 	 1.061998E+03	0E+00	93.43545627841047
1.23962e+01	4.77854e-03 	 0 	 0E+00 	 1.061898E+03	0E+00	93.42665819443766
1.24667e+01	4.77697e-03 	 0 	 0E+00 	 1.061549E+03	0E+00	93.39596265702136
1.25371e+01	4.77710e-03 	 0 	 0E+00 	 1.061578E+03	0E+00	93.39850432572462
1.26075e+01	4.77641e-03 	 0 	 0E+00 	 1.061424E+03	0E+00	93.3850139302996
1.26780e+01	4.77606e-03 	 0 	 0E+00 	 1.061347E+03	0E+00	93.37817097609853
1.27484e+01	4.77542e-03 	 0 	 0E+00 	 1.061204E+03	0E+00	93.3656581455594
1.28188e+01	4.77418e-03 	 0 	 0E+00 	 1.060929E+03	0E+00	93.34141453638985
1.28893e+01	4.77411e-03 	 0 	 0E+00 	 1.060913E+03	0E+00	93.34004594554962
1.29597e+01	4.77347e-03 	 0 	 0E+00 	 1.060771E+03	0E+00	93.32753311501051
1.30302e+01	4.77300e-03 	 0 	 0E+00 	 1.060667E+03	0E+00	93.31834400508335
1.31006e+01	4.77149e-03 	 0 	 0E+00 	 1.060331E+03	0E+00	93.28882154553007
1.31711e+01	4.76997e-03 	 0 	 0E+00 	 1.059993E+03	0E+00	93.25910357299965
1.32415e+01	4.77043e-03 	 0 	 0E+00 	 1.060096E+03	0E+00	93.26809716994964
1.33120e+01	4.76887e-03 	 0 	 0E+00 	 1.059749E+03	0E+00	93.23759714551052
1.33824e+01	4.76857e-03 	 0 	 0E+00 	 1.059682E+03	0E+00	93.2317317561953
1.34529e+01	4.76803e-03 	 0 	 0E+00 	 1.059562E+03	0E+00	93.22117405542792
1.35233e+01	4.76730e-03 	 0 	 0E+00 	 1.0594E+03	0E+00	93.20690160809424
1.35938e+01	4.76602e-03 	 0 	 0E+00 	 1.059116E+03	0E+00	93.18187594701598
1.36642e+01	4.76417e-03 	 0 	 0E+00 	 1.058704E+03	0E+00	93.14570604623881
1.37346e+01	4.76343e-03 	 0 	 0E+00 	 1.05854E+03	0E+00	93.13123808592795
1.38051e+01	4.76429e-03 	 0 	 0E+00 	 1.058731E+03	0E+00	93.1480522019649
1.38755e+01	4.76318e-03 	 0 	 0E+00 	 1.058484E+03	0E+00	93.12635026149859
1.39459e+01	4.76086e-03 	 0 	 0E+00 	 1.057969E+03	0E+00	93.08099125079426
1.40164e+01	4.76045e-03 	 0 	 0E+00 	 1.057878E+03	0E+00	93.07297521873015
1.40868e+01	4.75905e-03 	 0 	 0E+00 	 1.057567E+03	0E+00	93.04560340192579
1.41573e+01	4.75916e-03 	 0 	 0E+00 	 1.057591E+03	0E+00	93.0477540446747
1.42277e+01	4.75777e-03 	 0 	 0E+00 	 1.057282E+03	0E+00	93.02057774084753
1.42981e+01	4.75661e-03 	 0 	 0E+00 	 1.057024E+03	0E+00	92.99789823549537
1.43686e+01	4.75650e-03 	 0 	 0E+00 	 1.057E+03	0E+00	92.99574759274647
1.44391e+01	4.75535e-03 	 0 	 0E+00 	 1.056744E+03	0E+00	92.97326360037148
1.45095e+01	4.75396e-03 	 0 	 0E+00 	 1.056436E+03	0E+00	92.94608729654429
1.45800e+01	4.75386e-03 	 0 	 0E+00 	 1.056413E+03	0E+00	92.94413216677256
1.46504e+01	4.75386e-03 	 0 	 0E+00 	 1.056413E+03	0E+00	92.94413216677256
1.47209e+01	4.75260e-03 	 0 	 0E+00 	 1.056133E+03	0E+00	92.91949753164866
1.47913e+01	4.75194e-03 	 0 	 0E+00 	 1.055987E+03	0E+00	92.90659367515518
1.48618e+01	4.75171e-03 	 0 	 0E+00 	 1.055936E+03	0E+00	92.90209687668019
1.49323e+01	4.75025e-03 	 0 	 0E+00 	 1.055611E+03	0E+00	92.8735519820128
1.50027e+01	4.74944e-03 	 0 	 0E+00 	 1.055431E+03	0E+00	92.85771543086172
1.51135e+01	4.74919e-03 	 0 	 0E+00 	 1.055376E+03	0E+00	92.85282760643237
1.51839e+01	4.74727e-03 	 0 	 0E+00 	 1.054949E+03	0E+00	92.81528911481497
1.52544e+01	4.74678e-03 	 0 	 0E+00 	 1.05484E+03	0E+00	92.80570897893347
1.53248e+01	4.74702e-03 	 0 	 0E+00 	 1.054893E+03	0E+00	92.81040129038564
1.53953e+01	4.74545e-03 	 0 	 0E+00 	 1.054544E+03	0E+00	92.77970575296935
1.54657e+01	4.74461e-03 	 0 	 0E+00 	 1.054358E+03	0E+00	92.76328266288674
1.55362e+01	4.74426e-03 	 0 	 0E+00 	 1.05428E+03	0E+00	92.75643970868566
1.56067e+01	4.74339e-03 	 0 	 0E+00 	 1.054087E+03	0E+00	92.73943007967154
1.56771e+01	4.74265e-03 	 0 	 0E+00 	 1.053922E+03	0E+00	92.72496211936067
1.57476e+01	4.74193e-03 	 0 	 0E+00 	 1.053762E+03	0E+00	92.71088518500416
1.58180e+01	4.74136e-03 	 0 	 0E+00 	 1.053636E+03	0E+00	92.69974094530524
1.58884e+01	4.74000e-03 	 0 	 0E+00 	 1.053333E+03	0E+00	92.6731511804096
1.59589e+01	4.73992e-03 	 0 	 0E+00 	 1.053316E+03	0E+00	92.67158707659219
1.60293e+01	4.73916e-03 	 0 	 0E+00 	 1.053147E+03	0E+00	92.656728090327
1.60997e+01	4.73807e-03 	 0 	 0E+00 	 1.052904E+03	0E+00	92.63541717581504
1.61702e+01	4.73776e-03 	 0 	 0E+00 	 1.052836E+03	0E+00	92.62935627352265
1.62406e+01	4.73691e-03 	 0 	 0E+00 	 1.052647E+03	0E+00	92.61273767046288
1.63111e+01	4.73502e-03 	 0 	 0E+00 	 1.052227E+03	0E+00	92.57578571777702
1.63816e+01	4.73489e-03 	 0 	 0E+00 	 1.052198E+03	0E+00	92.57324404907376
1.64520e+01	4.73473e-03 	 0 	 0E+00 	 1.052162E+03	0E+00	92.57011584143898
1.65224e+01	4.73472e-03 	 0 	 0E+00 	 1.05216E+03	0E+00	92.5699203284618
1.65929e+01	4.73256e-03 	 0 	 0E+00 	 1.05168E+03	0E+00	92.52768952539225
1.66634e+01	4.73177e-03 	 0 	 0E+00 	 1.051504E+03	0E+00	92.5122440001955
1.67338e+01	4.73154e-03 	 0 	 0E+00 	 1.051453E+03	0E+00	92.5077472017205
1.68042e+01	4.73103e-03 	 0 	 0E+00 	 1.05134E+03	0E+00	92.49777603988464
1.68747e+01	4.73029e-03 	 0 	 0E+00 	 1.051176E+03	0E+00	92.48330807957377
1.69452e+01	4.73106e-03 	 0 	 0E+00 	 1.051347E+03	0E+00	92.49836257881616
1.70156e+01	4.73003e-03 	 0 	 0E+00 	 1.051118E+03	0E+00	92.47822474216724
1.70861e+01	4.72893e-03 	 0 	 0E+00 	 1.050873E+03	0E+00	92.45671831467813
1.71565e+01	4.72781e-03 	 0 	 0E+00 	 1.050624E+03	0E+00	92.43482086123466
1.72270e+01	4.72701e-03 	 0 	 0E+00 	 1.050447E+03	0E+00	92.41917982306076
1.72974e+01	4.72591e-03 	 0 	 0E+00 	 1.050202E+03	0E+00	92.39767339557162
1.73678e+01	4.72546e-03 	 0 	 0E+00 	 1.050102E+03	0E+00	92.3888753115988
1.74383e+01	4.72486e-03 	 0 	 0E+00 	 1.049969E+03	0E+00	92.37714453296837
1.75087e+01	4.72459e-03 	 0 	 0E+00 	 1.049909E+03	0E+00	92.37186568258467
1.75792e+01	4.72395e-03 	 0 	 0E+00 	 1.049767E+03	0E+00	92.35935285204555
1.76496e+01	4.72367e-03 	 0 	 0E+00 	 1.049704E+03	0E+00	92.35387848868469
1.77201e+01	4.72360e-03 	 0 	 0E+00 	 1.049689E+03	0E+00	92.35250989784446
1.77905e+01	4.72254e-03 	 0 	 0E+00 	 1.049453E+03	0E+00	92.33178552226404
1.78610e+01	4.72070e-03 	 0 	 0E+00 	 1.049044E+03	0E+00	92.29581113446405
1.79314e+01	4.71968e-03 	 0 	 0E+00 	 1.048818E+03	0E+00	92.27586881079232
1.80019e+01	4.71914e-03 	 0 	 0E+00 	 1.048698E+03	0E+00	92.26531111002492
1.80723e+01	4.71909e-03 	 0 	 0E+00 	 1.048687E+03	0E+00	92.26433354513904
1.81428e+01	4.71883e-03 	 0 	 0E+00 	 1.048629E+03	0E+00	92.25925020773253
1.82132e+01	4.71775e-03 	 0 	 0E+00 	 1.048389E+03	0E+00	92.23813480619775
1.82836e+01	4.71726e-03 	 0 	 0E+00 	 1.04828E+03	0E+00	92.22855467031623
1.83541e+01	4.71696e-03 	 0 	 0E+00 	 1.048213E+03	0E+00	92.22268928100102
1.84245e+01	4.71631e-03 	 0 	 0E+00 	 1.048069E+03	0E+00	92.20998093748472
1.84950e+01	4.71500e-03 	 0 	 0E+00 	 1.047778E+03	0E+00	92.18436873747494
1.85654e+01	4.71489e-03 	 0 	 0E+00 	 1.047753E+03	0E+00	92.18221809472604
1.86359e+01	4.71363e-03 	 0 	 0E+00 	 1.047473E+03	0E+00	92.15758345960212
1.87064e+01	4.71241e-03 	 0 	 0E+00 	 1.047202E+03	0E+00	92.13373087638692
1.87768e+01	4.71296e-03 	 0 	 0E+00 	 1.047324E+03	0E+00	92.14448409013148
1.88473e+01	4.71128e-03 	 0 	 0E+00 	 1.046951E+03	0E+00	92.11163790996626
1.89177e+01	4.71116e-03 	 0 	 0E+00 	 1.046924E+03	0E+00	92.10929175424018
1.89881e+01	4.71123e-03 	 0 	 0E+00 	 1.04694E+03	0E+00	92.1106603450804
1.90586e+01	4.71039e-03 	 0 	 0E+00 	 1.046753E+03	0E+00	92.0942372549978
1.91290e+01	4.71024e-03 	 0 	 0E+00 	 1.04672E+03	0E+00	92.09130456034019
1.91995e+01	4.70925e-03 	 0 	 0E+00 	 1.0465E+03	0E+00	92.07194877559996
1.92699e+01	4.70782e-03 	 0 	 0E+00 	 1.046182E+03	0E+00	92.0439904198641
1.93404e+01	4.70702e-03 	 0 	 0E+00 	 1.046004E+03	0E+00	92.0283493816902
1.94109e+01	4.70518e-03 	 0 	 0E+00 	 1.045596E+03	0E+00	91.99237499389021
1.94813e+01	4.70478e-03 	 0 	 0E+00 	 1.045507E+03	0E+00	91.98455447480328
